change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fwatcher-tempest-plugin~master~I8f0b8bf4fcfc3371e9249ec6460874c5382f8cbe,692253,https://review.opendev.org/692253,watcher-tempest-plugin,36:03.0,20:47.0,MERGED,Set volume default value to 1,Set volume default value to 1,1,3,1,1,1,0,9,29,4.745555556,['watcher_tempest_plugin/tests/scenario/manager.py'],FALSE,[]
openstack%2Frequirements~stable%2Fqueens~I0bc671ba2644fc3f74e1f95c53be55e6bb8f1a88,692156,https://review.opendev.org/692156,requirements,37:32.0,11:58.0,MERGED,update constraint for keystoneauth1 to new release 3.4.1,update constraint for keystoneauth1 to new release 3.4.1,1,3,1,1,1,0,9,56,16.57388889,['upper-constraints.txt'],FALSE,[]
openstack%2Frequirements~stable%2Fqueens~I39eb7110808ece9defc225d465a3af57720c261f,692159,https://review.opendev.org/692159,requirements,41:28.0,38:46.0,MERGED,update constraint for python-keystoneclient to new release 3.15.1,update constraint for python-keystoneclient to new release 3.15.1,1,3,1,1,1,0,9,65,15.955,['upper-constraints.txt'],FALSE,[]
openstack%2Fnova~master~Ia182e758d975e76a6e6f14f29591cb2891d7c83a,678954,https://review.opendev.org/678954,nova,07:07.0,10:45.0,MERGED,Update help for image_cache_manager_interval option,Update help for image_cache_manager_interval option,1,14,15,1,1,0,29,51,1545.060556,['nova/conf/compute.py'],FALSE,[]
openstack%2Fopenstack-ansible-os_octavia~stable%2Fstein~I6c7f7867a4d63802626ca03a8cd8a0a0f715c70f,691928,https://review.opendev.org/691928,openstack-ansible-os_octavia,41:50.0,25:57.0,MERGED,Switch to opensuse-15,Switch to opensuse-15,2,4,3,3,2,0,14,21,34.73527778,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_heat~stable%2Fstein~I936684263025d93a541419a93e80f12d02a57e6a,691984,https://review.opendev.org/691984,openstack-ansible-os_heat,02:02.0,11:42.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,4,4,6,6,1,0,16,23,31.16111111,['zuul.d/jobs.yaml'],FALSE,[]
openstack%2Fopenstack-ansible-os_magnum~stable%2Fstein~Ief4b875c9d25ca73423cf647f4b0ba6fec612d69,691977,https://review.opendev.org/691977,openstack-ansible-os_magnum,51:55.0,05:50.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,5,3,3,2,0,15,23,31.23194444,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_swift~stable%2Fstein~Idfa7bf4e280d1894c92ffe808c15edd811d4cedc,691981,https://review.opendev.org/691981,openstack-ansible-os_swift,57:04.0,01:58.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,4,6,6,2,0,13,23,31.08166667,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_barbican~stable%2Fstein~I1171d1377137331e189d2fb14f9aece3dea61ffb,691979,https://review.opendev.org/691979,openstack-ansible-os_barbican,55:13.0,00:28.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,4,6,6,2,0,13,23,31.0875,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_trove~stable%2Fstein~I6121024a15369a3207cf4b8ac536764069ac2921,691974,https://review.opendev.org/691974,openstack-ansible-os_trove,45:32.0,59:15.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,5,3,3,2,0,15,23,31.22861111,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_mistral~stable%2Fstein~Iab50f8cc6a47abe61e18964dac43e4f4e8ce0753,691983,https://review.opendev.org/691983,openstack-ansible-os_mistral,00:55.0,56:45.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,4,6,6,2,0,13,23,30.93055556,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_designate~stable%2Fstein~I08efa5673bf8978814bb6bdbd52afa50c826e60c,691978,https://review.opendev.org/691978,openstack-ansible-os_designate,53:26.0,56:34.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,5,6,6,2,0,18,23,31.05222222,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_sahara~stable%2Fstein~Ibd8cdb9f8b6e7d4bdde4247bbd699fcf3b3afd9d,691982,https://review.opendev.org/691982,openstack-ansible-os_sahara,58:35.0,56:33.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,5,3,3,2,0,16,23,30.96611111,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_rally~stable%2Fstein~Id242f736fbb732df9c122afbfe1e854516750fbb,691971,https://review.opendev.org/691971,openstack-ansible-os_rally,43:23.0,55:36.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,4,3,3,2,0,13,23,31.20361111,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-os_ironic~stable%2Fstein~I8b4b6a20dae0e54fa74585fe92417d74013ba837,691976,https://review.opendev.org/691976,openstack-ansible-os_ironic,49:28.0,49:46.0,MERGED,Switch to opensuse-15,Remove opensuse-150 job,3,4,3,3,2,0,13,23,31.005,"['zuul.d/jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Ftripleo-heat-templates~stable%2Ftrain~Id968a2d5170af1485417e41318e0187d79cd4aae,691884,https://review.opendev.org/691884,tripleo-heat-templates,09:51.0,44:20.0,MERGED,Restart certmnonger after registering system with IPA,Restart certmnonger after registering system with IPA,2,3,20,4,2,1,12,53,36.57472222,"['deployment/ipa/ipaclient-baremetal-ansible.yaml', 'releasenotes/notes/restart-certmonger-244416f537859bac.yaml']",FALSE,[]
openstack%2Fopenstack-helm-images~master~I20a6f1a28b2adadd66d42907bbec977c28f5a044,690125,https://review.opendev.org/690125,openstack-helm-images,20:57.0,29:58.0,MERGED,Change image to use python 3,Use py3 in the image,7,10,32,31,6,4,41,20,203.1502778,"['ceph-config-helper/Dockerfile.ubuntu_xenial', 'ceph-daemon/Dockerfile.ubuntu_xenial', 'mariadb/Dockerfile.ubuntu_xenial', 'nagios/Dockerfile.ubuntu_xenial', 'openvswitch/Dockerfile.ubuntu_bionic-dpdk', 'tempest/Dockerfile.ubuntu_xenial']",FALSE,[]
openstack%2Frequirements~stable%2Fqueens~I4a17c5077bf89c9745efc4b8a152f3680101f365,692150,https://review.opendev.org/692150,requirements,27:26.0,22:06.0,MERGED,update constraint for os_vif to new release 1.9.2,update constraint for os_vif to new release 1.9.2,1,3,1,1,1,0,7,49,12.91111111,['upper-constraints.txt'],FALSE,[]
openstack%2Fkeystone~stable%2Fqueens~I3c0fe74559f1bbf66f717fbaeb1e1dd435e7eb2c,692128,https://review.opendev.org/692128,keystone,51:25.0,22:04.0,MERGED,"Revert ""Fix python3 compatibility on LDAP search DN from id""","Revert ""Fix python3 compatibility on LDAP search DN from id""",1,5,3,2,1,0,9,60,14.51083333,['keystone/identity/backends/ldap/common.py'],FALSE,[]
openstack%2Ftripleo-upgrade~stable%2Fqueens~I4c40690877dcaa666617760d224fea6e23db965c,692087,https://review.opendev.org/692087,tripleo-upgrade,19:43.0,18:05.0,MERGED,Bump cirros version to 0.4.0,Bump cirros version to 0.4.0,1,2,3,3,3,0,6,28,17.97277778,"['README.md', 'defaults/main.yml', 'infrared_plugin/plugin.spec']",FALSE,[]
openstack%2Ftripleo-upgrade~stable%2Fstein~I4c40690877dcaa666617760d224fea6e23db965c,692083,https://review.opendev.org/692083,tripleo-upgrade,09:49.0,18:04.0,MERGED,Bump cirros version to 0.4.0,Bump cirros version to 0.4.0,1,2,3,3,3,0,6,28,18.1375,"['README.rst', 'defaults/main.yml', 'infrared_plugin/plugin.spec']",FALSE,[]
openstack%2Fpuppet-tripleo~stable%2Fqueens~I2d2cb42d87371f5807a4527eef22425416d4a774,692101,https://review.opendev.org/692101,puppet-tripleo,41:18.0,09:23.0,MERGED,Fix upper case checks for SRIOV interface,Fix upper case checks for SRIOV interface,1,5,10,1,3,0,12,41,16.46805556,"['lib/puppet/type/sriov_vf_config.rb', 'releasenotes/notes/Fixes-SRIOV-upper-case-name-checks-306011421f53131d.yaml', 'spec/unit/type/sriov_vf_config_spec.rb']",FALSE,[]
openstack%2Faodh~master~I12158c5f382f832da50d5be90906ca4a7dd8ccdc,692054,https://review.opendev.org/692054,aodh,22:48.0,50:48.0,MERGED,Drop python 2.7 support and testing,Drop python 2.7 support and testing,1,3,10,6,5,0,8,35,19.46666667,"['.zuul.yaml', 'releasenotes/notes/drop-py-2-7-54a9be4bfb8e9172.yaml', 'requirements.txt', 'setup.cfg', 'tox.ini']",FALSE,[]
openstack%2Fopenstack-ansible~stable%2Frocky~I1dc590011767675f84865c16cc0742cf10fbfac5,690447,https://review.opendev.org/690447,openstack-ansible,27:09.0,45:10.0,MERGED,Switch to the opensuse-15 nodeset,Switch to the opensuse-15 nodeset,1,4,17,17,2,0,18,33,195.3002778,"['zuul.d/jobs.yaml', 'zuul.d/project-templates.yaml']",FALSE,[]
openstack%2Fqinling-dashboard~master~Ic1135c520414e98df3b976aa4da21eb6fcc4ea57,688338,https://review.opendev.org/688338,qinling-dashboard,02:04.0,59:14.0,MERGED,Switch to official Ussuri jobs,Switch to official Ussuri jobs,1,5,1,1,1,0,11,30,402.9527778,['.zuul.yaml'],FALSE,[]
openstack%2Fnova~master~I1d69e0e2739c6493724699fd2b80759c782d0714,688139,https://review.opendev.org/688139,nova,03:35.0,28:33.0,MERGED,nova-net: Use deepcopy on value returned by NeutronFixture,nova-net: Use deepcopy on value returned by NeutronFixture,1,15,1,1,1,0,20,58,466.4161111,['nova/tests/functional/api_sample_tests/test_floating_ips.py'],FALSE,[]
openstack%2Fkeystone~master~Ied32aac47e098d25fd9880a12c617574d5e24ace,691769,https://review.opendev.org/691769,keystone,48:42.0,27:35.0,MERGED,"Refresh ""how can I help?"" doc","Refresh ""how can I help?"" doc",1,4,37,13,1,0,9,29,50.64805556,['doc/source/contributor/how-can-i-help.rst'],FALSE,[]
openstack%2Fzaqar~stable%2Ftrain~I2c2797a90c54a2e907fbb1e91909d8370976612b,685203,https://review.opendev.org/685203,zaqar,04:37.0,25:20.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,5,74,1152,5,0,18,33,811.3452778,"['releasenotes/source/locale/de/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/fr/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/id/LC_MESSAGES/releasenotes.po', 'zaqar/locale/de/LC_MESSAGES/zaqar.po']",FALSE,[]
openstack%2Ffreezer-dr~master~I8ee14a5b0e50aaad9333d0bea85a924a230839e4,691250,https://review.opendev.org/691250,freezer-dr,52:05.0,59:52.0,MERGED,Switch to Ussuri jobs,Switch to Ussuri jobs,1,2,1,1,1,0,8,21,137.1297222,['.zuul.yaml'],FALSE,[]
openstack%2Fnova~master~Ib2f10a51bebd10cc69b78427b485aeac19f59141,684344,https://review.opendev.org/684344,nova,53:00.0,50:55.0,MERGED,nova-net: Migrate 'test_floating_ips' functional tests,nova-net: Migrate 'test_floating_ips' functional tests,15,16,186,67,11,2,93,54,873.9652778,"['doc/api_samples/os-floating-ips/floating-ips-create-req.json', 'doc/api_samples/os-floating-ips/floating-ips-create-resp.json', 'doc/api_samples/os-floating-ips/floating-ips-get-resp.json', 'doc/api_samples/os-floating-ips/floating-ips-list-empty-resp.json', 'doc/api_samples/os-floating-ips/floating-ips-list-resp.json', 'nova/tests/fixtures.py', 'nova/tests/functional/api_sample_tests/api_samples/os-floating-ips/floating-ips-create-resp.json.tpl', 'nova/tests/functional/api_sample_tests/api_samples/os-floating-ips/floating-ips-get-resp.json.tpl', 'nova/tests/functional/api_sample_tests/api_samples/os-floating-ips/floating-ips-list-resp.json.tpl', 'nova/tests/functional/api_sample_tests/test_floating_ips.py', 'nova/tests/functional/integrated_helpers.py']",FALSE,[]
openstack%2Fnova~master~I3c94b61fc323fefbd1c8790c4a2f60cada29e86f,686802,https://review.opendev.org/686802,nova,50:53.0,45:56.0,MERGED,fixtures: Add support for security groups,fixtures: Add support for security groups,6,18,99,30,1,4,49,41,629.9175,['nova/tests/fixtures.py'],FALSE,[]
openstack%2Fzaqar~stable%2Ftrain~I5dab78cb85309a39686be9cf44ed6864f7fc0f30,684648,https://review.opendev.org/684648,zaqar,07:24.0,36:19.0,MERGED,Update TOX/UPPER_CONSTRAINTS_FILE for stable/train,Update TOX/UPPER_CONSTRAINTS_FILE for stable/train,1,3,4,4,1,0,8,50,854.4819444,['tox.ini'],FALSE,[]
openstack%2Fzaqar~stable%2Ftrain~Ia76a41213f5e94495ee6ea22f91c87c22d77f7ed,684647,https://review.opendev.org/684647,zaqar,07:22.0,35:19.0,MERGED,Update .gitreview for stable/train,Update .gitreview for stable/train,1,4,1,0,1,0,15,34,854.4658333,['.gitreview'],FALSE,[]
openstack%2Fpuppet-tripleo~stable%2Ftrain~I2d2cb42d87371f5807a4527eef22425416d4a774,692117,https://review.opendev.org/692117,puppet-tripleo,58:22.0,17:40.0,MERGED,Fix upper case checks for SRIOV interface,Fix upper case checks for SRIOV interface,1,3,10,1,3,1,9,41,11.32166667,"['lib/puppet/type/sriov_vf_config.rb', 'releasenotes/notes/Fixes-SRIOV-upper-case-name-checks-306011421f53131d.yaml', 'spec/unit/type/sriov_vf_config_spec.rb']",FALSE,[]
openstack%2Fopenstack-ansible~master~If21e19ad436178bab30059a5637885e1dc8ec85b,641308,https://review.opendev.org/641308,openstack-ansible,32:55.0,49:14.0,MERGED,Set tempest_image_dir to /opt/cache/files in openstack CI,Set tempest_image_dir to /opt/cache/files in openstack CI,2,4,2,0,1,0,12,57,5724.271944,['tests/roles/bootstrap-host/templates/user_variables.aio.yml.j2'],FALSE,[]
openstack%2Fnova~master~I14637d788205408dcf9a007d7727358c03033dcd,683961,https://review.opendev.org/683961,nova,47:13.0,57:09.0,MERGED,Remove 'test_cold_migrate_with_physnet_fails' test,Remove 'test_cold_migrate_with_physnet_fails' test,1,10,0,58,1,0,15,50,896.1655556,['nova/tests/functional/libvirt/test_numa_servers.py'],FALSE,[]
openstack%2Fnova~master~I78d0aeb04f101fed4ef0309f3d72d261cf51ba63,682963,https://review.opendev.org/682963,nova,41:10.0,55:23.0,MERGED,"Mark ""block_migration"" arg deprecation on pre_live_migration method","Mark ""block_migration"" arg deprecation on pre_live_migration method",1,14,4,0,2,0,20,67,1011.236944,"['nova/compute/manager.py', 'nova/compute/rpcapi.py']",FALSE,[]
openstack%2Fnova~master~I0bd9d44a61f16a703cd9c850d13d1f8f35e81ad7,683017,https://review.opendev.org/683017,nova,29:21.0,53:16.0,MERGED,Move Destination object tests to their own test class,Move Destination object tests to their own test class,4,17,50,55,1,0,47,53,1003.398611,['nova/tests/unit/objects/test_request_spec.py'],FALSE,[]
openstack%2Fironic~master~I573cf99d52a6965d64c2ed7a87cf901c12ea3fec,690528,https://review.opendev.org/690528,ironic,36:00.0,46:04.0,MERGED,Correct handling of ramdisk_params in (i)PXE boot,[WIP] Correct handling of ramdisk_params in (i)PXE boot,3,7,44,24,7,4,26,55,180.1677778,"['ironic/common/pxe_utils.py', 'ironic/drivers/modules/agent_config.template', 'ironic/drivers/modules/ipxe.py', 'ironic/drivers/modules/ipxe_config.template', 'ironic/drivers/modules/pxe.py', 'ironic/drivers/modules/pxe_config.template', 'ironic/drivers/modules/pxe_grub_config.template']",FALSE,[]
openstack%2Fironic~stable%2Ftrain~I598181a8227179b8c587b31905e38aa7595eef87,692211,https://review.opendev.org/692211,ironic,06:25.0,46:03.0,MERGED,Improve iDrac Documentation,Improve iDrac Documentation,1,8,547,28,1,0,12,27,2.660555556,['doc/source/admin/drivers/idrac.rst'],FALSE,[]
openstack%2Fcharm-gnocchi~stable%2F19.10~I179df45af2fb2d4723cd579a1070ece0d18b5002,692180,https://review.opendev.org/692180,charm-gnocchi,03:28.0,11:54.0,MERGED,Assess ceph request status until it is complete.,Assess ceph request status until it is complete.,1,4,12,0,2,0,12,48,4.140555556,"['src/reactive/gnocchi_handlers.py', 'unit_tests/test_gnocchi_handlers.py']",FALSE,[]
openstack%2Fopenstack-ansible~stable%2Ftrain~Ic3586556a7c0c439e0a38175206536d8815e9dad,692136,https://review.opendev.org/692136,openstack-ansible,22:42.0,00:04.0,MERGED,Bump os_tempest SHA,Bump os_tempest SHA,1,3,1,1,1,0,10,19,6.622777778,['ansible-role-requirements.yml'],FALSE,['ansible-role-requirements.yml']
openstack%2Fbarbican-tempest-plugin~master~Icecb2f54fd27fab4c43cc487dc9c434d3bb9ee48,684667,https://review.opendev.org/684667,barbican-tempest-plugin,36:49.0,59:49.0,MERGED,Update the constraints url,Update the constraints url,1,16,1,1,1,0,11,26,850.3833333,['tox.ini'],FALSE,[]
openstack%2Fnova~master~I2b07fd03fd3ba7662695384940ceda479fcf9f0a,683597,https://review.opendev.org/683597,nova,16:59.0,58:33.0,MERGED,Move pre-3.44 Cinder post live migration test to test_compute_mgr,Move pre-3.44 Cinder post live migration test to test_compute_mgr,2,13,36,32,2,12,29,65,962.6927778,"['nova/tests/unit/compute/test_compute.py', 'nova/tests/unit/compute/test_compute_mgr.py']",FALSE,[]
openstack%2Fopenstack-ansible~stable%2Fstein~Id464aa50d91176480229042bec75896273a73fbc,692137,https://review.opendev.org/692137,openstack-ansible,25:53.0,58:31.0,MERGED,Bump os_tempest SHA,Bump os_tempest SHA,1,4,1,1,1,0,8,19,6.543888889,['ansible-role-requirements.yml'],FALSE,['ansible-role-requirements.yml']
openstack%2Fnova~master~Id0e8b1c32600d53382e5ac938e403258c80221a0,682741,https://review.opendev.org/682741,nova,20:31.0,57:02.0,MERGED,Refactor volume connection cleanup out of _post_live_migration,Refactor volume connection cleanup out of _post_live_migration,1,19,61,96,3,0,28,62,1031.608611,"['nova/compute/manager.py', 'nova/tests/unit/compute/test_compute.py', 'nova/tests/unit/compute/test_compute_mgr.py']",FALSE,[]
openstack%2Fopenstack-ansible~stable%2Frocky~Iac9a6ede636c1fd5c3fb36270dd5c2a37dd8bc88,692138,https://review.opendev.org/692138,openstack-ansible,27:40.0,56:47.0,MERGED,Bump os_tempest SHA,Bump os_tempest SHA,1,4,1,1,1,0,7,19,6.485277778,['ansible-role-requirements.yml'],FALSE,['ansible-role-requirements.yml']
openstack%2Fpython-manilaclient~stable%2Ftrain~I5b27ee4a9e844ea48dc9324bcf38f5767223717f,692186,https://review.opendev.org/692186,python-manilaclient,20:15.0,36:43.0,MERGED,Fix update share network tests and skip exception issue,Fix update share network tests and skip exception issue,1,4,196,212,17,0,10,55,3.274444444,"['manilaclient/tests/functional/base.py', 'manilaclient/tests/functional/test_export_locations.py', 'manilaclient/tests/functional/test_messages.py', 'manilaclient/tests/functional/test_quotas.py', 'manilaclient/tests/functional/test_security_services.py', 'manilaclient/tests/functional/test_share_access.py', 'manilaclient/tests/functional/test_share_network_subnets.py', 'manilaclient/tests/functional/test_share_networks.py', 'manilaclient/tests/functional/test_share_replica_export_locations.py', 'manilaclient/tests/functional/test_share_servers.py', 'manilaclient/tests/functional/test_shares.py', 'manilaclient/tests/functional/test_shares_listing.py', 'manilaclient/tests/functional/test_shares_metadata.py', 'manilaclient/tests/functional/test_snapshot_access.py', 'manilaclient/tests/functional/test_snapshot_instances.py', 'manilaclient/tests/functional/test_snapshot_instances_export_locations.py', 'manilaclient/tests/functional/test_snapshots_export_locations.py']",FALSE,[]
openstack%2Fmistral~stable%2Ftrain~I54a4cd38e962d363fd2626476bcae9ec0aa8dad6,692042,https://review.opendev.org/692042,mistral,35:01.0,35:54.0,MERGED,Evaluate input expression should check the in_context,Evaluate input expression should check the in_context,1,9,41,1,2,0,18,53,13.01472222,"['mistral/engine/tasks.py', 'mistral/tests/unit/engine/test_policies.py']",FALSE,[]
openstack%2Fosprofiler~master~Iad81bd6f4b5581d59da48fc163cd38f6ac14d812,691224,https://review.opendev.org/691224,osprofiler,58:48.0,35:36.0,MERGED,Switch to Ussuri jobs,Switch to Ussuri jobs,1,3,1,1,1,0,14,21,132.6133333,['.zuul.yaml'],FALSE,[]
openstack%2Fnova~master~I76e5238fdf8e96062dc8bd23777c358c572a5dc5,682102,https://review.opendev.org/682102,nova,18:56.0,31:04.0,MERGED,api-ref: remove mention about os-migrations no longer being extended,api-ref: remove mention about os-migrations no longer being extended,2,10,0,1,1,0,17,68,1131.202222,['nova/api/openstack/compute/rest_api_version_history.rst'],FALSE,[]
openstack%2Ftripleo-heat-templates~stable%2Fqueens~Ie3da9fedbfce87e85f74d8780e7ad1ceadda79c8,662237,https://review.opendev.org/662237,tripleo-heat-templates,46:31.0,30:57.0,MERGED,Convert ServiceNetMap evals to hiera interpolation,Convert ServiceNetMap evals to hiera interpolation,1,10,497,116,58,0,10,50,3676.740556,"['docker/services/ceph-ansible/ceph-base.yaml', 'docker/services/ceph-ansible/ceph-rgw.yaml', 'docker/services/mistral-api.yaml', 'docker/services/pacemaker/database/redis.yaml', 'puppet/role.role.j2.yaml', 'puppet/services/aodh-api.yaml', 'puppet/services/apache.j2.yaml', 'puppet/services/barbican-api.yaml', 'puppet/services/ceph-base.yaml', 'puppet/services/ceph-rgw.yaml', 'puppet/services/cinder-api.yaml', 'puppet/services/cinder-volume.yaml', 'puppet/services/congress.yaml', 'puppet/services/database/mongodb.yaml', 'puppet/services/database/mysql-client.yaml', 'puppet/services/database/mysql.yaml', 'puppet/services/database/redis-base.yaml', 'puppet/services/docker-registry.yaml', 'puppet/services/ec2-api.yaml', 'puppet/services/etcd.yaml', 'puppet/services/glance-api.yaml', 'puppet/services/gnocchi-api.yaml', 'puppet/services/heat-api-cfn.yaml', 'puppet/services/heat-api.yaml', 'puppet/services/horizon.yaml', 'puppet/services/ironic-api.yaml', 'puppet/services/ironic-conductor.yaml', 'puppet/services/ironic-inspector.yaml', 'puppet/services/keystone.yaml', 'puppet/services/manila-api.yaml', 'puppet/services/memcached.yaml', 'puppet/services/mistral-api.yaml', 'puppet/services/neutron-api.yaml', 'puppet/services/neutron-linuxbridge-agent.yaml', 'puppet/services/neutron-ovs-agent.yaml', 'puppet/services/nova-api.yaml', 'puppet/services/nova-base.yaml', 'puppet/services/nova-compute.yaml', 'puppet/services/nova-libvirt.yaml', 'puppet/services/nova-metadata.yaml', 'puppet/services/nova-migration-target.yaml', 'puppet/services/nova-placement.yaml', 'puppet/services/nova-vnc-proxy.yaml', 'puppet/services/opendaylight-api.yaml', 'puppet/services/opendaylight-ovs.yaml', 'puppet/services/ovn-controller.yaml', 'puppet/services/ovn-dbs.yaml', 'puppet/services/pacemaker/database/mysql.yaml', 'puppet/services/pacemaker/database/redis.yaml', 'puppet/services/panko-api.yaml', 'puppet/services/qdr.yaml', 'puppet/services/rabbitmq.yaml', 'puppet/services/sahara-api.yaml', 'puppet/services/swift-proxy.yaml', 'puppet/services/swift-storage.yaml', 'puppet/services/tacker.yaml', 'puppet/services/zaqar-api.yaml', 'releasenotes/notes/hiera_net_ip_map-ff866b443a28bdc4.yaml']",FALSE,[]
