change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fnova~master~Ic857333ac25bee26e3ec22106b1b8fda2389b967,457167,https://review.opendev.org/457167,nova,56:31.0,51:31.0,MERGED,api-ref: Fix response code and parameters in evacuate,api-ref: Fix response code and parameters in evacuate,3,14,16,9,2,9,41,53,75.91666667,"['api-ref/source/parameters.yaml', 'api-ref/source/servers-action-evacuate.inc']",FALSE,[]
openstack%2Fkolla~master~I5bd39a899e74acdebdbf467051d9c7bd53be4c6f,458085,https://review.opendev.org/458085,kolla,00:37.0,45:34.0,MERGED,magnum-conductor: mark as x86-64 only,magnum-conductor: mark as x86-64 only,1,3,7,0,1,0,7,37,21.74916667,['docker/magnum/magnum-conductor/Dockerfile.j2'],FALSE,[]
openstack%2Fvitrage~master~Iaa4b4959cf69d0081ed40f547b9a4dc7b58d3301,457971,https://review.opendev.org/457971,vitrage,41:14.0,42:43.0,MERGED,Vitrage ID and vertex id will be standard openstack uuid from now on - fixed,Vitrage ID and vertex id will be standard openstack uuid from now on - fixed,2,6,528,172,42,2,21,76,26.02472222,"['vitrage/api_handler/apis/topology.py', 'vitrage/cmd/graph.py', 'vitrage/common/constants.py', 'vitrage/datasources/aodh/transformer.py', 'vitrage/datasources/collectd/transformer.py', 'vitrage/datasources/consistency/transformer.py', 'vitrage/datasources/nagios/transformer.py', 'vitrage/datasources/zabbix/transformer.py', 'vitrage/entity_graph/consistency/consistency_enforcer.py', 'vitrage/entity_graph/processor/processor.py', 'vitrage/entity_graph/processor/processor_utils.py', 'vitrage/evaluator/actions/evaluator_event_transformer.py', 'vitrage/evaluator/actions/recipes/set_state.py', 'vitrage/evaluator/scenario_repository.py', 'vitrage/graph/driver/graph.py', 'vitrage/graph/driver/networkx_graph.py', 'vitrage/tests/functional/api_handler/test_apis.py', 'vitrage/tests/functional/base.py', 'vitrage/tests/functional/datasources/aodh/test_aodh.py', 'vitrage/tests/functional/datasources/cinder/test_cinder_volume.py', 'vitrage/tests/functional/datasources/heat/test_heat_stack.py', 'vitrage/tests/functional/datasources/nagios/test_nagios.py', 'vitrage/tests/functional/datasources/nova/test_nova_datasources.py', 'vitrage/tests/functional/datasources/static_physical/test_static_physical.py', 'vitrage/tests/functional/entity_graph/consistency/test_consistency.py', 'vitrage/tests/functional/entity_graph/processor/test_processor.py', 'vitrage/tests/functional/entity_graph/states/test_datasource_info_mapper.py', 'vitrage/tests/functional/evaluator/test_action_executor.py', 'vitrage/tests/functional/evaluator/test_scenario_evaluator.py', 'vitrage/tests/resources/mock_configurations/driver/driver_host_snapshot_dynamic.json', 'vitrage/tests/resources/mock_configurations/driver/driver_inst_snapshot_dynamic.json', 'vitrage/tests/resources/mock_configurations/driver/driver_zone_snapshot_dynamic.json', 'vitrage/tests/unit/datasources/nova/test_nova_zone_transformer.py', 'vitrage/tests/unit/entity_graph/base.py', 'vitrage/tests/unit/entity_graph/processor/test_processor.py', 'vitrage/tests/unit/evaluator/recipes/test_set_state_recipe.py', 'vitrage/tests/unit/graph/base.py', 'vitrage/tests/unit/graph/test_graph.py', 'vitrage/tests/unit/graph/test_graph_algo.py', 'vitrage_tempest_tests/tests/api/event/test_events.py', 'vitrage_tempest_tests/tests/api/topology/base.py', 'vitrage_tempest_tests/tests/api/topology/test_topology.py']",FALSE,[]
openstack%2Ftripleo-validations~master~I8353753eb57faf6edd3b9c6ff9ef0f404dae5b56,381118,https://review.opendev.org/381118,tripleo-validations,15:48.0,39:11.0,MERGED,Create the neutron-sanity-check validations,Create the neutron-sanity-check validation,14,8,166,0,2,14,52,42,4774.389722,"['validations/files/neutron-sanity-check', 'validations/neutron-sanity-check.yaml']",FALSE,[]
openstack%2Fzun~master~Ieffbb7a86e99a3e9a03cbfcadb2daf92d8f62cfb,457380,https://review.opendev.org/457380,zun,47:52.0,38:44.0,MERGED,Avoid running multiple etcd process,[WIP] Avoid running multiple etcd process,6,3,5,2,1,0,17,41,61.84777778,['devstack/lib/zun'],FALSE,[]
openstack%2Fproject-config~master~I473091ab6e9bf205a63382ce8e653d2d35e2d55a,457819,https://review.opendev.org/457819,project-config,17:54.0,36:44.0,MERGED,Add voting coverage job to octavia,Add voting coverage job to octavia,1,3,3,0,2,0,7,34,36.31388889,"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fproject-config~master~Ic297e0a484e0d9061b0fca3876e3d98cc6023c65,456447,https://review.opendev.org/456447,project-config,12:14.0,34:56.0,MERGED,[rally]Enable vpnaas service and bgpvpns,[rally]Enable vpnaas service,3,5,5,1,1,0,12,28,174.3783333,['jenkins/jobs/rally.yaml'],FALSE,[]
openstack%2Fproject-config~master~I45a5971b2b1acdff99d40bd4ec959e9b93fc33ae,457914,https://review.opendev.org/457914,project-config,13:02.0,33:16.0,MERGED,Make Manila UI Django 1.10 tests voting,Make Manila UI Django 1.10 tests voting,1,5,1,4,1,0,9,39,27.33722222,['zuul/layout.yaml'],FALSE,[]
openstack%2Fproject-config~master~If4ef17b16f2fcf4698c035402b894ea660eaf976,457622,https://review.opendev.org/457622,project-config,53:39.0,33:10.0,MERGED,Add nova-network functional job for openstackclient,Add nova-network functional job for openstackclient,2,6,68,0,3,4,13,51,46.65861111,"['jenkins/jobs/osc.yaml', 'jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fproject-config~master~I82f404a04a1082140208546fad28ca369d210d5a,445262,https://review.opendev.org/445262,project-config,18:06.0,33:03.0,MERGED,Add neutron job with ryu master,Add neutron job with ryu master,3,5,50,0,3,5,19,31,898.2491667,"['jenkins/jobs/neutron.yaml', 'jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fkarbor~master~I72cc503c2b24d597f7acecf7b5853a2627775970,454433,https://review.opendev.org/454433,karbor,29:23.0,32:10.0,MERGED,Removing unnecessary config definition,Removing unnecessary config definition,3,8,0,8,1,0,19,38,321.0463889,['karbor/common/config.py'],FALSE,[]
openstack%2Fproject-config~master~I1ba6b6dc0acafb11e598958b0a4adcd8d9f81a4f,458199,https://review.opendev.org/458199,project-config,55:03.0,28:29.0,MERGED,Add cursive and castellan to PROJECTS,Add cursive and castellan to PROJECTS,1,3,2,0,1,0,7,37,16.55722222,['jenkins/jobs/barbican.yaml'],FALSE,[]
openstack%2Fproject-config~master~I3eaf646e4d22ae0bcdecbf8b675930ae5587496b,458194,https://review.opendev.org/458194,project-config,27:28.0,28:17.0,MERGED,Disable xconsole for rsyslog on ubuntu,Disable xconsole for rsyslog on ubuntu,2,4,94,0,2,0,10,38,17.01361111,"['nodepool/elements/infra-package-needs/install.d/89-rsync', 'nodepool/elements/infra-package-needs/rsyslog.d/50-default.conf']",FALSE,[]
openstack%2Fproject-config~master~I5bd19cd12b67460ebb64a5c426d69098b484baa5,458178,https://review.opendev.org/458178,project-config,38:43.0,28:10.0,MERGED,Add openstack/training-guides gerritbot for upstream-institute,Add openstack/training-guides gerritbot for upstream-institute,1,4,10,0,1,0,8,62,17.82416667,['gerritbot/channels.yaml'],FALSE,[]
openstack%2Fopenstack-ansible-os_glance~master~I4510749b1a4198834b9006a823f18edb48710460,453618,https://review.opendev.org/453618,openstack-ansible-os_glance,47:08.0,26:50.0,MERGED,Enable proxy headers parsing,Enable proxy headers parsing,1,4,9,0,2,0,10,28,358.6616667,"['defaults/main.yml', 'templates/glance-api.conf.j2']",FALSE,[]
openstack%2Fkolla~master~I47d75221b3d1aae91f11d3e0da83e221a00315b7,453470,https://review.opendev.org/453470,kolla,59:07.0,26:43.0,MERGED,Add missing cleanup step for new apache images,Add missing cleanup step for new apache images,3,7,27,7,5,0,15,46,365.46,"['docker/cinder/cinder-api/extend_start.sh', 'docker/freezer/freezer-api/extend_start.sh', 'docker/ironic/ironic-pxe/extend_start.sh', 'docker/keystone/keystone/extend_start.sh', 'docker/nova/nova-api/extend_start.sh']",FALSE,[]
openstack%2Fproject-config~master~I089488aa1e185644ae3e39e95aa867d60d0babc4,456253,https://review.opendev.org/456253,project-config,20:55.0,23:18.0,MERGED,Make heat py35 dsvm job voting,WIP Make heat py35 dsvm job voting,2,6,6,5,2,0,16,34,188.0397222,"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Ftripleo-heat-templates~master~I0538bbdd54fd0b82518585f4f270b4be684f0ec4,450726,https://review.opendev.org/450726,tripleo-heat-templates,25:07.0,20:14.0,MERGED,TLS-everywhere: Enable for TLS libvirt live migration,TLS-everywhere: Enable for TLS libvirt live migration,15,10,88,0,1,3,90,53,551.9186111,['puppet/services/nova-libvirt.yaml'],FALSE,[]
openstack%2Ftripleo-docs~master~I9118d878e44a7090b0b90b7ad0dd2cbc57e0b66c,458065,https://review.opendev.org/458065,tripleo-docs,04:13.0,16:12.0,MERGED,Fix dlrn link to point to trunk.rdoproject.org,Fix dlrn link to point to trunk.rdoproject.org,1,7,1,1,1,0,11,46,22.19972222,['doc/source/repositories.txt'],FALSE,[]
openstack%2Fstorlets~master~Ic44dffdf3453c5862ae33caf27965d5739509ce9,458402,https://review.opendev.org/458402,storlets,52:55.0,12:08.0,MERGED,Fixing func test gate job,Fixing func test gate job,4,3,3,3,2,0,12,25,2.320277778,"['install/storlets/templates/cluster_config', 'install/swift/localrc.sample']",FALSE,[]
openstack%2Fswift~master~I1a7c0171e03b900ca75da39b152cdffe60abe135,457807,https://review.opendev.org/457807,swift,53:37.0,10:31.0,MERGED,Remove redundant assignments of self._datadir,Remove redundant assignments of self._datadir,1,3,0,5,1,0,15,45,37.28166667,['swift/obj/diskfile.py'],FALSE,[]
openstack%2Fironic-inspector~master~Iaabe35290f207c37333726c43aa86b48ce892920,456612,https://review.opendev.org/456612,ironic-inspector,32:02.0,10:06.0,MERGED,Mock ironic client per test in functional tests,Mock ironic client per test in functional tests,1,3,25,24,1,0,7,47,165.6344444,['ironic_inspector/test/functional.py'],FALSE,[]
openstack%2Fkarbor~master~Ic5636e9f87aac2cc177941cd27178a8d200ca8fa,450565,https://review.opendev.org/450565,karbor,07:06.0,08:42.0,MERGED,Add default password modification in devstack,Add swift provider's password modification when doing devstack installation,3,6,8,0,2,12,27,75,558.0266667,"['devstack/plugin.sh', 'devstack/settings']",FALSE,[]
openstack%2Fmanila~master~I8a33be1df4864131435b794e791cc2d651fbe741,421201,https://review.opendev.org/421201,manila,34:30.0,05:29.0,MERGED,Refactor and rename CephFSNativeDriver,WIP: Refactor and rename CephFSNativeDriver,10,22,411,304,3,10,96,43,2232.516389,"['manila/opts.py', 'manila/share/drivers/cephfs/cephfs.py', 'manila/share/manager.py']",FALSE,[]
openstack%2Fmanila-ui~master~I6407180888fabd223e0393ef9e24de5a3558c25b,457937,https://review.opendev.org/457937,manila-ui,07:36.0,03:48.0,MERGED,Update tox envlist,Update tox envlist,1,3,1,6,1,0,7,18,25.93666667,['tox.ini'],FALSE,[]
openstack%2Fkolla~master~Id7df645284f260cd615188db2efe889c9cf8115d,457214,https://review.opendev.org/457214,kolla,07:25.0,01:56.0,MERGED,Ensure tests run in isolation,Bypass docker client memoization in TasksTest,2,5,16,5,1,0,27,45,71.90861111,['kolla/tests/test_build.py'],FALSE,[]
openstack%2Frally~master~Ife5b7762c8ebce005f2a3a3b59f8c01eca48c55d,457911,https://review.opendev.org/457911,rally,05:15.0,49:33.0,MERGED,Fix doc generation for Python3,Fix doc generation for Python3,2,3,1,2,1,0,10,30,26.73833333,['doc/source/conf.py'],FALSE,[]
openstack%2Frally~master~Ib3c56ad0f945787d4df49308deb08bc87199c546,457710,https://review.opendev.org/457710,rally,17:23.0,49:25.0,MERGED,[osclients] do not always strip auth_url,[devstack] Use OS_AUTH_URL,2,3,26,6,1,0,13,26,42.53388889,['devstack/lib/rally'],FALSE,[]
openstack%2Frally~master~Ib05cc0a04f9874904e9f42f4ca982bbe4e798c0b,457687,https://review.opendev.org/457687,rally,08:26.0,49:10.0,MERGED,[validators] Port 'number' validator to plugin base,[validators] Port 'number' validator to plugin base,2,4,168,119,12,0,14,51,43.67888889,"['rally/plugins/common/scenarios/dummy/dummy.py', 'rally/plugins/common/validators.py', 'rally/plugins/openstack/scenarios/authenticate/authenticate.py', 'rally/plugins/openstack/scenarios/cinder/volume_backups.py', 'rally/plugins/openstack/scenarios/keystone/basic.py', 'rally/plugins/openstack/scenarios/manila/shares.py', 'rally/plugins/openstack/scenarios/neutron/network.py', 'rally/plugins/openstack/scenarios/sahara/clusters.py', 'rally/plugins/openstack/scenarios/vm/vmtasks.py', 'rally/task/validation.py', 'tests/unit/plugins/common/test_validators.py', 'tests/unit/task/test_validation.py']",FALSE,[]
openstack%2Frally~master~I591eeacdd96e71d13561a7edade297223da86f73,457661,https://review.opendev.org/457661,rally,26:58.0,49:02.0,MERGED,Make openrc deployment file work with keystone v3,Make openrc deployment file work with keystone v3,4,4,9,10,2,0,21,49,44.36777778,"['rally/cli/commands/deployment.py', 'tests/unit/cli/commands/test_deployment.py']",FALSE,[]
openstack%2Fcharm-nova-cloud-controller~master~Ibfdbf0b4e985d7b74efeb69a05ca0ad0853b5067,458134,https://review.opendev.org/458134,charm-nova-cloud-controller,25:01.0,48:13.0,MERGED,Deprecate memcached_servers for mitaka+,Deprecate memcached_servers for mitaka+,1,2,14,8,2,0,6,39,19.38666667,"['templates/mitaka/nova.conf', 'templates/ocata/nova.conf']",FALSE,[]
openstack%2Fcharm-neutron-api~master~Ide2027ddcb8351bc46fb99b1352eaca569a3121a,457872,https://review.opendev.org/457872,charm-neutron-api,28:08.0,46:39.0,MERGED,restore dhcp_agents_per_network,restore dhcp_agents_per_network,1,2,2,6,2,0,6,31,29.30861111,"['templates/mitaka/neutron.conf', 'templates/newton/neutron.conf']",FALSE,[]
openstack%2Fironic-inspector~master~I6c6182df3a54d68737f8bbc77f1a2890ffcb0da2,457560,https://review.opendev.org/457560,ironic-inspector,46:05.0,46:19.0,MERGED,Fix slave_connection string for unit tests,Fix slave_connection string for unit tests,2,3,1,1,1,0,8,42,48.00388889,['ironic_inspector/test/base.py'],FALSE,[]
openstack%2Frpm-packaging~master~Ie0dc20f38663e3ab6d03ae95662d7e37dca87a40,458213,https://review.opendev.org/458213,rpm-packaging,31:44.0,45:00.0,MERGED,Update monasca-statsd to 1.6.0,Update monasca-statsd to 1.6.0,1,6,1,1,1,0,14,30,15.22111111,['openstack/monasca-statsd/monasca-statsd.spec.j2'],FALSE,[]
openstack%2Fceilometer~master~I3bf4170d4570a3730111c395ace3f57e028543e4,457892,https://review.opendev.org/457892,ceilometer,18:47.0,43:55.0,MERGED,tempest: use the configured flavor,tempest: use the configured flavor,1,3,3,2,3,0,8,34,27.41888889,"['ceilometer/tests/integration/gabbi/gabbits-live/create_stack.json', 'ceilometer/tests/integration/gabbi/gabbits-live/update_stack.json', 'ceilometer/tests/tempest/scenario/test_telemetry_integration.py']",FALSE,[]
openstack%2Fswift~master~I21748742f431f6a9d11eecc3f6a3ee5458ca56b1,456808,https://review.opendev.org/456808,swift,26:48.0,43:21.0,MERGED,Update swift version in storage-install-ubuntu.,Update swift version in storage-install-ubuntu.,1,2,3,3,1,0,8,47,152.2758333,['install-guide/source/storage-install-ubuntu-debian.rst'],FALSE,[]
openstack%2Ffreezer-api~master~I45c419852b177e1d1b067bb5b7f25a60c6c88f7f,458145,https://review.opendev.org/458145,freezer-api,54:18.0,40:46.0,MERGED,Update freezer-api dsvm gate job,Enable debugging while running dsvm,3,4,5,0,1,0,13,35,18.77444444,['devstack/lib/freezer-api'],FALSE,[]
openstack%2Fswift~master~Idd2072e921d7354e8c753c73ebe27633c3531805,456806,https://review.opendev.org/456806,swift,24:39.0,39:09.0,MERGED,Update swift version in storage-install-rdo.rst.,Update swift version in storage-install-rdo.rst.,1,2,3,3,1,0,7,48,152.2416667,['install-guide/source/storage-install-rdo.rst'],FALSE,[]
openstack%2Fhorizon~master~Ia8ca6052617daae714804a975c9737aa8e75ac94,458396,https://review.opendev.org/458396,horizon,33:06.0,29:03.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,57,4,1,0,6,33,1.9325,['openstack_dashboard/locale/pt_BR/LC_MESSAGES/django.po'],FALSE,[]
openstack%2Fkolla-ansible~master~I979af769d8bc31e3b6373a629e9e090b987d0058,458340,https://review.opendev.org/458340,kolla-ansible,55:37.0,20:10.0,MERGED,Fix the path of firewall plugin in kolla-ansible.,Fix the path of firewall plugin in kolla-ansible.,3,4,1,1,1,1,13,49,4.409166667,['ansible/roles/neutron/defaults/main.yml'],FALSE,[]
openstack%2Fkolla-ansible~stable%2Focata~Ie91c072b233597758955b70bd526b2603b86e995,444720,https://review.opendev.org/444720,kolla-ansible,30:01.0,18:48.0,MERGED,Add panko.conf file in ceilometer container,Add panko.conf file in ceilometer container,3,5,43,0,3,0,17,43,916.8130556,"['ansible/roles/ceilometer/handlers/main.yml', 'ansible/roles/ceilometer/tasks/config.yml', 'ansible/roles/ceilometer/templates/ceilometer-collector.json.j2']",FALSE,"['ansible/roles/ceilometer/handlers/main.yml', 'ansible/roles/ceilometer/tasks/config.yml']"
openstack%2Fkolla-ansible~stable%2Focata~Ia7d8d0892d13ba9785951a7b1291abb868fc714b,456606,https://review.opendev.org/456606,kolla-ansible,22:30.0,16:04.0,MERGED,Fix Freezer service config override issue,Fix Freezer service config override issue,1,4,5,5,1,0,8,41,164.8927778,['ansible/roles/freezer/tasks/config.yml'],FALSE,['ansible/roles/freezer/tasks/config.yml']
openstack%2Fcloudkitty~master~I8ed9bbd39794507e640fe45c21ab27e359fa7c9b,451267,https://review.opendev.org/451267,cloudkitty,17:21.0,15:54.0,MERGED,Remove unnecessary setUp function in testcase,Remove unnecessary setUp function in testcase,4,4,0,9,1,0,14,45,528.9758333,['cloudkitty/tests/transformers/test_ceilometer.py'],FALSE,[]
openstack%2Fkolla-ansible~master~I80985794d6aaa6b4ddc71680a97e0d07085dafa7,458342,https://review.opendev.org/458342,kolla-ansible,00:30.0,13:29.0,MERGED,Mount /lib/modules folder for cinder-volume container,Mount /lib/modules folder for cinder-volume container,1,4,1,0,1,0,8,53,4.216388889,['ansible/roles/cinder/defaults/main.yml'],FALSE,[]
openstack%2Ftempest~master~I2bfd993f67e3fc7a00cd9ed1dfdfdf78516f6085,455574,https://review.opendev.org/455574,tempest,06:07.0,09:22.0,MERGED,Add judgie condition after live-migration with volume,Add judgie condition after live-migration with volume,1,3,7,1,1,0,35,53,218.0541667,['tempest/api/compute/admin/test_live_migration.py'],FALSE,[]
openstack%2Freleases~master~Ia2b6746790b12912c6dd8b75936470cdc4ca07d6,456701,https://review.opendev.org/456701,releases,36:00.0,06:51.0,MERGED,Release OpenStack-Ansible Mitaka/13.3.18,Release OpenStack-Ansible Mitaka/13.3.18,1,2,62,0,1,0,6,40,161.5141667,['deliverables/_independent/openstack-ansible.yaml'],FALSE,[]
openstack%2Fgovernance~master~I465da438762f3b675febd10009270ba6add8f27f,456245,https://review.opendev.org/456245,governance,00:58.0,05:06.0,MERGED,Add os_karbor to OpenStack-Ansible,Add os_karbor to OpenStack-Ansible,2,4,3,0,1,0,12,34,187.0688889,['reference/projects.yaml'],FALSE,[]
openstack%2Fkolla-ansible~master~I6c2a38808258a8968024bcf8992353ff9672e0f9,458115,https://review.opendev.org/458115,kolla-ansible,50:08.0,00:56.0,MERGED,Fix troubleshooting guide debugging section,Fix troubleshooting guide debugging section,1,3,1,1,1,0,7,43,19.18,['doc/troubleshooting.rst'],FALSE,[]
openstack%2Freleases~master~I7d5d4c5b3883f96b9d2ad17541e56cb23d3a13a9,458159,https://review.opendev.org/458159,releases,29:01.0,00:33.0,MERGED,Release kolla-ansible 4.0.1,Release kolla-ansible 4.0.1,1,3,4,0,1,0,7,27,17.52555556,['deliverables/ocata/kolla-ansible.yaml'],FALSE,[]
openstack%2Freleases~master~I4c2ed13c3fa1adafdf83241ea383a7347f01a488,458157,https://review.opendev.org/458157,releases,28:26.0,00:26.0,MERGED,Release kolla 4.0.1,Release kolla 4.0.1,1,3,4,0,1,0,7,19,17.53333333,['deliverables/ocata/kolla.yaml'],FALSE,[]
openstack%2Freleases~master~I46ee36d576336f9c621ca15bc1d602e6c008bfcc,458229,https://review.opendev.org/458229,releases,41:28.0,57:44.0,MERGED,Release osc-lib 1.4.0,Release osc-lib 1.4.0,2,3,5,0,1,0,9,21,13.27111111,['deliverables/pike/osc-lib.yaml'],FALSE,[]
openstack%2Freleases~master~I46f93d7859e56e93bdeaa07c3be59e9ed2f1a300,458234,https://review.opendev.org/458234,releases,46:13.0,57:39.0,MERGED,Release ovsdbapp 0.3.0,Release ovsdbapp 0.3.0,1,2,4,0,1,0,6,22,13.19055556,['deliverables/pike/ovsdbapp.yaml'],FALSE,[]
openstack%2Freleases~master~I3170e7ab135ffa323aa322bce18b296f822dd575,457762,https://review.opendev.org/457762,releases,34:03.0,56:59.0,MERGED,cliff: release 2.6.0,cliff: release 2.6.0,3,5,4,0,1,2,15,20,39.38222222,['deliverables/pike/cliff.yaml'],FALSE,[]
openstack%2Ftripleo-heat-templates~master~If6118bf03e832fe3fa5ea4fcb1b436afd2adf80a,457965,https://review.opendev.org/457965,tripleo-heat-templates,32:41.0,41:49.0,MERGED,"N->O upgrade, fix wrong parameters to nova placement.","WIP: N->O upgrade, fix wrong parameters to nova placement.",3,6,2,1,1,2,21,58,24.15222222,['puppet/major_upgrade_steps.j2.yaml'],FALSE,[]
openstack%2Fcloudkitty~stable%2Fmitaka~I69f93959f30a829d746da24a17c10c8f75d60d6a,431551,https://review.opendev.org/431551,cloudkitty,58:28.0,34:58.0,MERGED,Specifies gabbi version in test-requirements.txt,Specifies gabbi version in test-requirements.txt,1,7,1,1,1,0,16,48,1675.608333,['test-requirements.txt'],FALSE,[]
openstack%2Ftripleo-common~master~Ifb736fb52e255260a4f1931b0b9b27206f2f1d82,453428,https://review.opendev.org/453428,tripleo-common,43:05.0,34:20.0,MERGED,Rename contrib to container-images for packaging,Rename contrib to container-images for packaging,3,7,3,0,5,0,36,48,367.8541667,"['container-images/overcloud_containers.yaml', 'container-images/tripleo_kolla_template_overrides.j2', 'contrib/overcloud_containers.yaml', 'contrib/tripleo_kolla_template_overrides.j2', 'setup.cfg']",FALSE,[]
openstack%2Fheat~master~I9857803ef960efbd034f05985ec8fcc7272e2f70,455455,https://review.opendev.org/455455,heat,45:59.0,33:15.0,MERGED,Wait for the policy to be done in tests,Wait for the policy to be done in tests,1,3,14,7,4,4,11,39,227.7877778,"['heat_integrationtests/common/test.py', 'heat_integrationtests/functional/test_heat_autoscaling.py', 'heat_integrationtests/scenario/test_autoscaling_lb.py', 'heat_integrationtests/scenario/test_autoscaling_lbv2.py']",FALSE,[]
openstack%2Fheat~master~I6625a2e57d1d1c1ac03647786c210a9b57490562,455352,https://review.opendev.org/455352,heat,01:44.0,30:01.0,MERGED,Fix calls to call_until_true,Fix calls to call_until_true,1,5,22,14,2,0,12,28,234.4713889,"['heat_integrationtests/functional/test_heat_autoscaling.py', 'heat_integrationtests/functional/test_notifications.py']",FALSE,[]
