change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fpuppet-rally~master~Id66a037153c714618e6e6aa650e6b4d2b80e846c,583617,https://review.opendev.org/583617,puppet-rally,19:54.0,21:50.0,MERGED,modulesync: sync and add nodepool-bionic for beaker,modulesync: sync and add nodepool-bionic for beaker,1,3,11,1,2,0,7,51,108.0322222,"['bindep.txt', 'spec/acceptance/nodesets/nodepool-bionic.yml']",FALSE,[]
openstack%2Fpuppet-qdr~master~Id111066217eccec7f54a35da307d311e02096025,583616,https://review.opendev.org/583616,puppet-qdr,19:48.0,20:32.0,MERGED,modulesync: sync and add nodepool-bionic for beaker,modulesync: sync and add nodepool-bionic for beaker,1,3,20,1,2,0,7,51,108.0122222,"['bindep.txt', 'spec/acceptance/nodesets/nodepool-bionic.yml']",FALSE,[]
openstack%2Fpuppet-openstacklib~master~I63f8e9a00d2b62d1ada53058b79823aa850bbd97,583510,https://review.opendev.org/583510,puppet-openstacklib,34:37.0,18:19.0,MERGED,"Replace port 35357 with 5000 for ""auth_url""","Replace port 35357 with 5000 for ""auth_url""",1,3,2,2,1,0,7,43,113.7283333,['spec/unit/provider/openstack/auth_spec.rb'],FALSE,[]
openstack%2Fpuppet-senlin~master~Iaa4cc0b030abccb92f840c3d1774f5b975679ded,583619,https://review.opendev.org/583619,puppet-senlin,20:05.0,18:11.0,MERGED,modulesync: sync and add nodepool-bionic for beaker,modulesync: sync and add nodepool-bionic for beaker,1,4,10,0,1,0,8,51,107.9683333,['spec/acceptance/nodesets/nodepool-bionic.yml'],FALSE,[]
openstack%2Fpuppet-openstacklib~master~Idb029906fe32f42230e113ee71ec71c72712eee9,583505,https://review.opendev.org/583505,puppet-openstacklib,26:48.0,17:44.0,MERGED,Replace port 35357 with 5000,Replace port 35357 with 5000,1,3,2,2,1,0,7,28,113.8488889,['spec/unit/provider/openstack/auth_spec.rb'],FALSE,[]
openstack%2Fpuppet-qdr~master~I552c07998b407e7357d4d039c72e35d04ee43924,583558,https://review.opendev.org/583558,puppet-qdr,12:56.0,15:14.0,MERGED,Fix metadata.json,Fix metadata.json,1,3,1,2,1,0,7,17,110.0383333,['metadata.json'],FALSE,[]
openstack%2Fpuppet-watcher~master~I2718064284e082eda7e93853f85997951bfaebc2,582894,https://review.opendev.org/582894,puppet-watcher,58:08.0,14:51.0,MERGED,Fix OS versions in metadata,Fix OS versions in metadata,1,5,3,1,1,0,8,27,161.2786111,['metadata.json'],FALSE,[]
openstack%2Fpuppet-vitrage~master~Ic0d81fe98f122316ef1747d85a554ea43106a870,583467,https://review.opendev.org/583467,puppet-vitrage,47:37.0,14:09.0,MERGED,Fix OS versions in metadata,Fix OS versions in metadata,1,5,1,3,1,0,7,27,115.4422222,['metadata.json'],FALSE,[]
openstack%2Fpuppet-tempest~master~I6e2539c133eac4571cf8f71e688cc885b12d5d6f,578421,https://review.opendev.org/578421,puppet-tempest,41:46.0,12:03.0,MERGED,Add release note link in README,Add release note link in README,1,3,5,0,1,0,7,31,611.5047222,['README.md'],FALSE,[]
openstack%2Fpuppet-ironic~master~I2ede4ab3748b375a39c911359fe2e8830c98ebb4,584262,https://review.opendev.org/584262,puppet-ironic,34:15.0,08:40.0,MERGED,Add the project source code repository in README,Add the project source code repository in README,1,3,5,0,1,0,7,48,66.57361111,['README.md'],FALSE,[]
openstack%2Fpuppet-neutron~master~I6701a3aec14142ab2c75a1ded7b9a3378a215ece,582900,https://review.opendev.org/582900,puppet-neutron,16:07.0,07:18.0,MERGED,Fix OS versions in metadata,Fix OS versions in metadata,1,5,2,1,1,0,8,27,160.8530556,['metadata.json'],FALSE,[]
openstack%2Fpuppet-keystone~master~Ie2d7f3c4f93555edb58f84e61721fedd52b0e5b9,582898,https://review.opendev.org/582898,puppet-keystone,14:38.0,05:57.0,MERGED,Fix OS versions in metadata,Fix OS versions in metadata,1,5,2,1,1,0,8,27,160.8552778,['metadata.json'],FALSE,[]
openstack%2Fpuppet-congress~master~I3959c87df9f438643cd52a7f67580759e157ce06,583526,https://review.opendev.org/583526,puppet-congress,09:26.0,05:34.0,MERGED,Fix OS versions in metadata,Fix OS versions in metadata,1,6,0,1,1,0,7,27,112.9355556,['metadata.json'],FALSE,[]
openstack%2Fpuppet-cloudkitty~master~I29be85c3a9ee873c1fe971742465ad18867ce7e2,583197,https://review.opendev.org/583197,puppet-cloudkitty,44:57.0,05:26.0,MERGED,Fix OS versions in metadata,Fix OS versions in metadata,1,5,2,1,1,0,9,27,135.3413889,['metadata.json'],FALSE,[]
openstack%2Freleases~master~I0f55b1f53f9c25b2ce41004d2e0d171c0b8dd90d,584596,https://review.opendev.org/584596,releases,36:00.0,18:48.0,MERGED,Move requirements deliverable to be independent,Move requirements deliverable to be independent,1,4,0,1,1,0,8,47,30.71333333,['deliverables/_independent/requirements.yaml'],FALSE,[]
openstack%2Fsenlin~master~I51f6efef0a433ae425d28a821fd9131a02bd6699,584622,https://review.opendev.org/584622,senlin,05:54.0,05:54.0,MERGED,Trivial code cleanups,Trivial code cleanups,1,5,165,168,47,0,9,21,17,"['senlin/api/common/wsgi.py', 'senlin/api/openstack/v1/router.py', 'senlin/cmd/manage.py', 'senlin/common/constraints.py', 'senlin/common/context.py', 'senlin/common/exception.py', 'senlin/common/scaleutils.py', 'senlin/common/schema.py', 'senlin/common/utils.py', 'senlin/db/api.py', 'senlin/db/sqlalchemy/api.py', 'senlin/drivers/base.py', 'senlin/drivers/os/heat_v1.py', 'senlin/drivers/os/keystone_v3.py', 'senlin/drivers/os/mistral_v2.py', 'senlin/drivers/os/neutron_v2.py', 'senlin/drivers/os/nova_v2.py', 'senlin/drivers/os/zaqar_v2.py', 'senlin/drivers/os_test/cinder_v2.py', 'senlin/drivers/os_test/heat_v1.py', 'senlin/drivers/os_test/keystone_v3.py', 'senlin/drivers/os_test/mistral_v2.py', 'senlin/drivers/os_test/neutron_v2.py', 'senlin/drivers/os_test/nova_v2.py', 'senlin/drivers/os_test/octavia_v2.py', 'senlin/drivers/os_test/zaqar_v2.py', 'senlin/drivers/sdk.py', 'senlin/engine/actions/base.py', 'senlin/engine/cluster.py', 'senlin/engine/cluster_policy.py', 'senlin/engine/dispatcher.py', 'senlin/engine/environment.py', 'senlin/engine/node.py', 'senlin/engine/scheduler.py', 'senlin/policies/base.py', 'senlin/profiles/base.py', 'senlin/profiles/os/heat/stack.py', 'senlin/rpc/client.py', 'senlin/tests/unit/api/openstack/v1/test_actions.py', 'senlin/tests/unit/api/openstack/v1/test_cluster_policies.py', 'senlin/tests/unit/api/openstack/v1/test_events.py', 'senlin/tests/unit/api/shared.py', 'senlin/tests/unit/db/shared.py', 'senlin/tests/unit/drivers/test_octavia_v2.py', 'senlin/tests/unit/fakes.py', 'senlin/tests/unit/policies/test_scaling_policy.py', 'senlin/tests/unit/test_common_constraints.py']",FALSE,[]
openstack%2Fsolum~master~I65783bff9eaef7fb25526cd2198b891e1e463b51,581301,https://review.opendev.org/581301,solum,57:39.0,33:54.0,MERGED,Add release notes link in README,Add release notes link in README,2,2,1,1,1,0,8,32,302.6041667,['README.rst'],FALSE,[]
openstack%2Ftripleo-heat-templates~master~I9912139048fa11df447c0985e7d53fbcfee7e252,540241,https://review.opendev.org/540241,tripleo-heat-templates,56:02.0,33:07.0,MERGED,Add a ComputePPC64LE role,Add an ImageMap to allow specific nodes to use a non-default image,5,6,91,0,1,5,29,66,4100.618056,['puppet/role.role.j2.yaml'],FALSE,[]
openstack%2Fironic~master~I9b8f97868aea74c1b1b458fe8f16ada1ff4ea579,583028,https://review.opendev.org/583028,ironic,28:12.0,06:54.0,MERGED,Make pxelinux.cfg folder configurable,Make pxelinux.cfg folder configurable,3,11,18,1,3,8,34,37,147.645,"['ironic/common/pxe_utils.py', 'ironic/conf/pxe.py', 'releasenotes/notes/allow-pxelinux-config-folder-to-be-defined-da0ddd397d58dcc8.yaml']",FALSE,[]
openstack%2Fironic~master~I97ab00cab21814287d1b8344b3e4ca0c093fb6ad,583041,https://review.opendev.org/583041,ironic,31:26.0,34:35.0,MERGED,Minor changes for deploy_steps framework,Minor changes for deploy_steps framework,2,12,141,55,6,1,31,40,146.0525,"['ironic/conductor/manager.py', 'ironic/conductor/utils.py', 'ironic/tests/unit/api/controllers/v1/test_node.py', 'ironic/tests/unit/conductor/test_manager.py', 'ironic/tests/unit/conductor/test_utils.py', 'releasenotes/notes/deploy_steps-243b341cf742f7cc.yaml']",FALSE,[]
openstack%2Fansible-role-tripleo-modify-image~master~I951c976ebb84c28cecefd2f5753a8232f46ad4aa,583258,https://review.opendev.org/583258,ansible-role-tripleo-modify-image,17:47.0,33:39.0,MERGED,Add rpm_install tasks,Add rpm_install tasks,3,7,94,2,5,6,16,21,127.2644444,"['README.md', 'tasks/rpm_install.yml', 'tasks/yum_update.yml', 'templates/Dockerfile-rpm.j2', 'templates/Dockerfile-yum.j2']",FALSE,['tasks/rpm_install.yml']
openstack%2Fopenstack-ansible~master~I085050a33e7ce7dba9012f3b7c305c0290197f4b,583879,https://review.opendev.org/583879,openstack-ansible,53:49.0,54:38.0,MERGED,"Preparing group of host is not a ""change""","Preparing group of host is not a ""change""",3,4,1,0,1,0,15,41,85.01361111,['playbooks/repo-build.yml'],FALSE,[]
openstack%2Ftripleo-quickstart~master~Icfd7388f82d1f0f12cd548ccca54574a9cfcd447,584644,https://review.opendev.org/584644,tripleo-quickstart,00:46.0,36:16.0,MERGED,Don't clean bootstrapped env in ci.centos,Don't clean bootstrapped env in ci.centos,1,5,1,2,2,0,9,41,4.591666667,"['ci-scripts/full-deploy.sh', 'ci-scripts/get-node.sh']",FALSE,[]
openstack%2Ftripleo-common~stable%2Fqueens~I1f52b7fbaf6b20a064ab773c6c984db5846e33ec,583549,https://review.opendev.org/583549,tripleo-common,19:20.0,59:31.0,MERGED,Add --xattrs to sudoers.,Add --xattrs to sudoers.,1,2,1,1,1,0,7,24,103.6697222,['sudoers'],FALSE,[]
openstack%2Fkolla~stable%2Fpike~Ia32176eb33737e6f7425bd5e63b4f95eb595cd5f,583683,https://review.opendev.org/583683,kolla,02:17.0,40:48.0,MERGED,add support for keystone federation,add support for keystone federation,1,9,8,0,1,0,14,35,96.64194444,['docker/keystone/keystone-base/Dockerfile.j2'],FALSE,[]
openstack%2Fironic~master~Ie46dcd6cd6100f3c7e35c2c817828e45bd6b7921,584606,https://review.opendev.org/584606,ironic,22:02.0,25:46.0,MERGED,Ignore bashate E044,Ignore bashate E044,1,4,1,1,1,0,14,19,21.06222222,['tools/run_bashate.sh'],FALSE,[]
openstack%2Frequirements~master~Ie998a6eb490abe5c5f937fa008f891221ba1872c,583143,https://review.opendev.org/583143,requirements,20:33.0,19:57.0,MERGED,Drop pyldap from global-requirements.txt,Drop pyldap from global-requirements.txt,1,5,0,1,1,0,14,40,129.99,['global-requirements.txt'],FALSE,[]
openstack%2Frequirements~master~I3b0c1d97758c6e7b2cdbcb2239c2fa598b9ecf99,584562,https://review.opendev.org/584562,requirements,23:18.0,09:29.0,MERGED,Updated from generate-constraints,Updated from generate-constraints,2,3,3,5,1,0,11,33,35.76972222,['upper-constraints.txt'],FALSE,[]
openstack%2Fopenstack-ansible-os_magnum~master~I70c2a340d617bdc603d983fecf4d064975aef780,583379,https://review.opendev.org/583379,openstack-ansible-os_magnum,05:53.0,13:18.0,MERGED,Move MQ vhost/user creation into role,Move MQ vhost/user creation into role,5,4,76,8,3,0,14,37,116.1236111,"['defaults/main.yml', 'tasks/main.yml', 'tasks/mq_setup.yml']",FALSE,"['tasks/main.yml', 'tasks/mq_setup.yml']"
openstack%2Fkuryr-kubernetes~stable%2Fqueens~Id70978e06d980bc0ffa08bcee02d78bef9dcbeb8,583553,https://review.opendev.org/583553,kuryr-kubernetes,47:42.0,05:15.0,MERGED,process to gracefully exit when last watcher exits,process to gracefully exit when last watcher exits,2,3,36,10,4,0,10,50,101.2925,"['kuryr_kubernetes/cni/daemon/service.py', 'kuryr_kubernetes/controller/service.py', 'kuryr_kubernetes/tests/unit/test_watcher.py', 'kuryr_kubernetes/watcher.py']",FALSE,[]
openstack%2Fkuryr-kubernetes~master~I690eadb27095fdd531803804f2517f422e62e3ef,582807,https://review.opendev.org/582807,kuryr-kubernetes,16:04.0,05:15.0,MERGED,OCP-Router: Enable the OCP-Route handler unit tests,OCP-Router: Enable the OCP-Route handler unit tests,1,5,102,78,4,0,8,51,164.8197222,"['kuryr_kubernetes/tests/unit/platform/__init__.py', 'kuryr_kubernetes/tests/unit/platform/ocp/controller/__init__.py', 'kuryr_kubernetes/tests/unit/platform/ocp/controller/handlers/test_route.py', 'kuryr_kubernetes/tests/unit/test_object.py']",FALSE,[]
openstack%2Ftripleo-docs~master~I8250f8e9882c25bb6a0333d36d3928b2c5219b0a,583180,https://review.opendev.org/583180,tripleo-docs,44:40.0,51:32.0,MERGED,Add --xattrs to Overcloud backup,Add --xattrs to Overcloud backup,1,4,2,2,2,0,8,32,127.1144444,"['doc/source/install/controlplane_backup_restore/02_overcloud_backup.rst', 'doc/source/install/controlplane_backup_restore/04_overcloud_restore.rst']",FALSE,[]
openstack%2Fkuryr-libnetwork~stable%2Fqueens~I45f93aa328c4e166d131d18c579651e4e96c3254,583431,https://review.opendev.org/583431,kuryr-libnetwork,16:51.0,46:23.0,MERGED,Clone Kuryr repository by TARGET_BRANCH,Clone Kuryr repository by TARGET_BRANCH,1,4,1,1,1,0,8,39,110.4922222,['devstack/settings'],FALSE,[]
openstack%2Fopenstack-ansible~stable%2Fqueens~I61a7234dc4fbde1b9319874d82fe33578f490abc,584095,https://review.opendev.org/584095,openstack-ansible,19:38.0,11:33.0,MERGED,Update get-pip to version 3.3,Update get-pip to version 3.3,5,5,9,9,5,0,26,29,65.86527778,"['doc/source/user/limited-connectivity/index.rst', 'inventory/group_vars/all/pip.yml', 'inventory/group_vars/repo_all.yml', 'playbooks/common-tasks/set-pip-upstream-url.yml', 'scripts/scripts-library.sh']",FALSE,[]
openstack%2Fopenstack-ansible-os_neutron~master~I17ef9325f248319886c7e485ca2f244ffd3307ad,581804,https://review.opendev.org/581804,openstack-ansible-os_neutron,58:18.0,59:23.0,MERGED,Ensure __pycache__ folder is deleted,Ensure __pycache__ folder is deleted,3,6,2,0,1,1,31,36,260.0180556,['tasks/neutron_install_source.yml'],FALSE,[]
openstack%2Fkuryr-tempest-plugin~master~If01298a48d1a053c7feacd665c404739f9d7542a,583457,https://review.opendev.org/583457,kuryr-tempest-plugin,58:07.0,21:21.0,MERGED,Fix the TypeError exception in 'get_service_ip' function,Fix the TypeError exception in 'get_service_ip' function,3,5,6,5,1,2,14,56,102.3872222,['kuryr_tempest_plugin/tests/scenario/base.py'],FALSE,[]
openstack%2Ftempest~master~Ib48b735d65d2c005197edef9ab3011f93d0ad28c,583796,https://review.opendev.org/583796,tempest,24:51.0,07:22.0,MERGED,Add irrelevant-files to nova-multiattach job in .zuul.yaml,Add irrelevant-files to nova-multiattach job in .zuul.yaml,1,7,20,2,1,0,30,58,82.70861111,['.zuul.yaml'],FALSE,[]
openstack%2Fkolla~stable%2Fqueens~Ia32176eb33737e6f7425bd5e63b4f95eb595cd5f,583682,https://review.opendev.org/583682,kolla,02:03.0,19:30.0,MERGED,add support for keystone federation,add support for keystone federation,2,8,8,0,1,0,12,35,86.29083333,['docker/keystone/keystone-base/Dockerfile.j2'],FALSE,[]
openstack%2Ftacker~master~Ic34952687f54176fccf051ab2e28260e25e107a8,580268,https://review.opendev.org/580268,tacker,41:15.0,24:53.0,MERGED,Add py36 testenv,Add deprecation note for tacker CLI,4,5,5,1,1,4,17,35,410.7272222,['releasenotes/notes/deprecated-tacker-command-7435e502d7af9737.yaml'],FALSE,[]
openstack%2Fsolum~master~I53881e3ced9a3f5bf45bfb0940f97b025c0ed3e9,583450,https://review.opendev.org/583450,solum,47:44.0,50:48.0,MERGED,Fix IOError info when Getting the data at the specified URL,Fix IOError info when Getting the data at the specified URL,1,3,3,1,1,0,12,59,98.05111111,['solum/common/urlfetch.py'],FALSE,[]
openstack%2Fpatrole~master~I693746f2e2b816a1573b41a9e089ab9b7dd1e44a,584080,https://review.opendev.org/584080,patrole,34:40.0,36:46.0,MERGED,Adds the following tests for update_network:,Adds the following tests for update_network:,3,5,89,4,1,8,35,44,58.035,['patrole_tempest_plugin/tests/api/network/test_networks_rbac.py'],FALSE,[]
openstack%2Fdesignate-dashboard~master~I2ceaf8bae9b20829ec4855cf79635aa805be1984,583982,https://review.opendev.org/583982,designate-dashboard,03:07.0,56:13.0,MERGED,Drop mox - no longer needed,Drop mox - no longer needed,1,5,1,4,3,0,13,27,61.885,"['designatedashboard/tests/base.py', 'lower-constraints.txt', 'requirements.txt']",FALSE,[]
openstack%2Fdesignate-dashboard~master~Ic1713fae9a08c5ca234a02a9a403dec611a3cd3b,573753,https://review.opendev.org/573753,designate-dashboard,42:44.0,14:45.0,MERGED,fix tox python3 overrides,fix tox python3 overrides,1,5,5,0,1,0,18,25,1044.533611,['tox.ini'],FALSE,[]
openstack%2Ftripleo-quickstart-extras~master~I40bdda56d045f9090d682057f8b51a34357db076,584380,https://review.opendev.org/584380,tripleo-quickstart-extras,55:52.0,01:09.0,MERGED,update default libvirt from qemu -> kvm,update default libvirt from qemu -> kvm,3,6,3,1,2,0,23,39,38.08805556,"['roles/overcloud-deploy/README.md', 'roles/overcloud-deploy/defaults/main.yml']",FALSE,[]
openstack%2Ftempest~master~Icb2708686cf204a4a4b29ed23e7efa09f14455a5,580877,https://review.opendev.org/580877,tempest,00:53.0,48:09.0,MERGED,Port tempest-scenario-all to zuul v3,Port tempest-scenario-multinode-lvm-multibackend to zuul v3,5,7,17,92,3,16,44,59,316.7877778,"['.zuul.yaml', 'playbooks/tempest-scenario-multinode-lvm-multibackend/post.yaml', 'playbooks/tempest-scenario-multinode-lvm-multibackend/run.yaml']",FALSE,[]
openstack%2Fcinder~master~I6693c9b7efb3bc8b361e55ad84183103a5175298,583941,https://review.opendev.org/583941,cinder,00:21.0,01:17.0,MERGED,QNAP: Add support for QES 2.1.0,QNAP: Add support for QES 2.1.0,1,34,13,7,2,2,46,31,62.01555556,"['cinder/volume/drivers/qnap.py', 'releasenotes/notes/qnap-support-qes-210-de75892f684cb9c3.yaml']",FALSE,[]
openstack%2Fcinder~master~If7178695bf8ab751bcede14aa56d8becee60e17b,583889,https://review.opendev.org/583889,cinder,37:35.0,57:56.0,MERGED,Non Windows per service lock for Backup service,Non Windows per service lock for Backup service,1,33,5,2,1,0,53,47,65.33916667,['cinder/backup/manager.py'],FALSE,[]
openstack%2Fnova~master~Ifdcca4cdf6c28269a0126b81f5c9aa71fc2dc5a0,560900,https://review.opendev.org/560900,nova,30:19.0,19:39.0,MERGED,Rename recreate to evacuate in driver signatures,Rename recreate to evacuate in driver signatures,4,21,28,32,15,8,102,48,2409.822222,"['nova/compute/manager.py', 'nova/exception.py', 'nova/tests/unit/compute/test_compute.py', 'nova/tests/unit/virt/ironic/test_driver.py', 'nova/tests/unit/virt/libvirt/test_driver.py', 'nova/tests/unit/virt/powervm/test_driver.py', 'nova/tests/unit/virt/vmwareapi/test_driver_api.py', 'nova/virt/driver.py', 'nova/virt/fake.py', 'nova/virt/hyperv/driver.py', 'nova/virt/ironic/driver.py', 'nova/virt/libvirt/driver.py', 'nova/virt/powervm/driver.py', 'nova/virt/vmwareapi/driver.py', 'nova/virt/xenapi/driver.py']",FALSE,[]
openstack%2Fbifrost~master~I2fa1c67ecd712364a822edcf7470e5489447d990,583513,https://review.opendev.org/583513,bifrost,50:53.0,55:45.0,MERGED,Pin get-pip.py to 3.2,Pin get-pip.py to 3.2,1,4,1,1,1,0,8,21,86.08111111,['scripts/install-deps.sh'],FALSE,[]
openstack%2Frequirements~master~I63117eaa2a26d8cb9e7085103b7ca502489756e8,584503,https://review.opendev.org/584503,requirements,48:38.0,22:07.0,MERGED,update constraint for ceilometermiddleware to new release 1.3.0,update constraint for ceilometermiddleware to new release 1.3.0,1,4,1,1,1,0,12,63,26.55805556,['upper-constraints.txt'],FALSE,[]
openstack%2Frequirements~master~Id0f562d9df6052e9f3d6c33b57361f5bed090570,584132,https://review.opendev.org/584132,requirements,13:42.0,22:07.0,MERGED,update constraint for ironic-lib to new release 2.14.0,update constraint for ironic-lib to new release 2.14.0,1,3,1,1,1,0,21,54,48.14027778,['upper-constraints.txt'],FALSE,[]
openstack%2Frequirements~master~I88cf54ea8fdcecd185c7e90cc3a21ec4fe96626d,584183,https://review.opendev.org/584183,requirements,23:37.0,20:49.0,MERGED,update constraint for oslo.middleware to new release 3.36.0,update constraint for oslo.middleware to new release 3.36.0,1,3,1,1,1,0,19,59,44.95333333,['upper-constraints.txt'],FALSE,[]
openstack%2Fopenstack-helm~master~I9637b44d2cfad45f4935242351ee9160e013364f,583815,https://review.opendev.org/583815,openstack-helm,25:12.0,19:40.0,MERGED,Fixed ingress kube status bug,Fixed ingress kube status bug,1,3,1,1,1,0,7,29,67.90777778,['tools/deployment/developer/common/030-ingress.sh'],FALSE,[]
openstack%2Fopenstack-chef-repo~master~Ie7eb1367ecd0d7138ba8ae547fcebc36f41c02ab,584597,https://review.opendev.org/584597,openstack-chef-repo,36:32.0,30:18.0,MERGED,Use CentOS 7.5 for test-kitchen,Use CentOS 7.5 for test-kitchen,1,2,2,2,2,0,6,31,1.896111111,"['.kitchen.multi.yml', '.kitchen.yml']",FALSE,[]
openstack%2Fopenstack-ansible~master~Ia8c394123b5588fff8c4acbe1532ed5a6dc7e8ec,579770,https://review.opendev.org/579770,openstack-ansible,13:48.0,13:26.0,MERGED,Add support for using distribution packages for OpenStack services,Add support for using distribution packages for OpenStack services,24,17,315,46,5,9,90,66,446.9938889,"['scripts/gate-check-commit.sh', 'tests/vars/test-distro_install-vars.yml', 'zuul.d/jobs.yaml', 'zuul.d/playbooks/run.yml', 'zuul.d/project.yaml']",FALSE,['zuul.d/playbooks/run.yml']
openstack%2Fopenstack-ansible-os_tempest~master~Ibd82d8f9773e539035dd08e6f3b2646fc6621701,582771,https://review.opendev.org/582771,openstack-ansible-os_tempest,38:29.0,48:27.0,MERGED,Remove the unnecessary space,Remove the unnecessary space,1,9,6,6,2,0,28,28,150.1661111,"['tasks/tempest_install.yml', 'tasks/tempest_resources.yml']",FALSE,"['tasks/tempest_install.yml', 'tasks/tempest_resources.yml']"
openstack%2Fcinder~master~I7d9398dadca7115ad58040743a55601a592f2fa3,577389,https://review.opendev.org/577389,cinder,32:17.0,34:51.0,MERGED,NEC driver: loss of access after live-migration,NEC driver: instance loses access to its volumes after live-migraion.,5,38,168,419,3,38,119,69,705.0427778,"['cinder/tests/unit/volume/drivers/nec/test_volume.py', 'cinder/volume/drivers/nec/volume.py', 'cinder/volume/drivers/nec/volume_helper.py']",FALSE,[]
openstack%2Fpython-manilaclient~master~I41b2882ecd16ed03bece05a7a77a387c9077bf5c,571366,https://review.opendev.org/571366,python-manilaclient,05:10.0,10:08.0,MERGED,Support metadata for access rule resource,Support metadata for access rule resource,11,7,442,36,8,103,68,41,1240.082778,"['manilaclient/api_versions.py', 'manilaclient/tests/unit/v2/fakes.py', 'manilaclient/tests/unit/v2/test_shares.py', 'manilaclient/tests/unit/v2/test_shell.py', 'manilaclient/v2/client.py', 'manilaclient/v2/share_access_rules.py', 'manilaclient/v2/shares.py', 'manilaclient/v2/shell.py']",FALSE,[]
