change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fpython-tripleoclient~master~Ic555f01a78322ba17fb3233e2ea16ad8e2c9e017,251291,https://review.opendev.org/251291,python-tripleoclient,41:41.0,45:04.0,MERGED,"Passes to os-cloud-config Keystone{Admin,Internal}Vip","Passes to os-cloud-config Keystone{Admin,Internal}Vip",1,10,10,5,1,0,31,53,431.0563889,['tripleoclient/v1/overcloud_deploy.py'],FALSE,[]
openstack%2Frally~master~I249b619d550d69650a50b68c46809e57f445edb8,257310,https://review.opendev.org/257310,rally,23:44.0,43:46.0,MERGED,[Verify] Rework help messages for `rally verify` and small improvements,[Verify] Getting rid of large count of arguments in 'start' method,10,9,111,106,2,3,48,66,93.33388889,"['rally/cli/commands/verify.py', 'tests/unit/cli/commands/test_verify.py']",FALSE,[]
openstack%2Fhorizon~master~I95e688dd7a5566a5d383e0e8e4de2ee6bd04aa82,259295,https://review.opendev.org/259295,horizon,19:47.0,37:34.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,3,264,18,7,0,7,33,3.296388889,"['horizon/locale/cs/LC_MESSAGES/django.po', 'horizon/locale/ja/LC_MESSAGES/django.po', 'openstack_dashboard/locale/cs/LC_MESSAGES/django.po', 'openstack_dashboard/locale/cs/LC_MESSAGES/djangojs.po', 'openstack_dashboard/locale/djangojs.pot', 'openstack_dashboard/locale/ja/LC_MESSAGES/django.po', 'openstack_dashboard/locale/ja/LC_MESSAGES/djangojs.po']",FALSE,[]
openstack%2Fproject-config~master~Ic5cd96ba3290339be3abfa69887d4248d9c988d7,258896,https://review.opendev.org/258896,project-config,29:08.0,31:08.0,MERGED,Correct typo in diskimage-builder job,Correct typo in diskimage-builder job,1,3,1,1,1,0,7,37,24.03333333,['jenkins/jobs/diskimage-builder.yaml'],FALSE,[]
openstack%2Fproject-config~master~Ic93bd186ca05b66c53dbd075ba9805d3a34381ac,259026,https://review.opendev.org/259026,project-config,02:07.0,26:58.0,MERGED,Create openstack/bareon-specs repository,Create openstack/bareon-specs repository,2,4,20,0,5,5,10,40,19.41416667,"['gerrit/acls/openstack/bareon-specs.config', 'gerrit/projects.yaml', 'gerritbot/channels.yaml', 'jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fproject-config~master~I6274311f2dcd911ab39887990e6f2a4e499fb6e6,259085,https://review.opendev.org/259085,project-config,54:12.0,25:26.0,MERGED,Set delay-release for gnocchiclient,Set delay-release for gnocchiclient,1,3,2,0,1,0,7,35,17.52055556,['gerrit/projects.yaml'],FALSE,[]
openstack%2Fproject-config~master~Idbd047746dbead5af095d5d69544593f285c3bce,259137,https://review.opendev.org/259137,project-config,16:19.0,25:19.0,MERGED,Disable reno on liberty for keystoneauth/keystonemiddleware,Disable reno on liberty for keystoneauth/keystonemiddleware,2,5,4,0,1,1,14,59,15.15,['zuul/layout.yaml'],FALSE,[]
openstack%2Fproject-config~master~Ie8d1272495c42f737d951335854512b3864711d7,258821,https://review.opendev.org/258821,project-config,29:16.0,23:42.0,MERGED,Add Dragonflow fullstack job,Add Dragonflow fullstack job,2,5,65,0,3,2,12,28,26.90722222,"['jenkins/jobs/dragonflow.yaml', 'jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fsenlin~master~I690b9c55394dc693c205c8d6914bfbf22bdd6fc7,258308,https://review.opendev.org/258308,senlin,59:35.0,22:45.0,MERGED,Fix action dependency problem,Fix action dependency problem,9,4,162,118,2,0,31,29,49.38611111,"['senlin/db/sqlalchemy/api.py', 'senlin/tests/functional/test_cluster_scaling.py']",FALSE,[]
openstack%2Fkolla~master~I934c54cff79f38bdac1b0a5548a93a8fa18fcefb,258083,https://review.opendev.org/258083,kolla,40:05.0,20:02.0,MERGED,Updated from global requirements,Updated from global requirements,2,3,1,1,1,0,11,32,62.66583333,['test-requirements.txt'],FALSE,[]
openstack%2Fcompute-hyperv~master~I1ec83f852d23758bc91da8fd8021b1bed34c63b3,253543,https://review.opendev.org/253543,compute-hyperv,57:59.0,08:43.0,MERGED,Removes support for Hyper-V Server 2008 R2,Removes support for Hyper-V Server 2008 R2,3,4,36,32,3,0,24,42,330.1788889,"['hyperv/nova/driver.py', 'hyperv/nova/utilsfactory.py', 'hyperv/tests/unit/test_driver.py']",FALSE,[]
openstack%2Fkolla~master~Ie113029da98303e6809d56edbf6d8de37be128d7,258627,https://review.opendev.org/258627,kolla,51:46.0,06:07.0,MERGED,Add kolla version to base container,Add kolla version to base container,3,6,4,1,2,0,16,35,40.23916667,"['docker/base/Dockerfile.j2', 'kolla/cmd/build.py']",FALSE,[]
openstack%2Fpython-manilaclient~master~Ibe425d0dd4094135a16407cb1e089b51a3d4f9ac,256712,https://review.opendev.org/256712,python-manilaclient,25:21.0,01:48.0,MERGED,Deprecated tox -downloadcache option removed,Deprecated tox -downloadcache option removed,1,6,0,3,1,0,10,44,156.6075,['tox.ini'],FALSE,[]
openstack%2Fopenstack-manuals~master~Ibb1aafad9d7668c666638622d9283a94ad180558,257739,https://review.opendev.org/257739,openstack-manuals,51:16.0,01:30.0,MERGED,[common-rst] Modifications in conventions.rst,[common-rst] Add the 'caution' in conventions,3,7,5,2,1,4,16,45,72.17055556,['doc/common-rst/conventions.rst'],FALSE,[]
openstack%2Fmistral~master~I1af115640f08641e2531873675df4cb67a6bf1de,256959,https://review.opendev.org/256959,mistral,32:34.0,59:17.0,MERGED,Workflow name can not be in the format of UUID,Workflow name can not be in the format of UUID,4,9,34,2,2,3,44,46,135.4452778,"['mistral/tests/unit/workbook/v2/test_workflows.py', 'mistral/workbook/v2/workflows.py']",FALSE,[]
openstack%2Fopenstack-manuals~stable%2Fliberty~Ia4d8c4e7d5921b682e452171252dbee59ece41e6,259294,https://review.opendev.org/259294,openstack-manuals,16:55.0,57:52.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,3,694,2,2,0,6,33,2.6825,"['doc/common-rst/source/locale/fr/LC_MESSAGES/common-rst.po', 'doc/common-rst/source/locale/zh_CN/LC_MESSAGES/common-rst.po']",FALSE,[]
openstack%2Fstorlets~master~I8210af17300c7f3d664d858d54fd804dcd300fae,258213,https://review.opendev.org/258213,storlets,24:08.0,53:12.0,MERGED,Create unittest runner env for storlet_middleware,Create unittest runner env for storlet_middleware,3,8,82,29,5,0,17,49,55.48444444,"['setup.cfg', 'storlet_gateway', 'storlet_middleware', 'tests/unit/test_storlet_middlewar.py', 'tox.ini']",FALSE,[]
openstack%2Fproject-config~master~I5f31ab0e29cafc32b7539508413c33238d7af9fa,259255,https://review.opendev.org/259255,project-config,26:33.0,39:54.0,MERGED,Move neutron-large-ops jobs to neutron's experimental queue,Move neutron-large-ops jobs to neutron's experimental queue,1,4,1,2,1,0,8,59,6.2225,['zuul/layout.yaml'],FALSE,[]
openstack%2Foslo.vmware~master~I3f0c7fe421add6880c2a000e2b052f0aeda1c4dc,258842,https://review.opendev.org/258842,oslo.vmware,14:21.0,39:18.0,MERGED,isoformat instead of deprecated timeutils.strtime,isoformat instead of deprecated timeutils.strtime,2,6,1,1,1,1,12,49,25.41583333,['oslo_vmware/vim_util.py'],FALSE,[]
openstack%2Fproject-config~master~Iae634cb40405234c341917cc198edca3f2ac1976,259296,https://review.opendev.org/259296,project-config,25:10.0,39:11.0,MERGED,Jenkins: Remove unused gerrit-{preclean|postrun} macros,Jenkins: Remove unused gerrit-{preclean|postrun} macros,1,3,0,14,1,0,7,55,2.233611111,['jenkins/jobs/macros.yaml'],FALSE,[]
openstack%2Fproject-config~master~I4599c9864d5c5615ee8e380d05a19cab7861f17c,257999,https://review.opendev.org/257999,project-config,39:29.0,39:04.0,MERGED,Keystone eventlet gate only in keystone,Keystone eventlet gate only in keystone,7,6,41,0,2,6,28,39,63.99305556,"['jenkins/jobs/devstack-gate.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fproject-config~master~Id787c2304c5c6dac3e209d004e2745f46ebdebfa,259233,https://review.opendev.org/259233,project-config,30:08.0,37:57.0,MERGED,Fix error in variable export,Fix error in variable export,1,4,4,4,1,0,8,28,8.130277778,['jenkins/jobs/monasca.yaml'],FALSE,[]
openstack%2Fproject-config~master~I7ead62ce6018e1ef2eeb3f630c9f6225a34e3d90,259211,https://review.opendev.org/259211,project-config,59:10.0,36:49.0,MERGED,Add translation jobs to murano,Add translation jobs to murano,1,4,4,0,3,0,10,30,9.6275,"['gerrit/projects.yaml', 'jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fopenstack-manuals~master~I67fa565e6d6826d5486146278186997ce0dbe7d0,257676,https://review.opendev.org/257676,openstack-manuals,38:37.0,33:51.0,MERGED,[admin-guide] Fix the rst markups for Object Storage files,[admin-guide] Fix the rst markups for Object Storage files,4,6,128,121,10,8,19,58,74.92055556,"['doc/admin-guide-cloud/source/objectstorage-monitoring.rst', 'doc/admin-guide-cloud/source/objectstorage-troubleshoot.rst', 'doc/admin-guide-cloud/source/objectstorage_EC.rst', 'doc/admin-guide-cloud/source/objectstorage_account_reaper.rst', 'doc/admin-guide-cloud/source/objectstorage_arch.rst', 'doc/admin-guide-cloud/source/objectstorage_auditors.rst', 'doc/admin-guide-cloud/source/objectstorage_intro.rst', 'doc/admin-guide-cloud/source/objectstorage_replication.rst', 'doc/admin-guide-cloud/source/objectstorage_ringbuilder.rst', 'doc/admin-guide-cloud/source/objectstorage_tenant_specific_image_storage.rst']",FALSE,[]
openstack%2Fopenstack-manuals~master~I6e777be1e22f99f839657f25962ff0eb65ead698,258292,https://review.opendev.org/258292,openstack-manuals,25:17.0,27:41.0,MERGED,[user-guide] Fix rst markups for user-guide files,[user-guide] Fix rst markups for user-guide files,5,3,1182,925,23,5,16,49,49.04,"['doc/user-guide/source/cli_access_instance_through_a_console.rst', 'doc/user-guide/source/cli_change_the_size_of_your_server.rst', 'doc/user-guide/source/cli_config_drive.rst', 'doc/user-guide/source/cli_create_and_manage_networks.rst', 'doc/user-guide/source/cli_delete_an_instance.rst', 'doc/user-guide/source/cli_launch_instances.rst', 'doc/user-guide/source/cli_manage_bare_metal_nodes.rst', 'doc/user-guide/source/cli_manage_ip_addresses.rst', 'doc/user-guide/source/cli_manage_shares.rst', 'doc/user-guide/source/cli_nova_configure_access_security_for_instances.rst', 'doc/user-guide/source/cli_nova_launch_instance_from_volume.rst', 'doc/user-guide/source/cli_nova_launch_instance_using_ISO_image.rst', 'doc/user-guide/source/cli_provide_user_data_to_instances.rst', 'doc/user-guide/source/cli_reboot_an_instance.rst', 'doc/user-guide/source/cli_search_instance_with_ip_address.rst', 'doc/user-guide/source/cli_stop_and_start_an_instance.rst', 'doc/user-guide/source/cli_use_snapshots_to_migrate_instances.rst', 'doc/user-guide/source/configure_access_and_security_for_instances.rst', 'doc/user-guide/source/dashboard_create_networks.rst', 'doc/user-guide/source/dashboard_databases.rst', 'doc/user-guide/source/dashboard_launch_instances.rst', 'doc/user-guide/source/dashboard_manage_containers.rst', 'doc/user-guide/source/dashboard_manage_volumes.rst']",FALSE,[]
openstack%2Fopenstack-manuals~master~Iedb2c675e8c4e448d6022f587609aa1a3172ddc7,257726,https://review.opendev.org/257726,openstack-manuals,18:40.0,25:33.0,MERGED,[admin-guide] Fix rst markups for Networking files,[admin-guide] Fix rst markups for Networking files,3,5,708,718,11,10,15,50,72.11472222,"['doc/admin-guide-cloud/source/networking_adv-config.rst', 'doc/admin-guide-cloud/source/networking_adv-features.rst', 'doc/admin-guide-cloud/source/networking_adv-operational-features.rst', 'doc/admin-guide-cloud/source/networking_arch.rst', 'doc/admin-guide-cloud/source/networking_auth.rst', 'doc/admin-guide-cloud/source/networking_config-agents.rst', 'doc/admin-guide-cloud/source/networking_config-identity.rst', 'doc/admin-guide-cloud/source/networking_config-plugins.rst', 'doc/admin-guide-cloud/source/networking_introduction.rst', 'doc/admin-guide-cloud/source/networking_multi-dhcp-agents.rst', 'doc/admin-guide-cloud/source/networking_use.rst']",FALSE,[]
openstack%2Fkarbor~master~I5a6005e34318e76f2155cdc1c0c8f312cb2c99d8,258145,https://review.opendev.org/258145,karbor,00:58.0,22:15.0,MERGED,Remove kombu as a dependency for Smaug,Remove kombu as a dependency for Smaug,1,6,0,1,1,0,10,38,59.35472222,['requirements.txt'],FALSE,[]
openstack%2Fapi-site~master~I1cc7043ec8e64b4c4a21d9f462bd2f2ae544d57a,257653,https://review.opendev.org/257653,api-site,37:54.0,18:28.0,MERGED,Update Data Processing API to spellcheck and make other changes,(WIP) Update Data Processing API to spellcheck and make other changes,3,5,356,802,87,0,13,69,77.67611111,"['api-ref/src/docbkx/ch_data-processing-v1.1.xml', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/cluster-templates/create-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/cluster-templates/create-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/cluster-templates/list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/cluster-templates/show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/cluster-templates/update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/cluster-templates/update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/cluster-create-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/cluster-create-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/cluster-scale-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/cluster-scale-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/cluster-show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/cluster-update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/cluster-update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/clusters-get.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/clusters-list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/multiple-clusters-create-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/clusters/multiple-clusters-create-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-source-register-hdfs-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-source-register-hdfs-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-source-register-swift-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-source-register-swift-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-source-show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-source-update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-source-update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/data-sources/data-sources-list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/event-log/cluster-progress-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/image-show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/image-tags-add-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/image-tags-add-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/image-tags-delete-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/image-tags-delete-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/images-list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/images-set-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/image-registry/images-set-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binaries/create-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binaries/create-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binaries/list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binaries/show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binaries/update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binaries/update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binary-internals/create-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binary-internals/list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binary-internals/show-resp.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binary-internals/show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binary-internals/update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-binary-internals/update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-executions/cancel-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-executions/job-ex-resp.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-executions/job-ex-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-executions/job-ex-update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-executions/job-ex-update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-executions/list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/job-types/job-types-list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/job-create-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/job-create-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/job-execute-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/job-execute-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/job-show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/job-update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/job-update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/jobs/jobs-list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/node-group-templates/node-group-template-create-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/node-group-templates/node-group-template-create-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/node-group-templates/node-group-template-show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/node-group-templates/node-group-template-update-request.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/node-group-templates/node-group-template-update-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/node-group-templates/node-group-templates-list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/plugins-get-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/plugins-get-version-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/plugins/plugin-show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/plugins/plugin-version-show-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/plugins/plugins-list-resp.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/samples/plugins/plugins-list-response.json', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/cluster-templates.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/clusters.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/common.ent', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/data-sources.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/event-log.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/image-registry.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/job-binaries.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/job-binary-internals.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/job-executions.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/job-types.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/jobs.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/node-group-template.wadl', 'api-ref/src/wadls/dataprocessing-api/src/v1.1/wadl/plugins.wadl']",FALSE,[]
openstack%2Fproject-config~master~Id018373b89766ee25bcff1818482b6505ad416e7,258130,https://review.opendev.org/258130,project-config,06:16.0,04:07.0,MERGED,Experimental bandit job for glance,Experimental bandit job for glance,3,6,10,0,2,2,13,34,59.96416667,"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fopenstack-doc-tools~master~Ie9d691a41b0c178b856f19605a8c6434d3ce2c88,259106,https://review.opendev.org/259106,openstack-doc-tools,57:09.0,00:12.0,MERGED,[autohelp] display information on import error,[autohelp] display information on import error,1,3,4,0,1,0,7,46,15.05083333,['autogenerate_config_docs/autohelp.py'],FALSE,[]
openstack%2Fhorizon~master~Ieeafec6d3ca1266f8ec60d978c2e6a562d23d0bc,259279,https://review.opendev.org/259279,horizon,52:14.0,51:51.0,MERGED,Remove glance image API release note,Remove glance image API release note,1,4,0,5,1,0,8,36,2.993611111,['releasenotes/notes/angularize-images-table-api-eb54206cc9ecc329.yaml'],FALSE,[]
openstack%2Fkeystone~master~Ic15e5eba443cc5a2d9501ffa03e8be450e30f530,236096,https://review.opendev.org/236096,keystone,59:22.0,51:42.0,MERGED,Fix key_repository_signature method for python3,Fix key_repository_signature method for python3,9,11,3,2,1,5,40,47,1498.872222,['keystone/tests/unit/token/test_fernet_provider.py'],FALSE,[]
openstack%2Fkeystone~master~Icc94c7a9b322da6b9e098f111e9e254f10cc23bf,232711,https://review.opendev.org/232711,keystone,13:25.0,50:39.0,MERGED,Handle fernet payload timestamp differences,Handle fernet payload timestamp differences,13,9,39,15,1,7,54,43,1692.620556,['keystone/tests/unit/token/test_fernet_provider.py'],FALSE,[]
openstack%2Fglance~master~I5e7eb69a6226c3f4964bb5c132d2a0639e6abbcd,164097,https://review.opendev.org/164097,glance,24:51.0,48:29.0,MERGED,Wait all wsgi server completion for worker exit,Wait all wsgi server completion for worker exit,3,11,1,1,1,0,28,47,6720.393889,['glance/common/wsgi.py'],FALSE,[]
openstack%2Fglance~master~I52b3a0158db8e3dc48f19509d1f9f80420ee40ea,258527,https://review.opendev.org/258527,glance,09:57.0,47:55.0,MERGED,Fix model sync for SQLite,Fix model sync for SQLite,8,6,35,11,2,1,27,25,41.63277778,"['glance/db/sqlalchemy/models.py', 'glance/db/sqlalchemy/models_artifacts.py']",FALSE,[]
