change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fmasakari~master~I7866184672ae44bdf335ef39c657d8b7bdad8f83,361328,https://review.opendev.org/361328,masakari,01:45.0,57:47.0,MERGED,Cleanup tox.ini: Remove obsolete constraints,Cleanup tox.ini: Remove obsolete constraints,2,3,2,27,1,0,8,44,20.93388889,['tox.ini'],FALSE,[]
openstack%2Fpython-tackerclient~master~I9de7f7fdc86598cfbc23a760769e4dcc806d52d7,361533,https://review.opendev.org/361533,python-tackerclient,41:11.0,56:29.0,MERGED,Updated from global requirements,Updated from global requirements,1,2,1,1,1,0,6,32,12.255,['requirements.txt'],FALSE,[]
openstack%2Fsenlin~master~Ie1acdaca48d0ee104c2bcd0ab539cf7c6cbee305,272468,https://review.opendev.org/272468,senlin,59:59.0,37:31.0,MERGED,Adjust desired_capacity updating in NODE_CREATE action,Adjust desired_capacity updating in NODE_CREATE action,3,4,29,5,2,4,21,54,5137.625556,"['senlin/engine/actions/node_action.py', 'senlin/tests/unit/engine/actions/test_node_action.py']",FALSE,[]
openstack%2Fsahara~master~Icadec23c209627e303af269f73afdd6c2722d4f7,361024,https://review.opendev.org/361024,sahara,18:03.0,36:29.0,MERGED,Updated from global requirements,Updated from global requirements,2,3,1,1,1,0,18,32,26.30722222,['test-requirements.txt'],FALSE,[]
openstack%2Fopenstack-ansible-os_ironic~master~Id98a1db916427209842c13bdaab89f4dfe2d40c2,356742,https://review.opendev.org/356742,openstack-ansible-os_ironic,22:42.0,34:18.0,MERGED,Add SNI support to ironic role via OS packages,Add SNI support to ironic role via OS packages,9,5,45,16,2,2,33,46,230.1933333,"['bindep.txt', 'run_tests.sh']",FALSE,[]
openstack%2Fopenstack-chef-repo~stable%2Fmitaka~I6619a4852dfeb4ad0dda610b14fe097ad84db9e0,337977,https://review.opendev.org/337977,openstack-chef-repo,20:33.0,26:45.0,MERGED,Backport provisioning cookbook to stable/mitaka,Backport provisioning cookbook to stable/mitaka,1,2,244,6,17,0,7,47,1256.103333,"['.chef/knife.rb', 'README.md', 'Rakefile', 'site-cookbooks/provisioning/.gitignore', 'site-cookbooks/provisioning/.kitchen.yml', 'site-cookbooks/provisioning/Berksfile', 'site-cookbooks/provisioning/README.md', 'site-cookbooks/provisioning/chefignore', 'site-cookbooks/provisioning/metadata.rb', 'site-cookbooks/provisioning/recipes/allinone.rb', 'site-cookbooks/provisioning/recipes/default.rb', 'site-cookbooks/provisioning/recipes/multi-node.rb', 'site-cookbooks/provisioning/recipes/vagrant_linux.rb', 'site-cookbooks/provisioning/spec/spec_helper.rb', 'site-cookbooks/provisioning/spec/unit/recipes/default_spec.rb', 'site-cookbooks/provisioning/test/integration/default/serverspec/default_spec.rb', 'site-cookbooks/provisioning/test/integration/helpers/serverspec/spec_helper.rb']",FALSE,[]
openstack%2Fcookbook-openstack-network~master~I81cd2e05273402e8db57f3ca5029fb4938bbfe29,360586,https://review.opendev.org/360586,cookbook-openstack-network,29:09.0,17:59.0,MERGED,Adapt vpnaas attributes and recipe to use StrongSwan instead of OpenSwan,Adapt vpnaas attributes to use StrongSwan instead of OpenSwan,3,3,16,15,3,0,13,61,44.81388889,"['attributes/default.rb', 'spec/vpnaas-redhat_spec.rb', 'spec/vpnaas_spec.rb']",FALSE,[]
openstack%2Fpython-neutronclient~master~I07ef85e4a0c43613351820bd56e429d0155c9fa5,359494,https://review.opendev.org/359494,python-neutronclient,55:42.0,48:57.0,MERGED,Provide client bindings for DELETE method of auto-allocated-topology extension,Provide client bindings for DELETE method of auto-allocated-topology extension,3,7,67,0,5,7,22,78,81.8875,"['neutronclient/neutron/v2_0/auto_allocated_topology.py', 'neutronclient/shell.py', 'neutronclient/tests/unit/test_auto_allocated_topology.py', 'neutronclient/v2_0/client.py', 'releasenotes/notes/add-auto-allocated-topology-delete-aaccd60bd0f2e7b2.yaml']",FALSE,[]
openstack%2Fopenstack-ansible-rabbitmq_server~master~I35768c51e133dbf4f680a10d79b289beaaca71f9,361469,https://review.opendev.org/361469,openstack-ansible-rabbitmq_server,03:44.0,45:39.0,MERGED,Upgrade RabbitMQ Server to 3.6.5,Upgrade RabbitMQ Server to 3.6.5,1,3,6,6,3,0,11,32,12.69861111,"['tests/test.yml', 'vars/debian.yml', 'vars/redhat.yml']",FALSE,[]
openstack%2Fopenstack-manuals~stable%2Fmitaka~I6ef697c7a31c3e0326326a028dfe9b25879f39e2,361564,https://review.opendev.org/361564,openstack-manuals,44:05.0,51:34.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,21,4,2,0,6,33,2.124722222,"['doc/install-guide/source/locale/ja/LC_MESSAGES/install-guide.po', 'doc/networking-guide/source/locale/ja/LC_MESSAGES/networking-guide.po']",FALSE,[]
openstack%2Fopenstack-manuals~master~Iebdbb34d003daa334c6f64f962240d3f86e64d8c,361563,https://review.opendev.org/361563,openstack-manuals,41:20.0,51:22.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,399,342,4,0,6,33,2.167222222,"['doc/common/source/locale/id/LC_MESSAGES/common.po', 'doc/install-guide/source/locale/zh_CN/LC_MESSAGES/install-guide.po', 'doc/networking-guide/source/locale/ja/LC_MESSAGES/networking-guide.po', 'doc/user-guide/source/locale/ja/LC_MESSAGES/user-guide.po']",FALSE,[]
openstack%2Fcinder~master~Ie2da2eabbab1eb64106f99845dc82a60de14f036,355837,https://review.opendev.org/355837,cinder,31:56.0,08:48.0,MERGED,Fix mysql binary comparison,Fix mysql binary comparison,3,25,3,2,1,4,78,27,261.6144444,['cinder/db/sqlalchemy/api.py'],FALSE,[]
openstack%2Fopenstack-ansible-os_neutron~master~I27b45be74cf1f5047c6c59e31fd94150d3393182,361263,https://review.opendev.org/361263,openstack-ansible-os_neutron,45:33.0,07:50.0,MERGED,Rename remaining references to the neutron_lbaasv2_agent group,Rename remaining references to the neutron_lbaasv2_agent group,1,3,3,3,2,0,19,62,17.37138889,"['defaults/main.yml', 'tests/lxb_inventory']",FALSE,[]
openstack%2Fnetworking-odl~master~Ia833ea11077ed8c0e2421b3bc41af9ab6db48d50,361490,https://review.opendev.org/361490,networking-odl,08:17.0,19:41.0,MERGED,Updated from global requirements,Updated from global requirements,1,2,1,1,1,0,8,32,9.19,['requirements.txt'],FALSE,[]
openstack%2Fpuppet-tripleo~master~I93ea8ebb9053f269de8974880bd33d1b3e487f96,361424,https://review.opendev.org/361424,puppet-tripleo,01:12.0,43:17.0,MERGED,Remove the ceilo wsgi transient flag,Remove the ceilo wsgi transient flag,1,3,1,4,1,0,17,36,11.70138889,['manifests/profile/base/ceilometer/api.pp'],TRUE,[]
openstack%2Fmistral~master~Id6dbc1bd47d2f4c8d01dd99d6fbe66de3396026a,360987,https://review.opendev.org/360987,mistral,50:56.0,04:32.0,MERGED,Add a note to the documentation about std.fail,Add a note to the documentation about std.fail,2,3,14,0,1,1,10,46,21.22666667,['doc/source/dsl/dsl_v2.rst'],FALSE,[]
openstack%2Fcinder~master~I715595969d23f30563d1dca61f74a22db627894e,356186,https://review.opendev.org/356186,cinder,38:10.0,01:24.0,MERGED,Change a typo error in the releasenote,Change a typo error in the releasenote,1,20,1,1,1,0,37,38,243.3872222,['releasenotes/notes/pure-eradicate-on-delete-1e15e1440d5cd4d6.yaml'],FALSE,[]
openstack%2Fheat~master~Ica06cd7e495c2099439c895112a542fef269883e,361016,https://review.opendev.org/361016,heat,10:48.0,11:19.0,MERGED,Updated from global requirements,Updated from global requirements,2,2,1,1,1,0,8,32,19.00861111,['test-requirements.txt'],FALSE,[]
openstack%2Fmurano~master~Ic4e806dc72283fce6348ab1e2966ba3a618f91dc,360180,https://review.opendev.org/360180,murano,29:12.0,38:18.0,MERGED,Allow network driver selection override,Allow network driver selection override,3,5,14,1,2,4,19,39,48.15166667,"['murano/common/config.py', 'murano/db/services/environments.py']",FALSE,[]
openstack%2Fpython-tripleoclient~master~I704438da31a31a90f882ddd01ba02e3ca62549ac,339727,https://review.opendev.org/339727,python-tripleoclient,20:38.0,32:13.0,MERGED,Add 'openstack overcloud node import' command,[WIP] Add 'openstack overcloud node import' command,6,7,258,59,5,5,40,51,1185.193056,"['setup.cfg', 'tripleoclient/tests/v1/overcloud_node/test_overcloud_node.py', 'tripleoclient/utils.py', 'tripleoclient/v1/baremetal.py', 'tripleoclient/v1/overcloud_node.py']",FALSE,[]
openstack%2Fcookbook-openstack-network~master~Id2b6035ca330c1bf1e89bdda237d84b785f6a212,361044,https://review.opendev.org/361044,cookbook-openstack-network,49:26.0,29:58.0,MERGED,Enable fwaas recipe again after refactoring,Enable fwaas recipe again after refactoring,2,3,66,33,3,0,11,43,16.67555556,"['attributes/default.rb', 'recipes/fwaas.rb', 'recipes/lbaas.rb']",FALSE,[]
openstack%2Fkeystone~master~Ic8fab5399b9e54ec91a90b2ac12a82f48490949a,360575,https://review.opendev.org/360575,keystone,10:40.0,16:13.0,MERGED,Remove unused global variable from unit tests,Remove unused global variable from unit tests,1,6,0,4,1,0,12,45,36.0925,['keystone/tests/unit/core.py'],FALSE,[]
openstack%2Fpuppet-tripleo~master~Ib9d8643da3f51171495fcb8b64d1a7ca86cd66bc,354630,https://review.opendev.org/354630,puppet-tripleo,14:49.0,31:58.0,MERGED,UI profile for tripleo,UI profile for tripleo,6,5,29,0,1,4,30,22,351.2858333,['manifests/profile/base/ui.pp'],TRUE,[]
openstack%2Fpython-neutronclient~master~I1c5c3c87f343fc2731469b9a0c38d278f6018a11,271894,https://review.opendev.org/271894,python-neutronclient,07:06.0,31:27.0,MERGED,Remove case dependancy for user inputs,Remove case dependancy in NeutronClient,25,12,45,16,2,24,82,39,5156.405833,"['neutronclient/neutron/v2_0/vpn/ikepolicy.py', 'neutronclient/neutron/v2_0/vpn/ipsecpolicy.py']",FALSE,[]
openstack%2Fnova~master~I34a7937ee6df985587fa98ccc3a17c969516d5ef,346868,https://review.opendev.org/346868,nova,45:12.0,02:28.0,MERGED,Allow empty CPU info of hypervisors in API response,Allow empty CPU info of hypervisors,7,26,32,1,2,11,126,35,778.2877778,"['nova/api/openstack/compute/hypervisors.py', 'nova/tests/unit/api/openstack/compute/test_hypervisors.py']",FALSE,[]
openstack%2Fswift~master~I6428fbfb04e0c79679b917d5e57bd2a34f2a0875,268993,https://review.opendev.org/268993,swift,31:26.0,01:24.0,MERGED,Fix EC ring validation at ring reload,WIP: Fix EC ring validation at ring reload,19,10,170,44,7,21,89,42,5317.499444,"['swift/common/exceptions.py', 'swift/common/ring/ring.py', 'swift/common/storage_policy.py', 'swift/proxy/controllers/base.py', 'swift/proxy/controllers/obj.py', 'test/unit/common/test_storage_policy.py', 'test/unit/proxy/test_server.py']",FALSE,[]
openstack%2Ftempest~master~I4ee4a53f75061599f94b47d6c737d7b9a2640224,359674,https://review.opendev.org/359674,tempest,10:55.0,43:56.0,MERGED,Add using dash options instead of underscore,Add using dash options instead of underscore,1,3,3,3,1,0,15,44,64.55027778,['tempest/cmd/run.py'],FALSE,[]
openstack%2Fneutron-vpnaas~master~Ibc26ca964e985401f1630160b6ec6419f8f58bbf,361497,https://review.opendev.org/361497,neutron-vpnaas,09:24.0,42:29.0,MERGED,Updated from global requirements,Updated from global requirements,1,3,1,1,1,0,7,32,2.551388889,['requirements.txt'],FALSE,[]
openstack%2Ftripleo-common~master~I31ec277bb5ba9ae80ead4753b04399c3a28d5219,361402,https://review.opendev.org/361402,tripleo-common,12:48.0,42:05.0,MERGED,M/N upgrade: Fix ACTIVE node detection.,Fix ACTIVE node detection.,2,3,1,1,1,0,9,26,6.488055556,['scripts/upgrade-non-controller.sh'],FALSE,[]
openstack%2Fglance~master~I87feeede2e9fb963d486633e8eacf2345a86a5a2,361393,https://review.opendev.org/361393,glance,23:39.0,40:06.0,MERGED,Improve help text of scrubber daemon option,Improve help text of scrubber daemon option,2,6,21,5,1,4,18,43,7.274166667,['glance/scrubber.py'],FALSE,[]
openstack%2Frequirements~master~I01973c4a01987cf5b91fe646f7c8a2f18526050b,360177,https://review.opendev.org/360177,requirements,17:58.0,31:58.0,MERGED,Add icalendar to global requirements,Add icalendar to global requirements,2,4,2,0,1,2,11,36,46.23333333,['global-requirements.txt'],FALSE,[]
openstack%2Fironic~master~Ie2429fa8f73c2423fd396a54e2af86ef880f7dd4,360939,https://review.opendev.org/360939,ironic,29:43.0,30:34.0,MERGED,Fix typo in policy.json.sample,Fix typo in policy.json.sample,1,4,1,1,1,0,10,30,17.01416667,['etc/ironic/policy.json.sample'],FALSE,[]
openstack%2Fpython-tripleoclient~master~Ib3791226965b2847cb99709802bd7ece0ffd36e5,353929,https://review.opendev.org/353929,python-tripleoclient,26:49.0,39:45.0,MERGED,Initial support for bindep,Initial support for bindep,3,5,13,0,2,0,27,26,374.2155556,"['bindep.txt', 'tox.ini']",FALSE,[]
openstack%2Fnetworking-ovn~master~I5bf1c0408e82cc12c62eb1dd015a2341a5797121,355582,https://review.opendev.org/355582,networking-ovn,00:36.0,37:02.0,MERGED,Remove ovs-vsctl set-manager call,Remove ovs-vsctl set-manager call,2,3,3,5,1,4,18,33,269.6072222,['networking_ovn/ovsdb/ovsdb_monitor.py'],FALSE,[]
openstack%2Fnetworking-ovn~master~Ife45c1ec18406fa04b512038951c563105f739ba,358385,https://review.opendev.org/358385,networking-ovn,44:06.0,36:14.0,MERGED,align security_group_opts register,align security_group_opts register,3,5,1,1,1,3,31,34,115.8688889,['networking_ovn/cmd/neutron_ovn_db_sync_util.py'],FALSE,[]
openstack%2Fpython-tackerclient~master~I05a1d60dc643dca864aff559f37491914b1fcfc3,360806,https://review.opendev.org/360806,python-tackerclient,26:50.0,33:49.0,MERGED,"cli: modify vnfd, param & config attr. to dict obj","cli: modify vnfd, param & config attr. to dict obj",2,4,48,10,2,8,15,50,25.11638889,"['tackerclient/tacker/v1_0/vm/vnf.py', 'tackerclient/tacker/v1_0/vm/vnfd.py']",FALSE,[]
openstack%2Fnetworking-ovn~master~I47a9e235094ff752a2958cdf30ea7af8b396f071,352868,https://review.opendev.org/352868,networking-ovn,00:24.0,25:32.0,MERGED,Add initial unit tests for ovsdb commands,Add initial unit tests for ovsdb commands,4,7,331,0,2,2,30,41,419.4188889,"['networking_ovn/tests/unit/fakes.py', 'networking_ovn/tests/unit/ovsdb/test_commands.py']",FALSE,[]
openstack%2Fglance~master~I4bf2257cef7d99110e67aefa58dad9055e4dfccb,342947,https://review.opendev.org/342947,glance,27:41.0,23:08.0,MERGED,Improving help text for RPC opt,Improving help text for RPC opt,11,13,19,4,1,23,51,31,1014.924167,['glance/common/rpc.py'],FALSE,[]
openstack%2Ftripleo-heat-templates~master~I2628b24ff1153c84cbf388455666ae42570cb10f,358006,https://review.opendev.org/358006,tripleo-heat-templates,34:59.0,18:37.0,MERGED,M/N upgrade fail to restart nova-scheduler.,M/N upgrade fail to restart nova-scheduler.,3,7,1,0,1,0,17,43,174.7272222,['extraconfig/tasks/major_upgrade_controller_pacemaker_2.sh'],FALSE,[]
openstack%2Ftripleo-common~master~Iea9b7f3b49f99f810ce759f65b45b88c1c40f010,348875,https://review.opendev.org/348875,tripleo-common,00:58.0,14:22.0,MERGED,Add boot option argument to the Node Registration Mistral workflow,Add boot option argument to the Node Registration Mistral workflow,6,9,21,1,3,11,66,66,682.2233333,"['tripleo_common/actions/baremetal.py', 'tripleo_common/utils/nodes.py', 'workbooks/baremetal.yaml']",FALSE,[]
openstack%2Fopenstack-ansible~master~I782d74e09d1796744ece75d12aa9c65c9453be19,360700,https://review.opendev.org/360700,openstack-ansible,36:30.0,13:38.0,MERGED,Adding a playbook for deploying Sahara,Adding a playbook for deploying Sahara,4,6,216,0,15,14,21,38,29.61888889,"['ansible-role-requirements.yml', 'etc/openstack_deploy/conf.d/sahara.yml.aio', 'etc/openstack_deploy/user_secrets.yml', 'playbooks/defaults/repo_packages/openstack_services.yml', 'playbooks/inventory/env.d/sahara.yml', 'playbooks/inventory/group_vars/all.yml', 'playbooks/inventory/group_vars/horizon_all.yml', 'playbooks/inventory/group_vars/sahara_all.yml', 'playbooks/inventory/group_vars/utility_all.yml', 'playbooks/os-sahara-install.yml', 'playbooks/setup-openstack.yml', 'playbooks/vars/configs/haproxy_config.yml', 'releasenotes/notes/sahara-data-processing-service-8e63ebed6baf08bc.yaml', 'tests/roles/bootstrap-host/tasks/prepare_aio_config.yml', 'tests/test_inventory.py']",FALSE,"['ansible-role-requirements.yml', 'playbooks/os-sahara-install.yml']"
openstack%2Fpython-tripleoclient~master~I21b6b274eea7ea4ce92c7e33c4e852fd98d24913,347698,https://review.opendev.org/347698,python-tripleoclient,50:13.0,13:07.0,MERGED,Long options should go first in help for all the options,Long options should go first in help for all the options,2,8,2,2,1,0,24,56,734.3816667,['tripleoclient/v1/overcloud_deploy.py'],FALSE,[]
openstack%2Ftrove~master~Ieb179c273cf66ad671b095e68e398913ff1872fc,356752,https://review.opendev.org/356752,trove,37:09.0,09:53.0,MERGED,Couchbase run backup as root,Couchbase run backup as root,1,3,2,1,1,0,8,28,217.5455556,['trove/guestagent/strategies/backup/experimental/couchbase_impl.py'],FALSE,[]
openstack%2Fswift~feature%2Fhummingbird~I30eea7fc9b8ff1e2857d201b07007e941626c546,334247,https://review.opendev.org/334247,swift,06:05.0,52:39.0,MERGED,Fix the removal of temporary files of tests,Fix the removal of temporary files of tests,2,5,10,10,3,0,14,43,1468.776111,"['go/objectserver/replicator_test.go', 'go/objectserver/swiftobjeng.go', 'go/objectserver/update_test.go']",FALSE,[]
openstack%2Fpuppet-openstacklib~master~I1d99cf92c4e10185cdc92325c64726d2d125d51a,361215,https://review.opendev.org/361215,puppet-openstacklib,56:10.0,44:51.0,MERGED,Prepare 9.2.0 (newton b3),Prepare 9.2.0 (newton b3),1,7,3,3,2,0,15,25,8.811388889,"['metadata.json', 'releasenotes/source/conf.py']",FALSE,[]
openstack%2Fpython-tackerclient~master~Ic59d7f8af6e4b1a27f4125f57d8165dc1011ce9e,360345,https://review.opendev.org/360345,python-tackerclient,49:52.0,34:28.0,MERGED,Deprecate infra_driver and mgmt_driver,Deprecate infra_driver and mgmt_driver,5,5,9,0,1,2,20,38,37.74333333,['tackerclient/v1_0/client.py'],FALSE,[]
openstack%2Fpython-ironicclient~master~Ie4ada3354ff0afa66398804a715d09dd05695393,357363,https://review.opendev.org/357363,python-ironicclient,14:54.0,32:43.0,MERGED,Add key_value_pairs_to_dict() method,Add key_value_pairs_to_dict() method,1,4,40,16,4,0,8,36,197.2969444,"['ironicclient/common/utils.py', 'ironicclient/tests/unit/common/test_utils.py', 'ironicclient/v1/driver_shell.py', 'ironicclient/v1/node_shell.py']",FALSE,[]
openstack%2Ftosca-parser~master~I3b6fecd765b521210405581125f568e619b9f609,353591,https://review.opendev.org/353591,tosca-parser,43:29.0,17:36.0,MERGED,Add endpoint capability to Compute (cf spec),Add endpoint capability to Compute (cf spec),3,4,31,0,1,0,14,44,390.5686111,['toscaparser/elements/TOSCA_definition_1_0.yaml'],FALSE,[]
openstack%2Fglance~master~I36e34b6eb6f8e9595c9bcf852b8c2cde614b2fc9,356083,https://review.opendev.org/356083,glance,05:02.0,11:21.0,MERGED,Improving help text of v1/v2 API & Registry opts,Improving help text for v1/v2 API and v1/v2 Registry opts,9,8,113,8,1,56,46,57,244.1052778,['glance/common/config.py'],FALSE,[]
openstack%2Frequirements~master~I882086e6b5021ca50906290ff8a5c739311c4234,360835,https://review.opendev.org/360835,requirements,45:20.0,03:30.0,MERGED,Bump g-r to use neutron-lib 0.4.0,Bump g-r to use neutron-lib 0.4.0,1,5,1,1,1,0,15,33,21.30277778,['global-requirements.txt'],FALSE,[]
openstack%2Fopenstack-ansible-os_designate~master~I7403655ee8f39d576e8a3374ae593632ef5493e1,360601,https://review.opendev.org/360601,openstack-ansible-os_designate,39:03.0,02:39.0,MERGED,DOCS - Cleanup/comment defaults/main.yml,DOCS - Cleanup/comment defaults/main.yml,1,4,23,17,1,0,8,40,31.39333333,['defaults/main.yml'],FALSE,[]
openstack%2Ftripleo-docs~master~I8c111dd1a9c72f4d331602512bd86cacfac88c6d,340703,https://review.opendev.org/340703,tripleo-docs,28:40.0,02:04.0,MERGED,Add TripleO UI to the components docs,Add TripleO UI to the components docs,2,9,16,0,1,2,18,37,1095.556667,['doc/source/introduction/components.rst'],FALSE,[]
openstack%2Ftripleo-docs~master~I54d48c87a52f089aa95ee5952ad0a4754c00fda7,357223,https://review.opendev.org/357223,tripleo-docs,31:22.0,01:09.0,MERGED,Mention nested guest support,Mention nested guest support,1,6,3,2,1,0,11,28,200.4963889,['doc/source/basic_deployment/basic_deployment_cli.rst'],FALSE,[]
openstack%2Fopenstack-ansible-galera_server~master~Iba040bf8da6ec0552fcf7d10022094dc57d312bc,361256,https://review.opendev.org/361256,openstack-ansible-galera_server,39:58.0,00:56.0,MERGED,Rename package lists (and related vars) appropriately,Rename package lists (and related vars) appropriately,2,4,34,26,7,0,9,53,7.349444444,"['defaults/main.yml', 'meta/main.yml', 'tasks/galera_install_apt.yml', 'tasks/galera_install_yum.yml', 'vars/redhat-7.yml', 'vars/ubuntu-14.04.yml', 'vars/ubuntu-16.04.yml']",FALSE,['tasks/galera_install_apt.yml']
openstack%2Fopenstack-ansible-galera_server~master~I49a024aa2165db6501d9e26d09d7940cb0531bd4,361428,https://review.opendev.org/361428,openstack-ansible-galera_server,18:51.0,00:48.0,MERGED,Work around Ansible vcpu fact bug on ppc64le,Work around Ansible vcpu fact bug on ppc64le,1,3,3,3,3,0,8,44,2.699166667,"['defaults/main.yml', 'templates/my.cnf.j2', 'templates/mysql_defaults.j2']",FALSE,[]
openstack%2Fpuppet-ceilometer~master~Id93dafc31d00d76a5ed246c4a4bb8920f87f164d,361199,https://review.opendev.org/361199,puppet-ceilometer,53:57.0,57:42.0,MERGED,Prepare 9.2.0 (newton b3),Prepare 9.2.0 (newton b3),1,5,6,6,2,0,14,25,8.0625,"['metadata.json', 'releasenotes/source/conf.py']",FALSE,[]
