change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fnova-specs~master~I4f75c7182a04903bd89aced654338d0fd2f2ba4d,241355,https://review.opendev.org/241355,nova-specs,09:23.0,31:59.0,MERGED,Add virt-driver CPU thread pinning,Add virt-driver CPU thread pinning,1,4,206,0,1,3,10,34,24.37666667,['specs/mitaka/approved/virt-driver-cpu-pinning.rst'],FALSE,[]
openstack%2Fpython-manilaclient~master~I53c3ac9002740becb269a431a32c1cdb13f3b995,241576,https://review.opendev.org/241576,python-manilaclient,46:34.0,29:48.0,MERGED,Wrong help for 'manila cg-snapshot-create' command,Wrong help for 'manila cg-snapshot-create' command,1,3,1,1,1,0,7,50,8.720555556,['manilaclient/v1/shell.py'],FALSE,[]
openstack%2Fpython-designateclient~master~I52d927ab3d5328e7b38198c6cfb60fe497f811d0,219425,https://review.opendev.org/219425,python-designateclient,43:21.0,29:37.0,MERGED,Resolve TLD's by name,Resolve TLD's by name,2,6,25,9,1,0,14,21,1536.771111,['designateclient/v2/tlds.py'],FALSE,[]
openstack%2Fdesignate~master~I8623f5534f00ea1690f74a297488957a8d35f074,239423,https://review.opendev.org/239423,designate,35:22.0,29:32.0,MERGED,Use assertTrue/False instead of assertEqual(T/F),Use assertTrue/False instead of assertEqual(T/F),3,8,17,17,9,1,19,48,223.9027778,"['designate/tests/test_coordination.py', 'designate/tests/test_dnsutils.py', 'designate/tests/test_pool_manager/test_service.py', 'designate/tests/test_storage/__init__.py', 'designate/tests/test_storage/test_sqlalchemy.py', 'designate/tests/unit/test_api/test_middleware.py', 'designate/tests/unit/test_central/test_basic.py', 'designate/tests/unit/test_objects/test_domain.py', 'designate/tests/unit/test_zone_manager/test_tasks.py']",FALSE,[]
openstack%2Fdesignate-dashboard~master~Idcc179afb609e26a7396b504408d8709241318c6,241116,https://review.opendev.org/241116,designate-dashboard,35:02.0,29:30.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,2,5,227,0,1,0,11,33,37.90777778,['designate-dashboard/locale/ja/LC_MESSAGES/designate-dashboard.po'],FALSE,[]
openstack%2Fdesignate-dashboard~stable%2Fliberty~Id6e5bbbc1d77cec1a179bd6125d8a3dade0ac489,238374,https://review.opendev.org/238374,designate-dashboard,34:06.0,29:27.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,13,3,9,12,3,0,31,33,325.9225,"['designate-dashboard/locale/fr/LC_MESSAGES/designate-dashboard.po', 'designate-dashboard/locale/ru/LC_MESSAGES/designate-dashboard.po', 'designate-dashboard/locale/tr_TR/LC_MESSAGES/designate-dashboard.po']",FALSE,[]
openstack%2Fdesignate~master~I8ed97c630c4a6a842ce134c1a5826e271ba8bde2,233937,https://review.opendev.org/233937,designate,55:13.0,28:44.0,MERGED,Fix typos in sample config files,Fix typos in sample config files,1,5,3,3,3,0,9,32,543.5586111,"['doc/source/examples/basic-config-sample-juno.conf', 'doc/source/examples/basic-config-sample-kilo.conf', 'doc/source/examples/basic-config-sample.conf']",FALSE,[]
openstack%2Fpuppet-aodh~master~Ib0b82245fa9ffeb2c23bd26e2e7f3db6a0b6fe41,237708,https://review.opendev.org/237708,puppet-aodh,43:43.0,26:23.0,MERGED,Implement Notifier service,Implement Notifier service,14,5,148,0,4,1,34,26,362.7111111,"['examples/aodh.pp', 'manifests/notifier.pp', 'spec/acceptance/aodh_wsgi_apache_spec.rb', 'spec/classes/aodh_notifier_spec.rb']",TRUE,[]
openstack%2Fpuppet-aodh~master~Ib644bd0896af71b5fd0379236c7650588fd407b2,237706,https://review.opendev.org/237706,puppet-aodh,39:06.0,26:02.0,MERGED,Implement Client class,Implement Client class,16,5,59,0,5,0,36,22,362.7822222,"['examples/aodh.pp', 'manifests/client.pp', 'manifests/params.pp', 'spec/acceptance/aodh_wsgi_apache_spec.rb', 'spec/classes/aodh_client_spec.rb']",TRUE,[]
openstack%2Fpuppet-aodh~master~I3e9f43ebeceaf62abed9412959c067c4bd4409da,237662,https://review.opendev.org/237662,puppet-aodh,15:22.0,26:00.0,MERGED,Implement Evaluator service,Implement Evaluator service,25,6,334,9,6,5,58,27,364.1772222,"['examples/aodh.pp', 'manifests/auth.pp', 'manifests/evaluator.pp', 'spec/acceptance/aodh_wsgi_apache_spec.rb', 'spec/classes/aodh_auth_spec.rb', 'spec/classes/aodh_evaluator_spec.rb']",TRUE,[]
openstack%2Fpython-designateclient~master~Iaa35b4fa97e0a3680769c0942a51c28e7cede2fc,241533,https://review.opendev.org/241533,python-designateclient,22:03.0,17:08.0,MERGED,Updates shell doc of v1 client,Updates shell doc of v1 client,1,3,156,83,2,0,7,30,10.91805556,"['doc/source/shell-examples.rst', 'doc/source/shell.rst']",FALSE,[]
openstack%2Fpython-designateclient~master~Iaf086bc18202a1989ea906e33983b3ed95f76c29,235235,https://review.opendev.org/235235,python-designateclient,28:50.0,03:11.0,MERGED,improve readme contents,improve readme contents,1,5,19,3,1,0,9,23,489.5725,['README.rst'],FALSE,[]
openstack%2Fironic~stable%2Fliberty~I55db3f427b35cdc8e27a0fd45c5b6960f8becd97,237985,https://review.opendev.org/237985,ironic,48:39.0,00:27.0,MERGED,Add default stable/liberty branch to .gitreview,Add default stable/liberty branch to .gitreview,1,15,1,0,1,0,24,47,345.1966667,['.gitreview'],FALSE,[]
openstack%2Frally~master~If88ba2ed851eb9796ef5fae84398b1c185dbab0c,240807,https://review.opendev.org/240807,rally,50:02.0,58:20.0,MERGED,Support jinja2 in rally.ui.utils,Simplify raly.ui.utils,11,7,84,72,1,5,62,22,58.13833333,['rally/ui/utils.py'],FALSE,[]
openstack%2Fopenstack-health~master~I15a6776cd21ae668f231b47c89797748de03d520,241364,https://review.opendev.org/241364,openstack-health,51:42.0,39:59.0,MERGED,Add standard status footer,Add standard status footer,2,10,66,0,3,0,9,26,22.80472222,"['app/index.html', 'app/styles/_footer.scss', 'app/styles/main.scss']",FALSE,[]
openstack%2Fopenstack-health~master~Id96ee1688e66445c3b42222bad088211f4e19437,241358,https://review.opendev.org/241358,openstack-health,26:43.0,39:56.0,MERGED,Add standard status header,Add standard status header,2,10,164,8,11,0,12,26,23.22027778,"['app/images/.DS_Store', 'app/images/header-line.gif', 'app/images/open-stack-cloud-computing-logo-2.png', 'app/images/openstack-page-bkg.jpg', 'app/index.html', 'app/styles/_header.scss', 'app/styles/main.scss', 'gulp/config.js', 'gulp/tasks/development.js', 'gulp/tasks/images.js', 'gulp/tasks/watch.js']",FALSE,[]
openstack%2Fmagnum~master~I4aa8f973d1be34739a7fb2edcf85a956b2cf7859,241339,https://review.opendev.org/241339,magnum,22:19.0,15:58.0,MERGED,Use _assert_has_(no)_errors() in hacking tests,Use _assert_has_(no)_errors() in hacking tests,1,6,70,55,1,1,15,46,23.89416667,['magnum/tests/unit/test_hacking.py'],FALSE,[]
openstack%2Fpuppet-nova~stable%2Fkilo~Id33c964252cbd1fa1e1b2d06ae946da7fca9bcf5,238623,https://review.opendev.org/238623,puppet-nova,48:28.0,12:25.0,MERGED,Try to use zuul-cloner to prepare fixtures,Try to use zuul-cloner to prepare fixtures,8,5,69,139,4,2,35,42,314.3991667,"['.fixtures.yml', '.gitignore', 'Gemfile', 'Rakefile']",FALSE,[]
openstack%2Fos-client-config~master~I58cfdda697da9b7e030f4165ef8e60f4e9d00b66,241725,https://review.opendev.org/241725,os-client-config,35:07.0,05:28.0,MERGED,Normalize int config values to string,Normalize int config values to string,1,3,2,0,1,0,8,37,0.505833333,['os_client_config/config.py'],FALSE,[]
openstack%2Fneutron-vpnaas~master~I7a011e3170d7db463a6561e550b2ead3e3311125,230164,https://review.opendev.org/230164,neutron-vpnaas,55:12.0,42:00.0,MERGED,VPNaaS: Multiple Local Subnets feature,VPNaaS: Multiple Local Subnets,9,20,2027,593,16,115,86,30,812.78,"['neutron_vpnaas/db/migration/alembic_migrations/versions/liberty/contract/2cb4ee992b41_multiple_local_subnets.py', 'neutron_vpnaas/db/migration/alembic_migrations/versions/liberty/expand/28ee739a7e4b_multiple_local_subnets.py', 'neutron_vpnaas/db/vpn/vpn_db.py', 'neutron_vpnaas/db/vpn/vpn_models.py', 'neutron_vpnaas/db/vpn/vpn_validator.py', 'neutron_vpnaas/extensions/vpnaas.py', 'neutron_vpnaas/services/vpn/device_drivers/ipsec.py', 'neutron_vpnaas/services/vpn/device_drivers/template/openswan/ipsec.conf.template', 'neutron_vpnaas/services/vpn/device_drivers/template/strongswan/ipsec.conf.template', 'neutron_vpnaas/services/vpn/service_drivers/base_ipsec.py', 'neutron_vpnaas/tests/functional/common/test_scenario.py', 'neutron_vpnaas/tests/unit/db/vpn/test_vpn_db.py', 'neutron_vpnaas/tests/unit/db/vpn/test_vpn_validator.py', 'neutron_vpnaas/tests/unit/extensions/test_vpnaas.py', 'neutron_vpnaas/tests/unit/services/vpn/device_drivers/test_ipsec.py', 'neutron_vpnaas/tests/unit/services/vpn/service_drivers/test_ipsec.py']",FALSE,[]
openstack%2Fhorizon~master~Icb4f3fba8386eea90c782db65e8b3a62f649a1e8,235129,https://review.opendev.org/235129,horizon,30:03.0,41:41.0,MERGED,Fix infinite spinner for Angular panels,Fix infinite spinner for Angular panels,2,14,2,0,2,0,21,39,491.1938889,"['horizon/templates/horizon/_sidebar.html', 'openstack_dashboard/themes/material/templates/horizon/_sidebar.html']",FALSE,[]
openstack%2Fhorizon~master~I3c1c8f4c88819e2f49b60722ea8cc37bdc711b8c,238043,https://review.opendev.org/238043,horizon,55:28.0,37:01.0,MERGED,Don't hide Karma coverage reports,Don't hide Karma coverage reports,7,14,6,5,3,7,51,33,341.6925,"['.gitignore', 'horizon/karma.conf.js', 'openstack_dashboard/karma.conf.js']",FALSE,[]
openstack%2Fopenstack-health~master~I54ec5345a0c019494b09905495a5413cb97d673f,240406,https://review.opendev.org/240406,openstack-health,20:54.0,27:54.0,MERGED,Add new endpoint to health service API,Add new endpoint to health service API,3,10,28,0,2,0,13,38,134.1166667,"['app/js/services/health-api.js', 'test/unit/services/health_spec.js']",FALSE,[]
openstack%2Fopenstack-health~master~Id19bc9e212329990a415077f53924321ce737bed,238490,https://review.opendev.org/238490,openstack-health,08:38.0,25:27.0,MERGED,Add unit tests around HomeController,Add unit tests around HomeController,9,11,166,32,2,0,33,36,317.2802778,"['app/js/controllers/home.js', 'test/unit/controllers/home_spec.js']",FALSE,[]
openstack%2Fnetworking-ovn~master~Ie5439128107a42306b25be5dc5de2517977859e7,241447,https://review.opendev.org/241447,networking-ovn,42:09.0,21:33.0,MERGED,Support OFFLINE mode,Support OFFLINE mode,5,6,2,6,1,12,29,20,15.65666667,['devstack/plugin.sh'],FALSE,[]
openstack%2Fproject-config~master~I429f353c33d892f76552c83d34ac1329ed18f97f,241692,https://review.opendev.org/241692,project-config,11:01.0,16:02.0,MERGED,warm pip wheel cache during image build,warm pip wheel cache during image build,3,3,48,0,1,2,13,39,1.083611111,['nodepool/elements/cache-devstack/install.d/60-pip-warm-cache'],FALSE,[]
openstack%2Fneutron-vpnaas~master~I80cc5bc1037c974a816466f94f354927ba21c726,239476,https://review.opendev.org/239476,neutron-vpnaas,51:56.0,09:52.0,MERGED,Remove references to router_delete_namespaces option in tests,Remove references to router_delete_namespaces option in tests,1,8,0,2,2,0,11,61,218.2988889,"['neutron_vpnaas/tests/functional/common/test_scenario.py', 'neutron_vpnaas/tests/functional/strongswan/test_strongswan_driver.py']",FALSE,[]
openstack%2Fopenstack-manuals~master~I63e280e399402b30b24f0691a071ccf87889989d,241658,https://review.opendev.org/241658,openstack-manuals,43:14.0,02:10.0,MERGED,fixed typo in huawei nas driver xml file,fixed typo in huawei nas driver xml file,1,4,1,1,1,0,8,40,2.315555556,['doc/config-reference/shared-file-systems/drivers/huawei-nas-driver.xml'],FALSE,[]
openstack%2Fopenstack-manuals~master~Ib2f981bcdc88bb9e31373409fed7b892752b0c9c,241656,https://review.opendev.org/241656,openstack-manuals,41:31.0,00:38.0,MERGED,typo corrected in glusterfs driver file,typo corrected in glusterfs driver file,1,5,1,1,1,0,9,39,2.318611111,['doc/config-reference/shared-file-systems/drivers/glusterfs-driver.xml'],FALSE,[]
openstack%2Fpython-cinderclient~master~I42e15c18d1f084d435a2be9b343fb2f6c3cf377f,241405,https://review.opendev.org/241405,python-cinderclient,18:28.0,53:13.0,MERGED,Fix volume size units to match the API,Fix volume size units to match the API,2,4,4,4,2,0,9,38,18.57916667,"['cinderclient/v1/shell.py', 'cinderclient/v2/shell.py']",FALSE,[]
openstack%2Finstack-undercloud~master~If851db7edf3e2fc5fbd0722ebf3df6e5b16681a0,221415,https://review.opendev.org/221415,instack-undercloud,09:40.0,45:43.0,MERGED,Honor rabbitmq username/password,Honor rabbitmq username/password,4,5,6,37,2,1,24,32,1368.600833,"['elements/puppet-stack-config/puppet-stack-config.pp', 'elements/puppet-stack-config/puppet-stack-config.yaml.template']",TRUE,[]
openstack%2Fha-guide~master~Id9a55a386a108b17e8aef950d53f07a3d9162f4c,241679,https://review.opendev.org/241679,ha-guide,35:44.0,40:21.0,MERGED,Changed the spelling from envirionment to environment,Changed the spelling from envirionment to environment,2,4,1,1,1,0,11,53,1.076944444,['doc/ha-guide/source/compute-node-ha-api.rst'],FALSE,[]
openstack%2Ftripleo-ci~master~I4b7ce35cabed3068bd68c7519fbbd1e6e755dba5,223612,https://review.opendev.org/223612,tripleo-ci,26:19.0,26:55.0,MERGED,Use SEED_IP to decide if we can ssh to the undercloud,Use SEED_IP to decide it we can ssh to the undercloud,2,5,3,2,1,1,12,53,1203.01,['toci_instack.sh'],FALSE,[]
openstack%2Fglance~stable%2Fliberty~I3d202f9e883e9250e8951dca245a4754cd6a1b5d,236772,https://review.opendev.org/236772,glance,48:58.0,25:21.0,MERGED,Updated from global requirements,Updated from global requirements,3,5,2,2,1,0,13,32,398.6063889,['requirements.txt'],FALSE,[]
openstack%2Fpuppet-trove~stable%2Fkilo~I4b72eef7fd4d4ee7b226a5014b7d180506161f69,238597,https://review.opendev.org/238597,puppet-trove,06:02.0,23:31.0,MERGED,Try to use zuul-cloner to prepare fixtures,Try to use zuul-cloner to prepare fixtures,11,6,69,13,4,0,45,42,313.2913889,"['.fixtures.yml', '.gitignore', 'Gemfile', 'Rakefile']",FALSE,[]
openstack%2Finstack-undercloud~master~I257157a7a2cd55437e95b926ae4a7ada2a41ada5,234163,https://review.opendev.org/234163,instack-undercloud,48:56.0,05:02.0,MERGED,Revive bashate tox test,Fix bashate errors,3,10,30,22,6,0,18,18,533.2683333,"['scripts/instack-build-images', 'scripts/instack-create-overcloudrc', 'scripts/instack-deploy-overcloud', 'scripts/instack-ironic-deployment', 'scripts/instack-tempest-test-overcloud', 'scripts/instack-test-overcloud']",FALSE,[]
openstack%2Finstack-undercloud~master~Ief0cef5c022a8904582eb3c71a537d3cae75fde6,234216,https://review.opendev.org/234216,instack-undercloud,36:45.0,02:34.0,MERGED,"Mostly revert ""Disable tempest""","Revert ""Disable tempest""",3,7,2,2,2,2,19,24,531.4302778,"['instack_undercloud/undercloud.py', 'undercloud.conf.sample']",FALSE,[]
openstack%2Fnova~master~Ic762c8f1f8a666bcb0e9c5aea9f4022052e89fcf,191251,https://review.opendev.org/191251,nova,41:08.0,02:10.0,MERGED,Use RequestSpec object in HostManager,WIP: Use RequestSpec object in HostManager,37,22,96,98,1,12,360,42,3473.350556,['nova/scheduler/host_manager.py'],FALSE,[]
openstack%2Fpuppet-openstack-integration~master~I2d49c1e913bbbf243dca3fcf41f592168f46b57b,241340,https://review.opendev.org/241340,puppet-openstack-integration,24:56.0,59:35.0,MERGED,run_tests: install puppet from puppetlabs.com repo,run_tests: install puppet from puppetlabs.com repo,7,6,6,2,1,3,24,50,21.5775,['run_tests.sh'],FALSE,[]
openstack%2Ftripleo-heat-templates~master~I50e792d98a2ba516ff498c58ad402f463c5f7e76,230375,https://review.opendev.org/230375,tripleo-heat-templates,21:25.0,55:34.0,MERGED,Manage keystone initialization directly in t-h-t manifests,Manage keystone related settings directly in t-h-t manifests,39,12,289,2,2,19,175,60,797.5691667,"['puppet/controller.yaml', 'puppet/manifests/overcloud_controller.pp']",TRUE,[]
openstack%2Fproject-config~master~If9452ffc18f7dab3347d651f17850eb1b3a63d63,241410,https://review.opendev.org/241410,project-config,47:33.0,54:30.0,MERGED,Unretire the stackforge/compass-install repo,Unretire the stackforge/compass-install repo,2,4,24,1,2,0,8,44,17.11583333,"['gerrit/acls/stackforge/compass-install.config', 'gerrit/projects.yaml']",FALSE,[]
openstack%2Fnova-specs~master~Ib46774031741cb037944c7ba04a6748a421781e2,240959,https://review.opendev.org/240959,nova-specs,17:35.0,31:39.0,MERGED,Add Mitaka Priorities,Add Mitaka Priorities,7,13,77,1,1,12,39,21,46.23444444,['priorities/mitaka-priorities.rst'],FALSE,[]
openstack%2Fopenstack-manuals~master~I4b5c605ab506146f9c3af9881283c23cc9e6ceb5,241582,https://review.opendev.org/241582,openstack-manuals,42:57.0,31:34.0,MERGED,[arch-design] Convert hybrid prescriptive examples,[arch-design] Convert hybrid prescriptive examples,2,4,159,0,5,0,10,50,3.810277778,"['doc/arch-design-rst/source/figures/Multi-Cloud_Priv-AWS4.png', 'doc/arch-design-rst/source/figures/Multi-Cloud_Priv-Pub3.png', 'doc/arch-design-rst/source/figures/Multi-Cloud_failover2.png', 'doc/arch-design-rst/source/hybrid.rst', 'doc/arch-design-rst/source/hybrid/prescriptive-examples-hybrid.rst']",FALSE,[]
openstack%2Fproject-config~master~I32d1d6684c6b13b496d082cbf17f3e71b1977879,235321,https://review.opendev.org/235321,project-config,03:27.0,28:19.0,MERGED,Add tripleo F22 periodic jobs,Add tripleo F22 periodic jobs,6,6,26,4,2,0,26,29,483.4144444,"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",FALSE,[]
openstack%2Fmonasca-agent~master~Ibd97effa6d5bff0cf621e4bdcbe6f5b781d195f4,240599,https://review.opendev.org/240599,monasca-agent,54:53.0,24:49.0,MERGED,Allow overriding values using args in ServicePlugin,Allow overriding values using args in ServicePlugin,1,8,104,28,4,0,12,51,117.4988889,"['monasca_setup/detection/plugins/ironic.py', 'monasca_setup/detection/plugins/trove.py', 'monasca_setup/detection/service_plugin.py', 'tests/test_service_plugin.py']",FALSE,[]
openstack%2Fpuppet-manila~stable%2Fkilo~I7763fcb25efbe7ccee16f3cf1d796fcfbe977280,238625,https://review.opendev.org/238625,puppet-manila,53:52.0,03:56.0,MERGED,Try to use zuul-cloner to prepare fixtures,Try to use zuul-cloner to prepare fixtures,6,6,69,101,4,1,26,42,311.1677778,"['.fixtures.yml', '.gitignore', 'Gemfile', 'Rakefile']",FALSE,[]
openstack%2Fpuppet-cinder~stable%2Fkilo~Iadcef8079efb8c94282c5cdefb91bfa3920f3919,238629,https://review.opendev.org/238629,puppet-cinder,09:44.0,03:43.0,MERGED,Try to use zuul-cloner to prepare fixtures,Try to use zuul-cloner to prepare fixtures,8,6,69,113,4,4,32,42,310.8997222,"['.fixtures.yml', '.gitignore', 'Gemfile', 'Rakefile']",FALSE,[]
openstack%2Fpython-glanceclient~stable%2Fliberty~I9765b0bbc478b3ab5edc288f643cd8120d50a27e,237249,https://review.opendev.org/237249,python-glanceclient,14:45.0,00:57.0,MERGED,Updated from global requirements,Updated from global requirements,1,7,1,1,1,0,11,32,377.77,['requirements.txt'],FALSE,[]
openstack%2Fopenstack-manuals~master~I6483122c27137fbc2766bf29d85b2b55cf02ce96,240716,https://review.opendev.org/240716,openstack-manuals,33:31.0,00:17.0,MERGED,Update install guide version with Liberty version,Update install guide version with Liberty version,4,6,2,2,3,4,21,49,72.44611111,"['doc/contributor-guide/source/docs-builds.rst', 'doc/contributor-guide/source/docs-structure.rst', 'doc/contributor-guide/source/writing-style/release-names.rst']",FALSE,[]
openstack%2Fopenstack-ansible-specs~master~Id5379459d67ee897f4add02d560c30386c4e322d,241138,https://review.opendev.org/241138,openstack-ansible-specs,48:26.0,57:29.0,MERGED,IRR - rsyslog_client,IRR - rsyslog_role,2,4,132,0,1,2,12,18,31.15083333,['specs/mitaka/irr-rsyslog_client.rst'],FALSE,[]
openstack%2Fpuppet-nova~master~Iaba6e499b1185d75930f0e7b0ca587e9f8705e5a,241373,https://review.opendev.org/241373,puppet-nova,33:35.0,33:17.0,MERGED,do not manage python-greenlet anymore,do not manage python-greenlet anymore,1,3,4,15,2,0,8,37,17.995,"['manifests/init.pp', 'spec/classes/nova_init_spec.rb']",TRUE,[]
openstack%2Ftripleo-heat-templates~master~I03b866fb440e968c9f86ae93942b687e7165a065,231623,https://review.opendev.org/231623,tripleo-heat-templates,36:02.0,30:40.0,MERGED,Cisco Nexus ML2 MD: Need unique key for server level keys in hieradata,Cisco Nexus ML2 MD: Need unique key for server level keys in hieradata,2,6,7,3,1,0,17,70,693.9105556,['puppet/extraconfig/all_nodes/neutron-ml2-cisco-nexus-ucsm.yaml'],FALSE,[]
openstack%2Fpuppet-monasca~master~I4fb386debd244864770954bac35a8f06567f55b4,241313,https://review.opendev.org/241313,puppet-monasca,42:21.0,26:23.0,MERGED,Change default monasca api port to 8070 to avoid murano conflict,Change default monasca api port to 8072 to avoid murano conflict,2,19,3,3,3,0,14,64,21.73388889,"['manifests/keystone/auth.pp', 'manifests/params.pp', 'spec/acceptance/monasca_alarmdefs_spec.rb']",TRUE,[]
openstack%2Fsolum~master~I3755aa12edda66be125988acab3305dec093898e,241023,https://review.opendev.org/241023,solum,25:16.0,23:29.0,MERGED,Delete workflows on app delete,Delete workflows on app delete,2,4,32,0,2,0,10,30,39.97027778,"['solum/api/handlers/app_handler.py', 'solum/objects/sqlalchemy/workflow.py']",FALSE,[]
openstack%2Fnetworking-ovn~master~Ia7577df825ebb8781c546caa7c7706537391c6f5,241256,https://review.opendev.org/241256,networking-ovn,46:44.0,22:23.0,MERGED,Check valid option combos in _get_ovn_port_options,Check valid option combos in _get_ovn_port_options,1,3,8,5,1,0,7,50,23.59416667,['networking_ovn/plugin.py'],FALSE,[]
openstack%2Fopenstack-ansible-specs~master~I6eb7c60a1c48752a6f9dd9b917d031fd4f4e4de2,241209,https://review.opendev.org/241209,openstack-ansible-specs,02:09.0,18:21.0,MERGED,IRR - LXC Container Create,IRR - LXC Container Create,2,4,133,0,1,1,11,26,25.27,['specs/mitaka/irr-lxc_container_create.rst'],FALSE,[]
openstack%2Fopenstack-ansible-specs~master~I45ae39278c46cfad3e0d6e0a0d8cd71ea56b1e2b,241159,https://review.opendev.org/241159,openstack-ansible-specs,28:58.0,18:15.0,MERGED,IRR - LXC Host,IRR - LXC Host,2,4,132,0,1,1,11,14,28.82138889,['specs/mitaka/irr-lxc_host.rst'],FALSE,[]
openstack%2Fopenstack-ansible-specs~master~I8047941fb268bac338c59a2003c65559f7a5bd1f,241125,https://review.opendev.org/241125,openstack-ansible-specs,42:43.0,18:08.0,MERGED,IRR - pip install,IRR - pip install,2,4,131,0,1,4,11,17,31.59027778,['specs/mitaka/irr-pip_install.rst'],FALSE,[]
openstack%2Fmagnum~master~I7e6d7e2145e3bf883b8a28071c949e10e5c207e0,237199,https://review.opendev.org/237199,magnum,03:28.0,16:25.0,MERGED,Added CORS support to Magnum,Added CORS support to Magnum,8,12,74,1,3,13,48,28,378.2158333,"['magnum/api/app.py', 'requirements.txt', 'tox.ini']",FALSE,[]
