change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Frpm-packaging~master~Ibe3891b6182bc2fa3ad9f11564afd5f0eb82b133,538106,https://review.opendev.org/538106,rpm-packaging,43:32.0,26:38.0,MERGED,Updated python-zaqarclient to 1.9.0,Updated python-zaqarclient to 1.9.0,1,6,1,1,1,0,10,35,392.7183333,['openstack/python-zaqarclient/python-zaqarclient.spec.j2'],FALSE,[]
openstack%2Frpm-packaging~master~I335d3a55d324b0d02aeec9134be5a01b823ce8f2,538588,https://review.opendev.org/538588,rpm-packaging,31:52.0,25:58.0,MERGED,Update oslo.versionedobjects to 1.31.2,Update oslo.versionedobjects to 1.32.2,3,6,2,4,1,1,18,38,335.9016667,['openstack/oslo.versionedobjects/oslo.versionedobjects.spec.j2'],FALSE,[]
openstack%2Fsolum~stable%2Fqueens~Ic09aafb260ce5ff6df7fe61f4d7308b0568d539c,543199,https://review.opendev.org/543199,solum,41:37.0,50:58.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,289,99,3,0,6,33,2.155833333,"['releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/fr/LC_MESSAGES/releasenotes.po', 'solum/locale/de/LC_MESSAGES/solum.po']",FALSE,[]
openstack%2Fheat~stable%2Fqueens~I5296ec64c4aade4c89365084d95eb273fe4cd417,543077,https://review.opendev.org/543077,heat,45:17.0,36:52.0,MERGED,Update UPPER_CONSTRAINTS_FILE for stable/queens,Update UPPER_CONSTRAINTS_FILE for stable/queens,1,2,1,1,1,0,12,47,27.85972222,['tox.ini'],FALSE,[]
openstack%2Fsenlin~stable%2Fqueens~I756dd27c7e838fdcedfda6c628bca9053e7e1ebc,543201,https://review.opendev.org/543201,senlin,45:08.0,47:45.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,3,2027,275,3,0,7,33,1.043611111,"['releasenotes/source/locale/fr/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/zh_CN/LC_MESSAGES/releasenotes.po', 'senlin/locale/de/LC_MESSAGES/senlin.po']",FALSE,[]
openstack%2Fheat~master~I359e63fad43a5fcde4fe30a97cbed8f4f71961c5,510205,https://review.opendev.org/510205,heat,25:12.0,45:49.0,MERGED,include sample config file in docs,include sample config file in docs,5,7,22,1,4,4,33,34,3062.343611,"['.gitignore', 'doc/source/conf.py', 'doc/source/index.rst', 'doc/source/sample_config.rst']",FALSE,[]
openstack%2Fheat~master~I47860f9840dfa84041709e38ac361f8756171eb7,459685,https://review.opendev.org/459685,heat,29:41.0,45:46.0,MERGED,Add Heat review dashboard config files,Add Heat review dashboard config files,5,5,48,0,3,10,25,38,7003.268056,"['tools/README.rst', 'tools/dashboards/build_dashboards.sh', 'tools/dashboards/heat.dash']",FALSE,[]
openstack%2Fcharm-panko~master~If24ad0ee3e7cc7282186e8a80c8c2174ab4daa02,542832,https://review.opendev.org/542832,charm-panko,49:01.0,13:41.0,MERGED,Configure WSGI worker processes dynamically,Configure WSGI worker processes dynamically,3,4,13,35,2,0,14,43,42.41111111,"['src/templates/ocata/panko-api.conf', 'src/templates/panko-api.conf']",FALSE,[]
openstack%2Fcharm-ceph-osd~stable%2F17.11~I7cc25f5d436204d1f47c9a3a67a15f27c16b7505,542950,https://review.opendev.org/542950,charm-ceph-osd,13:45.0,12:07.0,MERGED,apparmor: Fix use with directory based OSD's,apparmor: Fix use with directory based OSD's,1,4,1,1,1,0,10,44,38.97277778,['files/apparmor/usr.bin.ceph-osd'],FALSE,[]
openstack%2Frpm-packaging~master~I79798a18c488ed7df1c52c472d10fb2aa30b2c6b,538135,https://review.opendev.org/538135,rpm-packaging,14:49.0,03:16.0,MERGED,Updated python-saharaclient to 1.5.0,Updated python-saharaclient to 1.5.0,1,6,1,1,1,0,14,36,388.8075,['openstack/python-saharaclient/python-saharaclient.spec.j2'],FALSE,[]
openstack%2Frpm-packaging~master~I44ad0a41a85d75fb02549ce57a1a4c58af789c7a,535513,https://review.opendev.org/535513,rpm-packaging,50:03.0,02:18.0,MERGED,Update os-brick to 2.3.0,Update os-brick to 2.23.0,3,7,11,10,1,0,22,25,561.2041667,['openstack/os-brick/os-brick.spec.j2'],FALSE,[]
openstack%2Fsolum-dashboard~stable%2Fqueens~I6770de408850f7f6312256ccc84cb783432585e8,543185,https://review.opendev.org/543185,solum-dashboard,00:47.0,29:36.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,335,0,1,0,6,33,0.480277778,['solumdashboard/locale/de/LC_MESSAGES/django.po'],FALSE,[]
openstack%2Fheat-dashboard~master~I7adb7161094838dffe67f780aad017126e75cd5d,543187,https://review.opendev.org/543187,heat-dashboard,03:22.0,19:50.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,140,4,1,0,6,33,0.274444444,['heat_dashboard/locale/de/LC_MESSAGES/django.po'],FALSE,[]
openstack%2Fcinder~master~I91b1ed2331a3b197a2ba39fa5cfb02e9d161d709,530162,https://review.opendev.org/530162,cinder,57:20.0,04:55.0,MERGED,Use constants for cinder-volume,Use constants for cinder-volume,4,35,106,83,24,1,108,31,1108.126389,"['cinder/api/contrib/capabilities.py', 'cinder/api/contrib/services.py', 'cinder/api/v3/clusters.py', 'cinder/api/v3/workers.py', 'cinder/cmd/manage.py', 'cinder/cmd/volume.py', 'cinder/db/sqlalchemy/api.py', 'cinder/tests/unit/api/contrib/test_admin_actions.py', 'cinder/tests/unit/api/contrib/test_hosts.py', 'cinder/tests/unit/api/contrib/test_services.py', 'cinder/tests/unit/api/contrib/test_snapshot_manage.py', 'cinder/tests/unit/api/v3/test_snapshot_manage.py', 'cinder/tests/unit/api/v3/test_volume_manage.py', 'cinder/tests/unit/api/v3/test_workers.py', 'cinder/tests/unit/scheduler/test_scheduler.py', 'cinder/tests/unit/test_cmd.py', 'cinder/tests/unit/test_db_api.py', 'cinder/tests/unit/test_service.py', 'cinder/tests/unit/test_setup_profiler.py', 'cinder/tests/unit/utils.py', 'cinder/tests/unit/volume/test_replication_manager.py', 'cinder/tests/unit/volume/test_rpcapi.py', 'cinder/volume/api.py', 'cinder/volume/rpcapi.py']",FALSE,[]
openstack%2Fsenlin~master~I645d483de48abe716dfa5e99f4ff21eb21aee31e,543150,https://review.opendev.org/543150,senlin,17:05.0,45:32.0,MERGED,remove cluster_action module no use define,remove cluster_action module no use define,1,7,0,2,1,0,16,42,5.474166667,['senlin/engine/actions/cluster_action.py'],FALSE,[]
openstack%2Fi18n~master~Ie0895baf225b79bf0465a6ca9f4a586a129b01b5,543171,https://review.opendev.org/543171,i18n,04:28.0,30:19.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,26,4,1,0,6,33,0.430833333,['doc/source/locale/ko_KR/LC_MESSAGES/doc.po'],FALSE,[]
openstack%2Fzun~stable%2Fqueens~Ic1f3dd27e99bdf70848f7ca8750543fc30452350,543133,https://review.opendev.org/543133,zun,03:13.0,16:28.0,MERGED,Handle exception on searching for images,Handle exception on searching for images,1,3,11,5,1,0,6,40,12.22083333,['zun/compute/api.py'],FALSE,[]
openstack%2Frpm-packaging~master~Iafd1caadbfe5c2697075073588bf93f5b308fe8e,537435,https://review.opendev.org/537435,rpm-packaging,01:59.0,56:55.0,MERGED,Updated python-glanceclient to 2.9.1,Updated python-glanceclient to 2.9.1,2,7,11,8,1,0,16,36,421.9155556,['openstack/python-glanceclient/python-glanceclient.spec.j2'],FALSE,[]
openstack%2Frpm-packaging~master~I1490b87e15b06aa65924e4929a2c8b509d58b823,537993,https://review.opendev.org/537993,rpm-packaging,20:18.0,56:20.0,MERGED,Updated python-manilaclient to 1.21.0,Updated python-manilaclient to 1.21.0,3,7,12,7,1,0,19,37,395.6005556,['openstack/python-manilaclient/python-manilaclient.spec.j2'],FALSE,[]
openstack%2Fopenstack-ansible-os_designate~master~I8544d21849a784d7a1b83a70a12621bdc3dad65f,543158,https://review.opendev.org/543158,openstack-ansible-os_designate,30:50.0,49:52.0,MERGED,fix typo,fix typo,1,2,1,1,1,0,6,8,3.317222222,['README.rst'],FALSE,[]
openstack%2Fopenstack-ansible-os_nova~master~I7f256ea7f0e2068b42fa76b0e7c82b9f87f29647,539136,https://review.opendev.org/539136,openstack-ansible-os_nova,24:48.0,48:46.0,MERGED,"Update paste, policy and rootwrap configurations 2018-01-30","Update paste, policy and rootwrap configurations 2018-01-30",1,4,0,4,1,0,26,59,285.3994444,['files/rootwrap.d/compute.filters'],FALSE,[]
openstack%2Fpuppet-vitrage~master~Ifb3f7427ff9863c6f1f1680790484430d964f52b,541069,https://review.opendev.org/541069,puppet-vitrage,19:07.0,44:31.0,MERGED,Zuul: Remove project name,Zuul: Remove project name,1,5,0,1,1,0,28,25,126.4233333,['.zuul.yaml'],FALSE,[]
openstack%2Fopenstack-ansible~master~I232bee6f20a0221e1519c2f22e7f8ec19d5facfd,523899,https://review.opendev.org/523899,openstack-ansible,14:50.0,53:41.0,MERGED,Allow neutron_provider_networks to be user defined,Allow neutron_provider_networks to be user defined,2,6,1,1,1,0,14,50,1765.6475,['playbooks/common-playbooks/neutron.yml'],FALSE,['playbooks/common-playbooks/neutron.yml']
openstack%2Frequirements~stable%2Fpike~I8ec289feb2459eb420a9b0e535cefe96d02031fa,537610,https://review.opendev.org/537610,requirements,10:59.0,48:04.0,MERGED,update constraint for tripleo-common to new release 7.6.8,update constraint for tripleo-common to new release 7.6.8,3,6,1,1,1,0,36,57,417.6180556,['upper-constraints.txt'],FALSE,[]
openstack%2Fopenstack-ansible-os_aodh~stable%2Focata~I209d8b3cd5f124c73199d534ddd667528b54afd1,541274,https://review.opendev.org/541274,openstack-ansible-os_aodh,46:08.0,52:47.0,MERGED,Zuul: Remove project name,Zuul: Remove project name,1,5,0,2,1,0,10,25,110.1108333,['zuul.d/project.yaml'],FALSE,[]
openstack%2Fopenstack-ansible-galera_server~master~I6dc92fa9e5f60e6be558ffc8e4e0ec16ebda58af,543110,https://review.opendev.org/543110,openstack-ansible-galera_server,27:18.0,50:59.0,MERGED,Restore upgrade check & gate,Restore upgrade check & gate,1,3,2,8,1,0,7,28,13.39472222,['zuul.d/project.yaml'],FALSE,[]
openstack%2Fopenstack-ansible-galera_server~master~I04d195e579796cad38fb26ee07bb000cb8b4bed8,543121,https://review.opendev.org/543121,openstack-ansible-galera_server,56:30.0,42:18.0,MERGED,tests: Remove duplicated container creation,tests: Remove duplicated container creation,1,4,0,6,2,0,8,43,11.76333333,"['tests/test-upgrade-pre.yml', 'tests/test.yml']",FALSE,[]
openstack%2Fsenlin~master~Id9e8704857fcc15cd84dcd492fb6740a1b215b3e,543125,https://review.opendev.org/543125,senlin,12:18.0,58:16.0,MERGED,Fixes horizon can't open problem,Fixes horizon can't open problem,1,4,2,2,1,0,7,32,9.766111111,['devstack/lib/senlin'],FALSE,[]
openstack%2Fsenlin~master~Ibb042a38eb5e88c60516945f39f0e509a139800d,543148,https://review.opendev.org/543148,senlin,57:53.0,58:14.0,MERGED,fix base module describe typo error,fix base module describe typo error,1,5,1,1,1,0,9,35,2.005833333,['senlin/engine/actions/base.py'],FALSE,[]
openstack%2Fmurano~stable%2Fqueens~I986195c79d64b2c9241339358204369f86e01543,542681,https://review.opendev.org/542681,murano,31:23.0,13:52.0,MERGED,Update UPPER_CONSTRAINTS_FILE for stable/queens,Update UPPER_CONSTRAINTS_FILE for stable/queens,1,3,1,1,1,0,7,47,42.70805556,['tox.ini'],FALSE,[]
openstack%2Fmurano~master~I5406bef29a6d24d08dfd34c806286298fb7a0b61,542682,https://review.opendev.org/542682,murano,31:26.0,13:51.0,MERGED,Update reno for stable/queens,Update reno for stable/queens,1,3,7,0,2,0,7,29,42.70694444,"['releasenotes/source/index.rst', 'releasenotes/source/queens.rst']",FALSE,[]
openstack%2Fmurano~stable%2Fqueens~Ib9931cd9fb359babf0e01ff17556353b05c698ef,542680,https://review.opendev.org/542680,murano,31:20.0,13:50.0,MERGED,Update .gitreview for stable/queens,Update .gitreview for stable/queens,1,3,1,0,1,0,7,35,42.70833333,['.gitreview'],FALSE,[]
openstack%2Fmurano~master~Ia823df50f65b26695458a509a0e0d94a4646afb3,538922,https://review.opendev.org/538922,murano,33:11.0,11:18.0,MERGED,use . instead of source.,use . instead of source.,3,5,7,7,6,0,12,24,300.6352778,"['devstack/plugin.sh', 'functionaltests/pre_test_hook.sh', 'functionaltests/pre_test_hook_congress.sh', 'functionaltests/pre_test_hook_mistral.sh', 'functionaltests/run_tests.sh', 'functionaltests/run_tests_congress_mistral.sh']",FALSE,[]
openstack%2Fmurano~master~Ib0a1fa3bffd8dc5808edf1d2f4863d7b0ffebe74,543084,https://review.opendev.org/543084,murano,30:55.0,11:16.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,3,1059,2,2,0,7,33,19.6725,"['murano/locale/en_GB/LC_MESSAGES/murano.po', 'releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po']",FALSE,[]
openstack%2Fwatcher~master~I6559398d26869ed092eedf5648eea23d89bcb81c,542170,https://review.opendev.org/542170,watcher,18:55.0,53:49.0,MERGED,Add missing release notes,Add missing release notes,2,5,15,0,3,12,14,25,60.58166667,"['releasenotes/notes/add-name-for-audit-0df1f39f00736f06.yaml', 'releasenotes/notes/multiple-global-efficacy-indicator-fc11c4844a12a7d5.yaml', 'releasenotes/notes/notifications-actionplan-cancel-edb2a4a12543e2d0.yaml']",FALSE,[]
openstack%2Fsolum~master~I9345bda609c0e27ad9b45a040769b6d32914e0a3,543096,https://review.opendev.org/543096,solum,18:20.0,48:05.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,3,5,2,1,0,7,33,18.49583333,['releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po'],FALSE,[]
openstack%2Fwatcher~master~I32b3883d0a7d47434b5f21efcf2d053d0e40a448,542296,https://review.opendev.org/542296,watcher,34:12.0,31:28.0,MERGED,Update reno for stable/queens,Update reno for stable/queens,1,4,7,0,2,0,8,29,56.95444444,"['releasenotes/source/index.rst', 'releasenotes/source/queens.rst']",FALSE,[]
openstack%2Fmurano-dashboard~master~I317f9cee468652b7b49e6bfd1120e63dddf6461c,542687,https://review.opendev.org/542687,murano-dashboard,32:40.0,28:24.0,MERGED,Update reno for stable/queens,Update reno for stable/queens,1,4,7,0,2,0,8,29,41.92888889,"['releasenotes/source/index.rst', 'releasenotes/source/queens.rst']",FALSE,[]
openstack%2Fmurano-dashboard~stable%2Fqueens~Ifd3c79d5ac64662a578461239c0915e3d1616e40,542685,https://review.opendev.org/542685,murano-dashboard,32:34.0,28:23.0,MERGED,Update .gitreview for stable/queens,Update .gitreview for stable/queens,1,3,1,0,1,0,7,35,41.93027778,['.gitreview'],FALSE,[]
openstack%2Ftripleo-common~master~I3caf31c00ab8c47d71a68eb82114fb398a47961b,542947,https://review.opendev.org/542947,tripleo-common,57:41.0,24:02.0,MERGED,Handle None value for RoleConfig,Handle None value for RoleConfig,1,5,18,1,3,0,8,32,32.43916667,"['releasenotes/notes/role-config-none-d440bd0dcbb63534.yaml', 'tripleo_common/tests/utils/test_config.py', 'tripleo_common/utils/config.py']",FALSE,[]
openstack%2Fpuppet-tripleo~stable%2Fpike~I199c03ba36a24e6b1caf535ed285047952ac9eb0,541448,https://review.opendev.org/541448,puppet-tripleo,23:06.0,24:01.0,MERGED,Add missing pacemaker cindier CA cert mounts,Add missing pacemaker cindier CA cert mounts,7,7,64,24,2,0,44,44,100.0152778,"['manifests/profile/pacemaker/cinder/backup_bundle.pp', 'manifests/profile/pacemaker/cinder/volume_bundle.pp']",TRUE,[]
openstack%2Ftripleo-ci~master~I2bd45ab879307976b3d74d627e396ba8ad22625f,543067,https://review.opendev.org/543067,tripleo-ci,00:19.0,23:57.0,MERGED,3nodes: only run it in Queens,3nodes: only run it in Queens,1,4,1,1,1,0,8,29,23.39388889,['zuul.d/multinode-jobs.yaml'],FALSE,[]
openstack%2Ftripleo-validations~master~I383b307fafc65d51d0cfd21aaf2164ca57904aed,542637,https://review.opendev.org/542637,tripleo-validations,51:13.0,23:53.0,MERGED,Fix a spelling mistake in source file,Fix a spelling mistake in source file,1,4,1,1,1,0,8,37,42.54444444,['validations/callback_plugins/validation_output.py'],FALSE,[]
openstack%2Fheat-dashboard~master~I8d340559804e2d21e8b577ebc71b32755b20894b,543090,https://review.opendev.org/543090,heat-dashboard,46:33.0,09:11.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,3,10,11,2,0,7,33,17.37722222,"['heat_dashboard/locale/ja/LC_MESSAGES/django.po', 'releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po']",FALSE,[]
openstack%2Frequirements~stable%2Fpike~Iac0f0c3148b1677cb8a0216c606c41b42a5c3cd0,537608,https://review.opendev.org/537608,requirements,08:38.0,56:54.0,MERGED,update constraint for instack-undercloud to new release 7.4.8,update constraint for instack-undercloud to new release 7.4.8,3,6,1,1,1,0,37,61,411.8044444,['upper-constraints.txt'],FALSE,[]
openstack%2Fopenstack-ansible-os_sahara~master~I11bf59b4ff6df75b24285cac86bcb7e90838063e,539134,https://review.opendev.org/539134,openstack-ansible-os_sahara,24:26.0,14:40.0,MERGED,"Update paste, policy and rootwrap configurations 2018-01-30","Update paste, policy and rootwrap configurations 2018-01-30",1,3,14,11,1,0,11,59,277.8372222,['templates/api-paste.ini.j2'],FALSE,[]
openstack%2Fcinder~master~I1ce63c2143faad9ebeaacd47b0cd253fed1aa93b,542417,https://review.opendev.org/542417,cinder,31:08.0,03:42.0,MERGED,"Remove ""cinder-manage logs"" commands","Remove ""cinder-manage logs"" commands",2,35,7,114,2,0,72,36,49.54277778,"['cinder/cmd/manage.py', 'cinder/tests/unit/test_cmd.py']",FALSE,[]
openstack%2Fopenstackdocstheme~master~I4808aa43a93b8bd28c85e8feccbaea6bf821c8e5,538800,https://review.opendev.org/538800,openstackdocstheme,59:55.0,56:18.0,MERGED,Avoid text overflow in toc,Avoid text overflow in toc,3,5,3,0,1,0,13,26,302.9397222,['openstackdocstheme/theme/openstackdocs/static/css/combined.css'],FALSE,[]
openstack%2Fnetworking-bagpipe~master~I81aa76e343964116ddfaa681ea4aab255a5b7bb2,542915,https://review.opendev.org/542915,networking-bagpipe,32:51.0,05:54.0,MERGED,Update reno for stable/queens,Update reno for stable/queens,1,3,7,0,2,0,10,29,26.55083333,"['releasenotes/source/index.rst', 'releasenotes/source/queens.rst']",FALSE,[]
openstack%2Ftripleo-quickstart~master~I28988d30338527669da25bc764143cf57a995af9,542499,https://review.opendev.org/542499,tripleo-quickstart,50:21.0,04:40.0,MERGED,remove deployed_server from common args,remove deployed_server from common args,2,6,20,1,16,0,14,39,43.23861111,"['config/general_config/featureset-multinode-common.yml', 'config/general_config/featureset005.yml', 'config/general_config/featureset006.yml', 'config/general_config/featureset007.yml', 'config/general_config/featureset008.yml', 'config/general_config/featureset009.yml', 'config/general_config/featureset010.yml', 'config/general_config/featureset011.yml', 'config/general_config/featureset012.yml', 'config/general_config/featureset013.yml', 'config/general_config/featureset014.yml', 'config/general_config/featureset015.yml', 'config/general_config/featureset016.yml', 'config/general_config/featureset017.yml', 'config/general_config/featureset018.yml', 'config/general_config/featureset019.yml']",FALSE,[]
openstack%2Fpuppet-nova~stable%2Fnewton~I66130a22c46c7de674793a9f08c5c767a229277f,542607,https://review.opendev.org/542607,puppet-nova,09:15.0,46:51.0,MERGED,Zuul: Remove project name,Zuul: Remove project name,1,3,0,1,1,0,14,25,36.62666667,['.zuul.yaml'],FALSE,[]
openstack%2Ftosca-parser~master~I82fa8759984df8e238cbb66d6ef13d7705f30d2e,539576,https://review.opendev.org/539576,tosca-parser,38:13.0,17:03.0,MERGED,Closes-Bug: #1746532,Closes-Bug: #1746532,1,3,34,2,4,0,7,20,242.6472222,"['toscaparser/elements/tosca_type_validation.py', 'toscaparser/tests/data/custom_types/template_metadata.yaml', 'toscaparser/tests/data/test_import_metadata.yml', 'toscaparser/tests/test_toscatplvalidation.py']",FALSE,[]
openstack%2Fzun~master~Ic6c041535bc6de2e264aeb9995a78a5a2ae4d2fd,542604,https://review.opendev.org/542604,zun,55:46.0,06:58.0,MERGED,Add subnet to addresses field,Add subnet to addresses field,2,4,12,4,2,0,9,29,36.18666667,"['zun/network/kuryr_network.py', 'zun/tests/unit/network/test_kuryr_network.py']",FALSE,[]
openstack%2Fzun~master~Ic1f3dd27e99bdf70848f7ca8750543fc30452350,540766,https://review.opendev.org/540766,zun,57:30.0,03:13.0,MERGED,Handle exception on searching for images,"If an error occurs when search images, It will always be a ""creating"" state, although the container has failed to create",5,7,11,5,1,5,26,120,129.0952778,['zun/compute/api.py'],FALSE,[]
openstack%2Fzun~master~I691a941869087fd87ff8deac29fd91b0f51230eb,541532,https://review.opendev.org/541532,zun,27:48.0,00:38.0,MERGED,Fix an issue on populating the pause state,Fix an issue on populating the pause state,2,4,1,1,1,0,10,42,86.54722222,['zun/container/docker/driver.py'],FALSE,[]
openstack%2Fheat~stable%2Fqueens~I1d0ce1b528e9db03095ef5c8078ac847f73c7883,543076,https://review.opendev.org/543076,heat,45:13.0,57:28.0,MERGED,Update .gitreview for stable/queens,Update .gitreview for stable/queens,1,2,1,0,1,0,15,35,12.20416667,['.gitreview'],FALSE,[]
openstack%2Fnetworking-bgpvpn~master~I42962136db49e7491bba13d374b93f1289db88b8,543083,https://review.opendev.org/543083,networking-bgpvpn,26:56.0,42:38.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,516,9,4,0,6,33,11.26166667,"['bgpvpn_dashboard/locale/en_GB/LC_MESSAGES/django.po', 'bgpvpn_dashboard/locale/fr/LC_MESSAGES/django.po', 'networking_bgpvpn/locale/en_GB/LC_MESSAGES/networking_bgpvpn.po', 'releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po']",FALSE,[]
openstack%2Fopenstack-ansible-os_tempest~master~I0d6269d93a8fe409740a8f3095121b1a914ffd3c,538508,https://review.opendev.org/538508,openstack-ansible-os_tempest,16:29.0,07:40.0,MERGED,Zuul: Remove project name,Zuul: Remove project name,1,4,0,2,1,0,21,25,332.8530556,['zuul.d/project.yaml'],FALSE,[]
openstack%2Fdjango_openstack_auth~stable%2Fpike~Ie632b8006a4c9c5587564a19c1d2ba7b3602d8e2,542946,https://review.opendev.org/542946,django_openstack_auth,52:24.0,27:33.0,MERGED,Zuul: Remove project name,Zuul: Remove project name,1,2,0,1,1,0,6,25,23.58583333,['.zuul.yaml'],FALSE,[]
