Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
2,4,1,34,10,44.54833333333333,1,0,21
1,5,7,0,9,233.65972222222223,1,0,34
1,5,47,0,9,13.560555555555556,2,0,19
1,3,20,0,7,112.73027777777777,2,0,20
1,4,24,0,8,158.1325,2,0,20
1,4,7,1,7,54.09305555555556,2,0,38
1,4,6,0,9,96.79638888888888,1,0,20
1,6,89,0,15,69.05777777777777,1,0,14
2,16,38,0,23,124.125,2,0,35
1,4,33,0,8,75.70222222222222,2,0,31
2,4,0,8,10,217.2825,1,0,34
4,19,54,3,30,6602.563055555555,3,2,59
1,5,3,0,9,48.94583333333333,1,0,41
1,3,2,1,10,631.8963888888889,1,0,28
1,4,1,1,7,5336.516388888889,1,0,42
1,20,47,4,78,376.8727777777778,4,0,47
1,19,0,3,43,554.1466666666666,1,0,45
1,3,23,1,7,97.63527777777777,2,0,38
3,4,6,3,22,381.9238888888889,1,0,48
3,5,1,2,18,352.6272222222222,1,0,47
2,3,5,3,10,29.368055555555557,1,0,39
1,5,1,1,14,661.7916666666666,1,0,30
1,4,8,7,12,40.140277777777776,1,1,37
1,3,18,9,6,5.4944444444444445,3,0,51
2,11,2,1,27,87.85861111111112,1,0,42
1,8,2,0,12,1433.246388888889,1,0,51
2,4,3,3,13,449.56361111111113,2,0,39
3,4,248,2,15,5423.4766666666665,3,2,36
1,2,1,1,6,106.36361111111111,1,0,22
1,3,1,1,7,202.56222222222223,1,0,38
1,3,0,6,8,241.78916666666666,1,0,27
1,6,11,3,10,153.9475,1,0,40
1,5,22,1,21,1445.8380555555555,2,0,35
1,7,1,1,11,170.58694444444444,1,0,40
6,4,4,2,28,339.3022222222222,1,0,17
1,8,1,1,16,42.959722222222226,1,0,15
1,5,0,11,11,27.24277777777778,1,0,49
1,5,0,7,11,26.71,1,0,49
4,7,38,13,18,2500.6458333333335,5,0,36
1,10,25,3,14,2800.02,2,0,40
2,13,3,3,36,2124.0686111111113,2,0,57
2,12,37,1,30,11232.663888888888,2,2,57
1,19,20,1,43,331.94444444444446,4,0,23
1,2,9,9,5,388.8622222222222,5,0,47
1,2,7,7,5,387.94444444444446,1,0,47
1,2,2,2,5,387.86694444444447,1,0,47
1,2,1,1,5,387.3202777777778,1,0,47
1,2,1,1,5,387.30083333333334,1,0,47
1,2,1,1,5,387.2944444444444,1,0,47
1,2,1,1,5,387.28833333333336,1,0,47
1,2,1,1,5,387.2825,1,0,47
1,2,1,1,5,387.27666666666664,1,0,47
1,2,1,1,5,387.2213888888889,1,0,47
1,2,1,1,5,387.1736111111111,1,0,47
1,2,2,2,5,386.56194444444446,2,0,47
1,2,2,2,5,387.04805555555555,1,0,47
1,2,2,2,5,386.6741666666667,1,0,47
1,2,15,15,5,387.44694444444445,9,0,47
1,2,1,1,5,386.41083333333336,1,0,47
1,2,1,1,5,386.9588888888889,1,0,47
1,2,10,10,5,387.2872222222222,6,0,47
1,2,3,3,5,386.6361111111111,3,0,47
1,2,3,3,5,387.6922222222222,3,0,47
1,2,4,4,5,386.4194444444444,2,0,47
1,3,10,10,7,387.4197222222222,6,0,47
1,3,1,1,9,388.05027777777775,1,0,47
1,3,3,3,7,387.7680555555556,1,0,47
1,3,1,1,6,388.0888888888889,1,0,47
1,4,2,2,7,386.38666666666666,2,0,47
1,3,10,10,6,388.0083333333333,6,0,47
1,3,3,3,6,386.75638888888886,2,0,47
1,3,1,1,6,386.535,1,0,47
1,3,22,22,6,387.19638888888886,14,0,47
1,3,1,1,7,386.5763888888889,1,0,47
1,4,18,18,9,387.39222222222224,9,0,47
1,3,1,1,6,386.36583333333334,1,0,47
1,3,1,1,6,386.43555555555554,1,0,47
1,3,5,5,9,387.61,3,0,47
1,5,1,1,12,387.37805555555553,1,0,47
1,4,7,7,26,387.28694444444443,4,0,47
1,5,10,10,11,386.5622222222222,7,0,47
1,3,3,3,6,387.30333333333334,1,0,47
1,4,5,5,12,387.00444444444446,5,0,47
1,5,20,20,10,385.8625,12,0,47
1,7,1,1,11,379.93194444444447,1,0,47
1,5,1,1,9,379.7888888888889,1,0,47
1,5,14,14,9,379.05083333333334,8,0,47
1,4,3,3,8,8046.098055555555,1,0,41
1,5,2,2,10,351.26972222222224,2,0,47
1,7,3,0,10,1223.0744444444445,1,1,34
1,10,10,2,28,1864.4252777777779,2,0,49
3,8,78,5,25,1426.2741666666666,2,4,42
1,3,20,20,7,6.421111111111111,3,0,46
1,3,2,2,7,230.84166666666667,2,0,47
1,8,25,25,24,229.5102777777778,11,0,47
1,4,4,4,12,205.4152777777778,2,0,47
1,3,2,2,8,172.8386111111111,1,0,47
1,4,6,6,8,170.93944444444443,4,0,47
1,4,3,3,9,140.78277777777777,3,0,47
1,3,31,6,7,19.36277777777778,2,0,49
1,7,2,2,26,94.46416666666667,2,0,47
2,19,7,4,37,1051.25,3,0,48
1,4,2,2,15,62.8925,1,0,47
1,9,0,19,23,632.275,1,1,57
1,4,2,2,8,51.83027777777778,2,0,47
1,4,2,2,8,51.721111111111114,2,0,47
3,17,7,3,47,2265.4666666666667,2,1,50
1,10,28,5,13,2299.2663888888887,3,0,49
1,9,39,5,13,2317.1666666666665,3,1,56
2,4,7,2,13,9.897777777777778,2,0,43
1,5,4,4,17,29.676944444444445,3,0,47
2,4,1,1,9,25.236944444444443,1,0,47
1,3,7,3,7,1.8169444444444445,4,0,41
1,20,73,7,22,175.35833333333332,3,0,50
2,25,146,23,51,2323.5669444444443,8,0,42
1,3,1,1,9,22.483888888888888,1,0,47
1,9,3,3,13,20.171388888888888,2,0,47
1,3,2,2,7,19.254722222222224,1,0,47
1,4,2,2,8,17.912222222222223,2,0,47
1,3,3,3,7,18.419444444444444,2,0,47
1,3,1,1,7,18.20277777777778,1,0,47
1,3,26,26,7,18.069444444444443,14,0,47
1,3,2,2,7,17.79861111111111,1,0,47
1,3,3,3,7,17.81222222222222,2,0,47
1,3,2,2,7,17.685,1,0,47
1,3,2,2,7,17.654722222222222,1,0,47
1,3,2,2,7,17.56888888888889,1,0,47
1,4,4,4,8,15.881666666666666,3,0,47
1,3,1,1,7,16.50138888888889,1,0,47
1,3,3,3,7,15.402777777777779,1,0,47
1,3,10,10,7,13.206666666666667,4,0,47
1,3,8,8,7,14.044166666666667,4,0,47
1,3,4,4,7,12.833333333333334,2,0,47
1,3,16,16,7,14.1375,8,0,47
1,3,1,1,7,12.630833333333333,1,0,47
1,3,1,1,7,13.298333333333334,1,0,47
1,4,9,9,8,13.276388888888889,5,0,47
1,3,1,1,7,11.914166666666667,1,0,47
1,3,1,1,7,12.838333333333333,1,0,47
1,3,4,1,6,1.5794444444444444,1,0,32
1,4,5,5,8,11.143055555555556,2,0,47
2,5,2,2,12,12.344444444444445,2,0,47
1,3,16,16,7,10.653611111111111,4,0,47
1,3,3,3,7,11.178055555555556,2,0,47
1,3,1,1,7,11.123055555555556,1,0,47
1,3,1,1,7,11.332222222222223,1,0,47
1,3,3,3,7,9.381388888888889,2,0,47
2,3,1,1,11,9.60361111111111,1,0,47
1,2,4,0,6,0.8194444444444444,1,0,33
1,3,1,1,7,7.8244444444444445,1,0,47
1,3,3,3,7,7.246388888888889,2,0,47
1,3,1,1,7,7.729444444444445,1,0,47
1,3,1,1,7,7.626944444444445,1,0,47
1,3,1,1,7,7.5344444444444445,1,0,47
1,3,1,1,7,7.5008333333333335,1,0,47
1,3,1,1,7,7.349166666666667,1,0,47
1,3,1,1,7,7.380833333333333,1,0,47
1,3,1,1,7,7.460555555555556,1,0,47
1,3,1,1,7,7.395555555555555,1,0,47
1,3,1,1,7,7.463333333333333,1,0,47
1,3,1,1,7,7.358611111111111,1,0,47
1,3,1,1,7,7.3133333333333335,1,0,47
1,3,1,1,7,7.23,1,0,47
1,3,1,1,7,7.358055555555556,1,0,47
1,3,1,1,7,7.273055555555556,1,0,47
1,3,1,1,7,7.233888888888889,1,0,47
1,3,1,1,7,7.292777777777777,1,0,47
1,3,1,1,7,7.220277777777778,1,0,47
1,3,1,1,7,7.0183333333333335,1,0,47
1,3,1,1,7,6.911388888888889,1,0,47
1,3,1,1,7,7.025,1,0,47
1,3,1,1,7,7.050277777777778,1,0,47
1,3,1,1,7,7.027777777777778,1,0,47
1,3,1,1,7,6.986111111111111,1,0,47
1,3,1,1,7,6.846388888888889,1,0,47
1,3,1,1,7,6.966388888888889,1,0,47
1,3,1,1,7,6.771111111111111,1,0,47
1,3,1,1,7,6.9816666666666665,1,0,47
1,3,1,1,7,5.436111111111111,1,0,47
1,4,2,2,8,5.904166666666667,2,0,47
1,5,140,140,8,11.866388888888888,6,0,47
1,3,9,5,7,78.84944444444444,3,0,29
2,8,48,0,18,1697.9819444444445,5,2,32
14,29,348,25,168,1058.848611111111,5,0,51
1,4,0,3,11,16.488611111111112,1,0,28
1,17,40,32,21,134.67388888888888,3,0,40
1,6,6,3,10,18.46388888888889,2,0,66
1,2,0,5,6,64.19416666666666,1,0,39
1,3,0,3,7,7.465,1,0,41
2,4,5,0,10,20.21527777777778,1,0,40
1,3,1,0,7,113.15333333333334,1,0,31
1,12,41,5,22,2469.831388888889,3,0,62
2,4,45,0,13,76.09222222222222,1,1,22
2,22,29,2,43,1424.58,5,0,48
1,19,146,17,24,1431.4577777777777,6,0,31
1,5,7,2,12,53.166111111111114,1,0,34
1,5,6,0,13,23.010277777777777,2,0,47
1,3,2,0,7,13.016944444444444,1,0,38
1,3,1,0,7,12.873888888888889,1,0,36
1,4,44,3,13,113.44222222222223,3,0,46
1,14,19,11,33,1879.1627777777778,2,0,52
1,4,48,11,7,14.331666666666667,6,0,57
1,3,7,1,7,13.932777777777778,1,0,57
1,20,38,6,27,1291.5041666666666,5,0,64
1,4,2,1,8,19.756666666666668,1,0,27
2,5,0,5,13,23.15888888888889,1,0,26
3,6,1,1,20,3.5380555555555557,1,2,14
1,5,2,2,9,955.6261111111111,1,0,30
3,9,28,7,22,203.91805555555555,5,0,19
12,6,24,24,30,18.95777777777778,3,0,34
1,4,0,1,7,72.3075,1,0,43
3,7,14,3,18,33.992777777777775,4,0,45
1,8,0,8,24,24.75611111111111,1,0,62
2,9,3,0,13,15.952777777777778,1,0,35
3,24,62,3,69,769.0677777777778,7,0,34
1,3,15,18,8,271.42555555555555,1,0,58
2,4,1,1,11,528.0441666666667,1,0,44
2,21,23,0,44,511.07916666666665,4,0,36
1,3,2,5,7,980.4122222222222,1,0,51
1,7,95,1,11,62.61638888888889,5,0,49
1,3,1,1,7,22.29611111111111,1,0,40
1,3,26,4,7,44.38,1,0,31
1,2,3,94,6,463.2875,1,0,51
1,3,13,1,8,5.823611111111111,2,0,25
2,3,2,2,8,21.039166666666667,1,0,47
4,24,52,11,70,1019.1155555555556,2,1,41
1,3,2,2,7,25.638055555555557,2,0,57
1,4,7,7,8,141.38444444444445,1,0,39
1,6,73,20,14,90.8561111111111,2,0,56
2,5,30,3,11,6243.545833333334,3,0,60
3,2,18,2,10,39.89333333333333,1,0,63
1,6,1,0,11,296.65527777777777,1,0,31
1,3,8,2,7,22.88277777777778,2,0,46
2,3,1,1,10,87.76333333333334,2,0,24
5,5,1,0,22,122.58916666666667,1,4,50
2,5,12,12,17,481.585,1,0,29
2,4,31,16,12,124.43833333333333,2,6,26
2,5,1,1,20,118.73333333333333,1,1,15
1,2,5,0,6,1.1697222222222223,1,0,19
1,2,3,1,6,1.1691666666666667,1,0,38
1,3,4,0,7,0.46444444444444444,1,0,23
1,6,2,0,10,534.8852777777778,1,0,47
1,4,2,2,7,6.2091666666666665,1,0,44
1,3,3,0,7,2.9730555555555553,1,0,37
2,3,7,2,12,127.61361111111111,1,1,64
1,3,1,1,8,3.5219444444444443,1,0,42
2,3,3,3,11,17.143333333333334,2,0,60
1,3,1,1,7,97.18138888888889,1,0,44
1,5,0,6,20,4256.333055555556,1,0,54
1,2,0,4,6,13.677222222222222,1,0,35
1,5,10,5,9,825.055,1,1,59
1,7,0,1,15,66.45861111111111,1,0,20
2,6,22,0,12,23.419166666666666,3,0,46
1,3,1,31,7,23.004166666666666,4,0,38
1,4,1,1,9,578.8347222222222,1,0,17
1,4,11,0,10,130.62305555555557,2,0,61
1,5,11,4,14,1124.6527777777778,1,0,49
1,15,1,0,10,504.9861111111111,1,0,71
1,5,19,2,11,1275.2975,2,0,43
2,8,5,6,10,72.195,1,0,52
6,9,13,0,41,83.29583333333333,1,4,50
2,4,4,39,15,1041.1563888888888,2,0,44
1,10,3,3,22,2059.0619444444446,1,0,62
3,3,9,1,14,316.9163888888889,1,0,48
1,3,5,0,7,991.0897222222222,1,0,44
3,5,10,55,20,888.1775,1,1,44
7,5,7,1,23,987.8322222222222,1,1,44
2,4,11,1,8,1023.8477777777778,1,0,44
1,4,21,11,7,19.302222222222223,3,0,34
1,4,1,1,10,22.79138888888889,1,0,17
1,4,38,38,12,150.64777777777778,4,0,27
1,3,3,1,8,11.63111111111111,1,0,47
3,5,427,5,15,673.1244444444444,9,0,18
2,6,99,0,15,889.0461111111111,1,0,44
4,7,82,12,21,879.8144444444445,1,2,44
3,5,128,0,17,878.0,1,0,44
2,5,21,3,14,1365.5469444444445,4,0,19
8,8,1410,12,50,930.8575,6,7,33
1,8,31,20,11,45.465833333333336,4,1,44
1,10,94,9,17,67.83944444444444,2,0,39
1,8,30,1,11,67.83777777777777,2,0,40
4,2,2,2,14,7.731388888888889,1,0,39
3,4,0,21,14,18.307777777777776,1,0,55
2,3,1,1,10,526.7841666666667,1,0,36
3,6,4,0,22,1062.2116666666666,1,0,44
1,2,2,2,6,3.098333333333333,1,0,30
1,3,7,0,8,825.3861111111111,1,0,44
3,9,150,2,24,29.35972222222222,5,13,47
1,16,12,0,10,724.7513888888889,1,0,44
2,4,18,59,11,559.7938888888889,1,0,44
1,5,18,0,10,559.7311111111111,1,0,44
1,4,5,0,9,559.4936111111111,1,0,44
1,9,23,6,12,166.13416666666666,2,0,47
2,3,1,1,15,507.57944444444445,1,0,36
4,7,4,0,30,1044.793888888889,1,0,44
1,2,10,3,6,3.6036111111111113,2,0,33
3,9,32,5,23,1320.0877777777778,3,1,42
1,6,1,1,10,15.046944444444444,1,0,50
1,9,17,7,22,23.148055555555555,2,0,51
1,7,20,1,15,127.6075,2,0,42
2,12,12,2,25,1844.9944444444445,2,0,47
1,5,1,1,10,668.8072222222222,1,1,69
1,6,20,0,10,2019.4569444444444,1,0,73
1,7,15,3,13,653.1141666666666,2,0,49
1,6,14,1,10,266.62916666666666,2,0,47
1,2,1,1,6,8.534166666666666,1,0,33
2,8,42,13,18,117.29916666666666,2,0,40
1,7,87,1,10,116.66555555555556,2,0,66
1,9,16,8,15,116.78861111111111,5,0,40
6,23,23,1,63,3090.1994444444445,1,8,47
2,4,5,3,10,751.0705555555555,1,0,26
2,5,24,0,12,778.355,1,0,44
2,5,1,1,14,1419.0955555555556,1,0,29
1,3,1,1,8,385.82722222222225,1,0,36
2,4,16,0,16,941.7313888888889,1,0,44
1,17,7,0,14,203.73444444444445,2,0,52
3,6,12,0,16,1032.431111111111,1,0,44
1,4,7,0,9,1031.9913888888889,1,0,44
1,4,8,0,8,1031.6819444444445,1,0,44
16,19,1100,295,91,7946.903333333334,47,1,21
1,7,0,3,26,83.14833333333333,3,0,24
1,3,1,1,7,11.089166666666667,1,1,24
1,3,10,0,7,6.7716666666666665,2,0,36
2,6,17,0,13,693.5155555555556,1,0,44
1,3,3,1,7,9.768888888888888,1,0,57
2,6,9,33,26,676.1533333333333,1,0,44
1,5,12,1,17,676.1552777777778,1,0,44
1,6,33,16,11,28.951666666666668,1,0,54
1,3,76,76,7,1131.2511111111112,4,0,53
1,2,1,1,6,12.861944444444445,1,0,53
1,2,1,1,6,10.869444444444444,1,0,58
1,2,170,3,6,196.58527777777778,3,0,38
2,23,63,1,26,123.05416666666666,348,0,40
3,8,2,7,18,39.65472222222222,1,0,40
1,4,66,66,12,44.396388888888886,4,0,27
1,5,3,3,11,301.4747222222222,1,0,40
2,7,10,0,14,336.69416666666666,1,0,44
1,5,7,0,9,336.6277777777778,1,0,44
1,8,0,1,12,50.56805555555555,1,0,45
3,5,5,1,18,1109.4102777777778,1,1,37
1,2,1,1,6,77.48166666666667,1,0,32
2,4,16,5,10,640.2141666666666,1,0,44
2,4,2,1,16,603.6441666666667,1,0,44
1,3,0,27,7,90.7625,2,0,22
2,6,4,0,15,787.0230555555555,1,0,44
2,2,1,1,8,219.2025,1,0,36
3,9,584,244,25,184.4711111111111,47,0,39
1,5,1,15,9,13.483611111111111,1,0,39
1,5,1,1,9,58.13611111111111,1,0,28
2,9,13,0,24,5551.3375,3,0,26
4,2,1,1,14,195.37777777777777,1,0,36
4,5,4,0,17,732.5819444444444,1,0,44
4,3,14,242,12,43.683055555555555,4,0,19
3,4,0,198,14,43.08638888888889,6,0,19
1,2,5,0,6,727.8386111111112,1,0,44
2,2,15,32,8,727.7322222222223,1,0,44
1,2,11,0,6,727.4058333333334,1,0,44
4,17,35,17,37,11480.164722222222,6,0,50
2,6,4,0,14,728.4816666666667,1,0,44
2,2,1,1,8,191.24055555555555,1,0,36
1,3,2,855,7,38.16916666666667,21,0,19
2,9,18,19,24,1203.6441666666667,2,0,40
1,2,52,11,8,6966.9336111111115,2,0,41
2,3,191,6,8,202.50861111111112,5,3,30
1,4,2,353,9,207.39333333333335,8,0,19
2,2,1,1,9,171.06833333333333,1,0,36
2,6,4,0,15,708.2766666666666,1,0,44
1,4,0,13,9,11.798333333333334,2,0,22
2,5,4,0,12,702.6111111111111,1,0,44
2,5,4,0,12,701.1641666666667,1,0,44
1,3,4,0,7,696.8861111111111,1,0,44
