Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
29,3,2,2,61,9198.692222222222,1,0,32
1,6,1,1,11,8051.768055555555,1,0,45
1,6,1,0,11,8050.662222222222,1,0,33
1,6,7,3,15,7358.844444444445,2,3,44
2,8,2,2,22,6472.233333333334,1,0,45
2,6,1,0,22,6472.208611111111,1,0,33
1,4,1,1,9,6278.408611111111,1,0,45
1,4,1,0,9,6277.2716666666665,1,0,33
1,6,0,6,15,4505.415,1,0,42
1,5,1,1,10,4777.514444444444,1,0,45
1,5,1,0,10,4777.514166666667,1,0,33
29,2,10,10,59,4190.050277777777,3,0,32
28,4,3,3,51,4339.791944444444,2,0,32
1,4,1,1,9,4420.801944444444,1,0,45
1,4,1,0,9,4420.738611111111,1,0,33
1,4,1,1,12,3312.467777777778,1,0,45
1,7,1,0,10,3140.1541666666667,1,0,33
31,4,4,4,87,2250.816388888889,2,0,32
51,22,454,561,121,2133.159166666667,9,0,33
1,3,1,1,7,2491.681111111111,1,0,45
1,3,1,0,8,2491.412222222222,1,0,33
1,5,8,3,8,1689.0522222222223,2,0,31
2,14,64,29,33,1205.4266666666667,1,0,38
1,3,1,0,6,1461.213611111111,1,0,33
1,4,1,0,7,1311.0169444444443,1,0,33
18,3,1,1,38,1574.7191666666668,1,0,32
3,8,1,1,35,1227.54,1,0,36
2,8,1,1,35,1182.2644444444445,1,0,42
11,7,4,4,36,1280.1433333333334,2,0,32
1,5,30,9,18,910.0925,3,0,36
1,5,36,9,9,889.4211111111111,3,0,36
1,3,1,1,8,1456.6461111111112,1,0,45
1,4,1,0,8,1456.6425,1,0,33
1,6,2,1,9,628.5377777777778,1,0,41
2,5,1,1,30,657.6497222222222,1,0,45
1,10,3,16,15,823.4713888888889,1,0,51
2,5,13,9,13,820.9847222222222,1,2,45
1,11,2,2,14,837.8911111111111,2,0,67
4,6,30,0,45,595.6027777777778,2,1,37
4,5,582,492,16,504.7586111111111,8,0,33
4,2,38,3,15,1222.4388888888889,1,0,45
1,6,3,0,20,579.7063888888889,1,0,52
1,6,65,6,17,438.3852777777778,3,0,43
2,10,83,67,31,435.72027777777777,5,0,41
4,4,2,2,18,829.8527777777778,2,0,32
2,5,5,2,9,528.3280555555556,2,0,57
1,4,11,8,7,528.5827777777778,2,0,32
1,3,61,3,7,653.8194444444445,2,0,57
1,3,9,16,9,543.4761111111111,1,0,34
1,2,1,0,6,1124.2108333333333,1,0,33
1,3,1,0,12,1123.7575,1,0,33
1,3,24,5,7,467.7583333333333,1,0,33
2,4,2,2,12,768.9413888888889,2,0,32
6,6,1,1,36,403.31555555555553,1,0,32
1,3,1,0,7,596.915,1,0,33
1,3,1,1,17,1079.3269444444445,1,0,45
1,6,2,2,12,484.62083333333334,2,0,34
1,4,12,5,29,249.35944444444445,2,0,29
2,3,3,3,9,280.97194444444443,2,0,32
1,3,5,0,9,488.84055555555557,1,0,51
1,3,1,1,18,185.19222222222223,1,0,44
2,5,6,6,15,468.41027777777776,5,0,72
2,6,13,15,22,470.71694444444444,3,0,22
1,4,2,2,8,308.23527777777775,1,0,36
1,17,1,1,13,620.0338888888889,1,0,45
1,14,1,0,14,620.03,1,0,33
3,3,4,4,14,306.8777777777778,2,0,36
1,3,1,1,9,286.22555555555556,1,0,36
1,2,3,2,6,167.76833333333335,2,0,11
3,2,1,1,13,224.08527777777778,1,0,32
3,2,3,3,14,224.08527777777778,2,0,32
4,4,3,2,20,292.5258333333333,2,0,37
1,2,1,1,6,282.29777777777775,1,0,45
1,3,4,4,7,214.4525,2,0,32
1,4,1,0,8,282.2922222222222,1,0,33
1,4,1,1,8,572.6688888888889,1,0,45
1,4,1,0,8,572.6675,1,0,33
1,3,11,3,7,164.67833333333334,1,0,33
1,4,72,10,20,67.65666666666667,2,0,34
3,3,4,4,17,212.47555555555556,2,0,36
1,3,43,8,11,73.31611111111111,6,0,17
1,5,339,6,22,94.3638888888889,4,0,46
1,4,1,0,9,187.58694444444444,1,0,33
1,4,1,1,9,187.5836111111111,1,0,45
1,5,4,3,15,85.20666666666666,1,0,34
2,6,37,2,26,94.68444444444444,2,0,47
1,2,3,3,16,139.95333333333335,2,0,48
4,3,1,1,25,184.12833333333333,1,0,45
1,2,1,1,6,821.7880555555555,1,0,45
1,2,2,2,6,487.8202777777778,2,0,32
1,3,1,0,7,821.7205555555555,1,0,33
1,5,27,4,10,416.3325,1,0,38
2,3,2,2,9,485.45944444444444,2,0,32
1,4,2,2,8,403.18333333333334,1,0,29
1,5,0,7,9,229.1725,1,0,48
1,5,4,10,10,228.95638888888888,3,0,45
1,5,1,1,9,142.64388888888888,1,0,45
1,4,53,53,8,403.65805555555556,1,0,35
