Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
1,2,7,7,5,387.94444444444446,1,0,47
1,5,10,10,11,386.5622222222222,7,0,47
1,4,9,9,8,13.276388888888889,5,0,47
1,3,1,0,7,113.15333333333334,1,0,31
1,5,6,0,13,23.010277777777777,2,0,47
1,3,2,0,7,13.016944444444444,1,0,38
1,3,1,0,7,12.873888888888889,1,0,36
1,4,48,11,7,14.331666666666667,6,0,57
12,6,24,24,30,18.95777777777778,3,0,34
1,3,2,2,7,25.638055555555557,2,0,57
2,3,1,1,10,87.76333333333334,2,0,24
1,3,1,1,7,97.18138888888889,1,0,44
2,6,22,0,12,23.419166666666666,3,0,46
1,3,1,31,7,23.004166666666666,4,0,38
1,15,1,0,10,504.9861111111111,1,0,71
1,4,38,38,12,150.64777777777778,4,0,27
1,3,3,1,8,11.63111111111111,1,0,47
1,3,10,0,7,6.7716666666666665,2,0,36
1,3,3,1,7,9.768888888888888,1,0,57
1,4,66,66,12,44.396388888888886,4,0,27
1,3,1,1,7,41.05916666666667,1,0,43
5,4,178,3,16,134.99333333333334,4,1,45
4,2,11,11,14,12.255277777777778,7,0,58
1,3,36,36,7,139.68444444444444,4,0,27
1,5,35,35,9,68.96472222222222,4,0,27
1,4,2,0,8,193.32972222222222,1,0,35
2,3,36,36,9,187.24944444444444,4,0,27
1,5,0,6,11,138.33388888888888,1,0,54
1,4,4,0,7,4.916944444444445,1,0,49
1,5,8,3,8,32.14,2,0,35
1,6,3,1,9,218.7538888888889,1,0,38
1,4,46,46,8,13.943333333333333,4,0,27
3,6,16,9,11,145.31416666666667,1,0,50
1,3,11,11,15,121.8561111111111,2,0,54
1,4,9,0,12,96.18138888888889,1,0,30
2,4,7,2,12,256.6688888888889,1,1,49
1,4,1,1,12,33.735277777777775,1,0,33
1,4,64,40,8,102.87222222222222,6,0,27
1,4,1,1,9,820.5797222222222,1,0,36
1,4,1,0,7,167.71138888888888,1,0,55
9,9,38,8,73,492.0975,1,3,67
1,4,1,1,9,93.815,1,0,43
1,4,9,0,9,9.309166666666666,1,0,47
1,4,53,28,9,6.279444444444445,3,0,41
1,4,8,1,8,19.52888888888889,2,0,45
1,6,78,0,12,3040.8444444444444,33,0,38
1,4,1,1,8,8.782777777777778,1,0,48
2,10,15,9,30,120.56611111111111,1,0,68
2,6,56,36,14,41.9575,6,2,27
6,4,57,5,19,3526.9994444444446,8,1,51
1,4,2,2,8,3.390277777777778,1,0,38
1,2,3,5,6,160.36694444444444,1,0,51
1,4,41,41,9,43.71194444444444,4,0,27
1,3,50,0,7,66.85111111111111,3,0,32
1,12,32,2,20,84.34555555555555,3,0,43
1,5,1,0,9,48.27444444444444,1,0,54
1,6,126,6,12,30.45611111111111,21,0,40
1,4,2,0,11,289.7730555555556,1,0,32
1,3,4,4,7,94.6536111111111,2,0,35
1,5,26,1,8,14.358333333333333,1,0,69
1,4,42,5,7,12.970833333333333,3,0,41
1,5,1,1,10,3.4266666666666667,1,0,60
3,3,4,4,11,18.55527777777778,2,0,58
7,4,87,0,17,374.7225,6,0,32
3,5,40,40,17,43.88944444444444,5,1,27
2,8,73,1,18,4517.874722222222,4,0,74
1,4,1,1,8,3.410833333333333,1,0,34
1,7,2,2,19,236.2525,1,0,54
3,6,91,0,43,3021.6133333333332,3,0,33
2,6,1,1,14,26.624166666666667,2,0,30
1,5,6,2,14,105.78444444444445,2,0,30
2,5,44,49,13,282.2941666666667,5,0,27
3,4,12,3,15,32.22611111111111,3,0,49
1,4,19,6,16,147.88861111111112,3,0,17
1,6,21,17,12,539.8397222222222,2,0,65
1,4,22,26,13,7.623333333333333,3,0,28
6,4,12,23,18,73.33416666666666,1,0,38
1,5,4,1,11,38.58583333333333,1,0,33
1,6,4,11,25,1208.9305555555557,1,0,22
1,3,10,7,7,7.78,1,0,34
1,7,0,125,20,437.765,7,0,42
2,7,10,6,17,239.7411111111111,1,0,56
1,4,152,3,15,405.8358333333333,6,0,32
1,5,9,0,10,2157.8744444444446,1,0,48
2,4,21,37,10,26.00722222222222,25,0,39
1,3,15,2,8,9.79888888888889,1,0,50
2,4,35,7,12,5.083888888888889,1,0,50
1,2,35,1,7,11.052222222222222,2,0,66
2,4,14,10,11,4.865555555555556,1,3,50
2,5,83,64,23,105.38722222222222,6,0,27
1,4,2,2,7,162.38194444444446,1,0,54
1,4,12,0,7,46.70333333333333,3,0,30
1,3,2,0,7,43.64055555555556,1,0,34
1,4,13,0,8,38.77722222222222,3,0,53
4,4,1,1,26,194.35916666666665,1,0,62
7,5,68,8,28,344.4472222222222,2,0,58
2,4,8,0,10,5.028611111111111,1,0,44
1,5,14,1,9,3.9391666666666665,2,0,25
2,6,1,1,18,147.75611111111112,1,0,29
1,2,2,2,6,74.06583333333333,2,0,23
1,4,36,2,8,4.2091666666666665,2,0,40
1,3,1,1,7,82.63138888888889,1,0,16
2,7,1,1,25,356.22194444444443,1,0,59
1,4,1,1,10,26.501666666666665,1,0,36
1,3,34,0,7,21.273611111111112,3,0,44
3,5,48,47,14,50.939166666666665,5,0,27
2,5,2,7,11,24.141111111111112,1,1,53
1,3,33,11,7,11.234722222222222,3,0,44
2,6,60,0,35,343.5308333333333,3,0,57
2,3,3,3,11,140.84166666666667,2,0,42
2,4,11,0,18,138.19805555555556,1,2,45
1,4,182,61,19,68.70833333333333,7,0,44
1,4,46,7,9,68.53166666666667,3,0,55
1,6,1,1,19,2871.387777777778,1,0,52
1,5,43,37,9,87.81888888888889,5,0,27
1,5,1,0,11,7.155277777777778,1,0,56
2,4,128,11,9,42.40416666666667,13,0,38
1,5,1,1,7,24.41777777777778,1,0,41
2,5,228,0,15,1402.5672222222222,3,0,34
1,4,1,1,9,23.75888888888889,1,0,41
3,5,56,42,18,448.77972222222223,11,4,36
9,5,26,6,26,507.0361111111111,2,0,39
1,3,2,0,7,7.933611111111111,1,0,59
1,2,89,0,6,1.2191666666666667,5,0,50
2,4,58,0,14,1682.8666666666666,4,0,44
1,4,22,1,10,19.43888888888889,3,0,49
1,4,17,0,8,83.94305555555556,1,0,36
1,4,2,1,7,7.3902777777777775,1,0,55
1,7,75,2,12,2981.215833333333,6,0,63
3,6,1,1,19,58.80916666666667,1,0,45
1,3,23,1,8,178.40527777777777,3,0,49
1,3,2,0,7,9.218333333333334,1,0,41
1,5,9,3,10,11.286944444444444,3,0,56
1,4,0,18,8,44.09305555555556,1,0,42
1,3,191,0,7,4.8575,9,0,41
2,3,11,8,10,25.316944444444445,1,1,26
1,2,1,1,6,9.053333333333333,1,0,43
1,5,1,1,11,12.143888888888888,1,0,32
1,7,13,0,30,649.9972222222223,4,0,51
1,4,37,37,9,14.386388888888888,4,0,27
1,5,1,1,27,52.58583333333333,1,0,14
1,3,0,2,7,2.3733333333333335,1,0,41
2,4,37,0,12,377.565,5,0,86
1,6,48,43,19,96.12694444444445,5,0,27
1,3,13,0,7,100.23583333333333,3,0,40
4,6,87,0,40,485.965,6,5,43
4,7,3,0,22,1507.8397222222222,3,0,43
1,4,12,11,8,17.43111111111111,1,0,47
1,3,1,1,8,7.7411111111111115,1,0,27
1,3,530,0,11,36.580555555555556,6,0,48
1,5,87,4,9,2.795,7,0,30
1,5,16,13,20,188.17138888888888,5,0,45
2,3,0,3,9,13.05,1,0,52
1,3,55,58,8,39.971944444444446,2,0,28
1,3,18,0,12,16.908055555555556,3,0,29
3,6,113,0,25,352.06333333333333,3,2,45
1,3,9,0,7,6.324166666666667,1,0,32
1,4,84,71,9,127.15027777777777,5,0,27
1,4,1,1,9,10.3575,1,0,42
1,5,114,0,10,171.9063888888889,3,0,43
1,3,1,16,7,294.71416666666664,1,0,56
4,8,1,1,121,3316.4683333333332,1,0,60
1,3,23,0,7,53.91916666666667,3,0,54
2,4,26,5,10,36.721944444444446,3,0,45
2,4,325,57,12,78.07111111111111,5,0,45
2,3,105,61,8,1.968611111111111,4,0,35
1,4,430,4,10,169.9038888888889,10,0,32
3,5,118,0,14,112.76944444444445,2,1,30
2,5,13,1,14,12.269722222222223,2,0,43
1,6,7,0,27,338.69416666666666,1,0,69
2,6,49,41,16,298.56,5,0,27
1,8,8,0,12,124.87805555555556,2,0,41
2,4,19,10,10,26.909166666666668,5,0,14
1,3,1,1,7,1.2494444444444444,1,0,45
1,8,24,0,11,54.65555555555556,3,0,31
4,3,111,0,12,5.618888888888889,3,1,29
1,3,47,29,10,3.183611111111111,3,0,24
1,8,6,6,12,698.685,2,0,40
2,6,583,8,21,346.78055555555557,11,0,35
2,3,4,2,13,41.71361111111111,1,0,37
1,3,89,0,7,6.658888888888889,5,0,51
6,7,1,1,100,1771.8730555555555,1,0,49
2,5,109,3,23,44.6525,2,2,67
1,3,84,35,7,16.675833333333333,2,0,78
1,4,132,12,27,97.03111111111112,4,0,31
6,11,27,18,183,1284.9622222222222,2,0,56
2,4,3,3,20,1074.2875,2,0,48
1,4,30,2,10,68.76638888888888,4,0,35
2,6,104,61,12,177.59027777777777,9,0,27
1,5,13,0,11,17.427777777777777,2,0,12
1,6,2,2,13,28.462777777777777,2,0,34
1,5,298,41,13,25.192777777777778,9,0,33
1,4,15,89,8,571.4591666666666,3,0,39
1,4,1,1,8,15.821944444444444,1,0,41
2,7,58,32,23,650.6730555555556,2,0,65
4,5,2,2,55,791.8005555555555,1,0,51
1,3,40,78,7,1.4958333333333333,5,0,36
1,3,1,1,7,69.95694444444445,1,0,44
1,3,24,0,10,219.28472222222223,2,2,33
1,3,12,6,7,23.076666666666668,1,0,46
1,3,4,0,8,171.49666666666667,1,0,33
2,5,2,0,18,139.1825,1,0,36
2,5,5,15,23,56.72833333333333,1,0,25
1,3,16,2,28,60.82861111111111,2,0,77
1,4,87,0,49,172.51694444444445,3,0,44
1,3,12,0,8,36.64888888888889,2,0,38
2,6,3,3,31,1158.7355555555555,1,0,31
1,3,1,1,49,233.26833333333335,1,0,58
1,3,15,1,7,230.23416666666665,3,0,36
1,3,9,9,9,8.4075,9,0,29
1,3,3,3,10,17.23777777777778,1,0,44
2,4,15,0,9,20.674722222222222,3,0,36
3,6,1,0,18,442.06333333333333,1,1,57
1,3,1,1,10,9.779166666666667,1,0,40
1,3,1,0,8,3.0244444444444443,1,0,32
1,4,0,4492,8,17.169444444444444,78,0,21
1,4,1,1,12,67.77722222222222,1,0,35
1,4,89,48,9,83.77166666666666,9,0,26
1,3,16,6,7,15.691666666666666,2,0,32
2,5,5,1,12,149.3997222222222,2,0,41
1,3,10,14,12,16.565,2,0,32
1,3,20,0,8,112.34583333333333,1,0,42
2,3,0,1,15,15.727777777777778,1,0,27
1,3,27,20,7,10.547222222222222,10,0,19
1,3,7,10,12,9.20888888888889,4,0,35
1,3,17,2,12,5.94,2,0,34
1,3,2,2,8,4.407222222222222,1,0,38
2,3,32,19,9,4.103611111111111,5,0,51
2,3,12,0,10,94.01222222222222,2,0,35
1,3,0,6,11,72.35583333333334,2,0,42
1,3,145,48,28,130.14666666666668,7,0,43
2,9,170,21,28,88.33416666666666,12,0,35
2,7,18,8,25,356.1247222222222,2,0,44
1,4,1,0,7,4.545277777777778,1,0,35
1,3,44,0,15,41.39222222222222,3,0,64
1,3,97,0,14,28.48472222222222,3,0,37
1,3,23,33,7,1.7916666666666667,5,0,37
1,3,8,8,7,8.7125,1,0,35
1,3,5,5,9,15.09361111111111,1,0,42
3,4,56,53,10,66.02444444444444,2,0,35
3,4,31,31,14,73.60805555555555,1,0,35
1,4,5,7,21,30.064444444444444,5,0,38
1,3,1,1,9,3.5075,1,0,45
1,4,26,2,12,45.1,2,0,40
1,3,58,48,14,38.69888888888889,4,0,40
