Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
6,13,11,12,58,8806.509444444444,2,0,32
2,11,34,1,30,3094.9094444444445,2,0,40
3,4,21,14,15,3321.8244444444445,3,0,32
5,3,11,12,16,3211.4630555555555,2,0,32
4,8,11,12,25,2666.9538888888887,1,0,32
6,10,13,14,45,2491.490277777778,2,2,32
5,9,17,12,35,2239.9475,2,0,32
3,7,17,18,25,2229.9230555555555,3,0,32
3,7,143,34,28,2198.33,4,0,58
2,3,5,6,14,2209.6258333333335,1,0,32
2,18,18,2,39,1985.8633333333332,2,0,47
5,6,10,9,20,1807.716111111111,2,0,32
6,9,34,1,40,1582.338611111111,3,2,39
7,6,15,15,32,1701.2091666666668,3,2,32
6,7,1,1,38,1372.3616666666667,1,0,32
4,9,45,9,43,1316.3375,3,1,63
4,14,2,9,29,1446.27,3,0,36
4,7,1,1,25,1202.7233333333334,1,0,32
1,7,20,1,13,1072.5727777777777,2,0,57
3,22,1,1,60,931.12,1,0,32
1,24,17,9,33,1121.2775,2,0,56
2,6,24,32,16,720.6258333333334,2,0,59
1,8,62,3,17,750.3866666666667,3,0,48
2,7,1,1,17,703.0175,1,0,32
3,6,3,2,22,847.7813888888888,2,0,50
1,3,2,0,10,962.7627777777777,1,0,20
1,6,5,1,8,1103.4766666666667,1,0,49
1,3,5,5,9,632.8461111111111,1,0,32
1,11,6,4,18,380.2266666666667,2,0,49
4,13,157,88,35,576.675,10,0,40
2,3,1,1,16,306.7625,1,0,32
1,14,29,4,25,253.26916666666668,3,2,65
2,4,1,1,11,363.7711111111111,1,0,65
1,7,14,9,28,314.43,1,0,52
1,4,12,5,10,307.7761111111111,4,0,57
1,5,1,1,9,393.5786111111111,1,0,51
1,4,1,1,8,243.275,1,0,43
3,9,0,21,23,78.46583333333334,1,2,36
1,3,48,1,8,55.25472222222222,3,0,31
1,3,101,31,9,55.37111111111111,7,0,56
2,4,40,27,14,55.57,2,0,39
1,6,1,1,11,47.157222222222224,1,0,32
1,4,27,5,7,35.58722222222222,2,0,33
2,4,3,3,22,26.336666666666666,1,0,21
1,3,229,0,17,20.002777777777776,1,0,50
1,3,25,15,16,19.474722222222223,2,0,36
5,7,2,2,29,5.7725,2,0,36
2,4,196,16,14,6.5697222222222225,1,0,55
1,6,8,38,12,21.363055555555555,2,0,56
1,13,3,2,27,14.331944444444444,1,0,42
1,3,61,5,9,1.5686111111111112,4,0,28
2,6,1,0,14,1.5597222222222222,1,0,36
1,3,26,13,5,1.1419444444444444,2,0,28
1,3,78,5,5,0.9608333333333333,3,0,56
1,3,44,2,5,0.725,1,0,68
1,3,8,2,5,0.7369444444444444,1,0,38
1,3,27,10,5,0.7583333333333333,3,0,31
1,3,2,12,5,0.7547222222222222,1,0,40
1,3,1,1,6,1.6544444444444444,1,0,36
2,2,44,44,8,1.0794444444444444,2,0,36
1,4,368,42,8,15.16,5,0,45
1,4,123,5,10,1.3397222222222223,1,0,36
3,3,1,1,27,21.63361111111111,1,0,30
2,7,1,0,7,0.5727777777777778,1,0,32
1,3,119,45,14,19.93888888888889,9,0,59
1,7,30,8,17,13.823333333333334,7,0,35
1,8,31,1,14,127.74222222222222,2,0,72
1,8,39,44,14,30.926388888888887,5,0,73
2,6,1,0,12,2.3480555555555553,1,0,61
1,4,4,4,7,0.08027777777777778,2,0,58
1,8,1,1,21,99.38916666666667,1,0,59
1,3,12,12,7,1.2541666666666667,2,0,26
1,3,74,20,7,1.04,3,0,13
1,3,74,27,7,1.0033333333333334,3,0,28
1,3,18,0,7,1.3833333333333333,2,0,45
1,3,95,4,7,0.3575,4,0,25
1,3,16,12,7,0.7238888888888889,2,0,18
1,4,69,17,12,3.5316666666666667,6,0,46
1,3,78,0,7,2.41,1,0,42
1,3,1,1,6,0.49472222222222223,1,0,19
1,4,1,1,12,16.105,1,0,36
2,9,1,1,25,21.081944444444446,1,0,36
4,4,3,1,22,6.4688888888888885,2,2,25
1,4,1,0,8,7.122777777777777,1,0,41
1,3,57,11,6,1.063611111111111,2,0,44
1,4,0,386,7,2.1169444444444445,5,0,54
1,3,5,1,6,62.475,1,0,42
2,8,20,1,30,89.24333333333334,2,0,42
1,3,11,5,6,63.474444444444444,1,0,53
2,16,6,0,33,51.02472222222222,1,0,28
1,4,25,2,8,22.7925,2,0,47
2,7,25,2,11,90.5988888888889,2,0,47
1,3,9,3,6,10.2375,2,0,42
1,4,2,1,10,1.0991666666666666,1,0,48
1,5,4,4,10,1.791111111111111,1,0,31
1,3,1,1,8,0.8186111111111111,1,0,44
4,5,5,5,21,1.2730555555555556,1,0,31
1,3,3,4,8,22.125,2,0,51
2,5,2,2,13,190.93,1,0,32
1,3,2,2,8,190.5311111111111,2,0,32
1,3,36,619,8,96.89222222222222,2,0,45
1,2,1,0,5,1.0755555555555556,1,0,45
1,3,41,0,6,1.0075,1,0,58
2,3,4,4,10,208.25027777777777,1,0,32
2,4,2603,102997,16,16.474166666666665,55,0,43
1,2,489,1458,6,95.39138888888888,6,0,45
1,4,185,72,7,11.86888888888889,6,0,37
1,4,138,12,7,11.881388888888889,7,0,43
1,3,1,1,10,12.903333333333334,1,0,27
1,2,98,0,6,16.094166666666666,4,0,48
1,3,18,10,11,169.34527777777777,3,0,33
1,3,18,0,7,16.328333333333333,1,0,57
1,2,62,41,5,16.319166666666668,4,0,47
1,4,2,2,7,16.311944444444446,1,0,45
1,2,11,0,5,16.302777777777777,1,0,29
1,5,6,0,11,184.38083333333333,1,0,37
1,2,30,13,5,16.214166666666667,12,0,46
1,2,30,13,5,16.214166666666667,12,0,46
2,4,78,105,13,168.79194444444445,2,0,47
2,5,7,7,13,9.830833333333333,4,0,43
3,10,3,3,31,136.97583333333333,1,0,51
1,2,1,1,10,9.4975,1,0,32
2,3,4,4,9,180.89444444444445,1,0,32
2,4,6,0,10,5.53,1,1,49
3,2,6,6,8,4.34,3,0,36
1,4,1,1,8,4.881666666666667,1,0,41
1,3,1,1,6,3.366388888888889,1,0,49
1,4,129,13,7,3.3894444444444445,12,0,43
1,7,35,5161,17,80.50111111111111,13,0,45
1,5,3,1,9,140.67416666666668,1,0,54
1,5,6,1,7,2.4294444444444445,2,0,43
1,10,82,88,14,77.80361111111111,2,0,45
2,11,4,4,19,171.8022222222222,1,0,32
1,4,1,1,9,1.2580555555555555,1,0,42
1,4,1,1,9,1.1644444444444444,1,0,42
1,3,1,1,7,1.8877777777777778,1,0,24
1,12,3,3,13,12.497222222222222,1,0,40
1,6,29,2,6,2.7597222222222224,3,0,24
3,7,18,18,19,169.88888888888889,4,0,32
1,4,1,1,9,1.3202777777777779,1,0,39
1,6,2,0,13,47.10111111111111,1,0,47
1,3,5,6,9,49.035,2,2,43
3,6,6,6,25,167.8661111111111,2,0,32
2,5,2,2,13,184.12666666666667,2,0,45
1,22,2,5,36,15.596666666666666,1,0,41
2,3,11,0,11,14.839444444444444,1,0,28
1,3,49,4,8,11.444166666666666,4,0,39
1,9,2,13,16,13.642777777777777,2,0,62
2,4,10,3,12,14.312777777777777,4,0,50
1,5,61,5,8,3.03,2,0,58
1,17,1624,746,21,72.84361111111112,4,0,45
1,5,641,9519,9,72.77194444444444,10,0,45
2,4,123,109,16,71.84472222222222,3,0,45
1,9,653,339,16,71.64527777777778,3,0,45
2,5,38,6,13,19.385,3,0,53
1,8,3,0,16,14.578055555555556,1,0,49
1,4,1,1,8,6.698055555555555,1,0,32
2,5,6,6,13,164.74722222222223,2,0,32
3,10,3,1,20,26.159166666666668,1,1,39
3,9,10,1,22,28.953055555555554,2,0,39
1,7,4,2,15,40.61333333333334,1,0,43
2,9,0,12,18,23.855555555555554,1,0,47
1,4,430,376,16,69.23666666666666,4,0,45
1,5,29,10,9,11.178055555555556,1,0,61
1,2,1,1,6,2.4655555555555555,1,0,24
1,8,8,8,12,158.3425,1,0,32
2,6,1,1,15,158.03555555555556,1,0,32
2,7,134,53,19,18.700555555555557,15,0,57
1,4,7,1,10,123.99888888888889,1,0,45
1,4,2,2,8,52.047222222222224,2,0,32
1,6,85,10,10,33.09222222222222,4,0,54
2,7,16,3,12,33.39,3,0,56
1,6,45,16,12,33.07805555555556,7,0,36
2,7,35,44,20,33.09444444444444,4,0,53
2,5,588,394,24,57.01972222222222,2,0,45
2,7,41,8,21,36.032222222222224,2,0,40
2,10,1,1,21,47.416666666666664,1,0,40
1,6,30,1,8,44.95,2,0,67
1,3,0,0,8,1.7027777777777777,3,0,38
1,4,22,6,9,3.13,1,0,46
1,5,3,2,12,162.46555555555557,2,0,41
1,7,0,428,13,24.08277777777778,5,0,43
1,6,1,1,10,2.5925,1,0,49
1,4,30,15,8,2.2733333333333334,6,0,32
1,16,1,1,28,24.774722222222223,1,0,37
1,16,1,1,22,24.711388888888887,1,0,32
1,20,23,0,26,163.54222222222222,2,0,46
1,19,68,0,25,163.515,2,0,45
1,19,1,0,36,163.475,1,0,67
1,6,30,1,13,137.9375,2,0,26
1,7,30,1,12,137.9575,2,0,26
1,6,9,9,11,146.8661111111111,2,0,32
1,3,1,1,8,2.8969444444444443,1,0,29
1,6,16,3,10,50.71388888888889,2,0,48
1,3,2,2,7,43.733333333333334,2,0,23
2,7,24,10,18,10.4025,2,3,43
1,5,54,16,13,18.593888888888888,3,0,34
2,6,3,10,19,10.38,2,0,42
1,5,82,54,8,7.598611111111111,4,0,62
3,4,360,0,12,23.825833333333332,5,1,14
4,6,187,0,20,17.497222222222224,6,0,58
1,3,41,0,8,8.418888888888889,2,0,28
2,7,48,0,18,8.300277777777778,2,0,48
2,5,122,117,14,8.239722222222222,32,0,29
2,8,8,12,19,8.325555555555555,2,0,51
2,5,50,1,14,8.260833333333334,2,0,58
1,6,0,2275,12,44.56388888888889,6,0,45
2,6,11,11,15,136.3736111111111,1,0,32
2,3,8172,3,9,16.447222222222223,223,0,23
1,3,40,1273,7,33.958333333333336,7,0,45
1,4,5,0,9,1.1225,1,0,49
1,4,3,4,15,140.29861111111111,2,0,52
2,3,18,17,9,20.0625,2,0,31
2,3,298,352,10,22.065277777777776,16,1,30
1,6,29,0,19,138.95388888888888,5,0,47
1,5,2,2,10,1.1805555555555556,1,0,56
3,6,39,40,18,5.881666666666667,1,2,38
1,6,2,2,11,138.47222222222223,2,0,26
1,9,2,2,14,138.40222222222224,2,0,26
1,4,0,1744,8,26.877222222222223,19,0,45
2,8,28,2,15,136.30388888888888,1,0,51
1,5,2,1,11,110.08083333333333,1,0,57
1,7,5,0,12,113.74444444444444,2,0,62
1,7,53,9,12,118.64055555555555,3,0,58
1,4,1,1,9,135.04833333333335,1,0,39
1,4,2,2,9,135.0425,1,0,56
1,4,1,1,9,135.0913888888889,1,0,37
1,4,45,10,9,134.90916666666666,4,0,43
1,5,2,2,10,134.88805555555555,1,0,58
2,5,7,7,13,112.47805555555556,4,0,32
1,5,25,6,12,119.2688888888889,3,0,49
1,4,32,5,7,11.046388888888888,2,0,44
1,5,5,2,12,119.23666666666666,1,0,37
1,6,1,1,11,118.97277777777778,1,0,40
1,6,8,23,14,119.2,1,0,70
1,5,1,0,9,1.8972222222222221,1,0,38
1,6,1,1,9,112.40638888888888,1,0,40
1,5,202,83,12,123.29166666666667,7,2,48
2,3,8,8,9,120.04444444444445,2,0,32
2,4,11,11,15,115.15944444444445,2,0,32
1,7,2,0,30,117.93388888888889,1,0,20
1,7,4,4,12,66.1075,4,0,26
1,5,1,1,16,91.68083333333334,1,0,32
2,2,1,0,15,75.78694444444444,1,0,20
1,4,23,9,9,4.613888888888889,3,0,34
2,4,1,0,12,44.72027777777778,1,0,33
1,5,6,2,9,69.13472222222222,1,0,21
1,10,1,0,18,30.45138888888889,1,0,33
1,18,1,0,25,28.476111111111113,1,0,33
1,3,2,0,13,69.51583333333333,1,0,20
1,2,2,0,12,69.49583333333334,1,0,20
1,2,1,0,8,26.50611111111111,1,0,33
1,2,2,0,12,69.46555555555555,1,0,20
1,4,1,0,8,26.399166666666666,1,0,33
1,3,1,0,7,26.346666666666668,1,0,33
1,7,1,0,13,26.297777777777778,1,0,33
1,5,1,0,9,26.354444444444443,1,0,33
1,2,2,0,12,69.33777777777777,1,0,20
1,4,1,0,8,26.29361111111111,1,0,33
1,6,1,0,10,24.732222222222223,1,0,33
1,2,1,0,6,24.481666666666666,1,0,33
1,2,1,0,6,24.392777777777777,1,0,33
1,2,3,3,6,60.20472222222222,2,0,32
2,4,5,5,10,55.7925,2,0,32
1,3,1,1,8,30.690833333333334,1,0,32
1,10,2,0,15,52.343333333333334,1,0,20
1,4,1,0,10,9.066944444444445,1,0,33
1,2,1,0,6,2.0966666666666667,1,0,33
1,3,2,2,7,18.604444444444443,1,0,32
3,3,49,0,11,15.3725,2,0,40
2,4,106,19,11,15.287222222222223,1,0,42
1,17,5,5,21,13.662222222222223,1,0,32
1,3,1,0,7,2.8069444444444445,1,0,33
1,4,11,11,8,7.774166666666667,1,0,32
1,4,2,0,15,29.745555555555555,1,0,20
1,3,20,20,10,22.673055555555557,1,0,36
1,3,2,0,8,20.629166666666666,1,0,20
1,2,2,0,7,20.56361111111111,1,0,20
1,5,1,0,9,14.120277777777778,1,0,33
1,2,2,0,7,20.553055555555556,1,0,20
1,2,2,0,7,20.546666666666667,1,0,20
1,2,2,0,7,20.50111111111111,1,0,20
1,3,2,0,8,20.44527777777778,1,0,20
1,3,2,0,8,20.49361111111111,1,0,20
1,3,2,0,8,20.483888888888888,1,0,20
1,6,2,0,13,19.468055555555555,1,0,20
1,2,10,10,6,12.105,2,0,32
1,4,2,0,8,15.249444444444444,1,0,20
1,2,10,10,6,10.950277777777778,3,0,32
1,2,3,3,6,3.973888888888889,2,0,32
1,2,7,7,6,3.912777777777778,2,0,32
1,2,5,5,6,3.9091666666666667,2,0,32
1,2,28,19,6,3.9005555555555556,3,0,32
1,2,4,4,6,3.851111111111111,2,0,32
1,2,6,6,6,3.8405555555555555,2,0,32
1,2,6,6,6,3.826111111111111,2,0,32
1,2,13,13,6,3.795,3,0,32
1,2,4,4,6,3.7469444444444444,2,0,32
1,2,10,10,6,3.7294444444444443,3,0,32
1,2,1,0,6,3.3680555555555554,1,0,19
1,2,1,1,6,2.8825,1,0,32
1,5,20,1,9,34.60333333333333,2,2,48
1,6,14,1,14,100.2311111111111,2,0,48
1,4,41,3,10,99.3525,2,0,44
1,4,28,10,10,99.34166666666667,2,0,32
1,4,1,1,10,99.31027777777778,1,0,58
1,4,5,4,12,392.1036111111111,1,0,49
1,4,91,5,12,391.94916666666666,3,0,28
1,3,13,1,7,382.94166666666666,1,0,55
1,4,2,1,11,65.8488888888889,1,0,29
