Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
1,8,22,0,13,106.095,6,0,55
1,6,34,16,8,32.766666666666666,3,0,50
1,3,2,0,7,218.2275,1,0,39
1,3,41,41,15,50.841388888888886,3,0,27
4,6,17,5,19,844.9597222222222,2,1,42
1,3,7,1,9,480.0286111111111,2,0,57
2,9,66,0,18,3411.7219444444445,4,1,52
1,3,16,6,7,2.7358333333333333,5,0,47
1,4,7,2,10,19.34138888888889,1,0,54
1,3,2,0,15,478.86277777777775,2,0,48
4,4,6,1,19,430.6375,1,0,37
1,3,19,0,8,107.31583333333333,3,0,44
1,3,1,0,7,58.4925,1,0,27
12,6,63,4,42,404.30916666666667,38,0,44
1,4,239,98,8,138.98444444444445,8,0,43
1,4,1,1,9,40.1725,1,0,48
2,7,115,107,14,19.320833333333333,52,1,63
1,7,29,4,9,23.711666666666666,2,0,60
1,4,1,0,7,28.750833333333333,1,0,41
1,4,1,0,7,28.481666666666666,1,0,47
1,4,4,0,9,26.567222222222224,2,0,37
1,4,73,73,16,67.66888888888889,3,0,27
1,7,6,6,14,29.218611111111112,2,0,55
1,11,215,0,17,29.22138888888889,3,0,42
1,3,7,1,7,75.05166666666666,1,0,47
1,4,66,3,8,7.301388888888889,2,0,26
2,8,18,0,21,8181.49,3,0,28
1,7,73,65,10,89.5436111111111,1,0,28
2,6,69,91,10,8.956111111111111,3,0,46
1,4,62,6,8,60.23,4,0,34
2,4,91,69,27,483.13,3,0,37
3,8,0,1,10,6.326666666666667,1,0,72
1,14,65,73,11,6.205,1,0,37
1,8,1,0,17,70.40222222222222,1,0,63
2,10,73,65,10,22.315277777777776,1,0,28
1,6,20,1,7,18.072777777777777,3,0,60
1,5,10,15,8,40.810833333333335,2,0,52
1,5,21,9,9,38.389722222222225,1,0,64
1,5,22,9,13,21.86638888888889,2,0,59
1,3,72,28,8,17.336944444444445,3,0,56
1,4,21,0,8,2.946111111111111,5,0,34
1,4,43,43,13,23.064166666666665,3,0,27
1,5,8,0,13,79.34166666666667,1,0,60
1,4,6,5,7,20.78472222222222,1,0,32
1,9,1,0,15,187.58694444444444,1,0,32
1,3,65,47,7,36.2625,3,0,49
3,4,80,80,12,273.1355555555556,3,0,27
1,3,28,0,7,7.988611111111111,2,0,46
1,8,149,0,26,152.59055555555557,3,0,35
1,3,1,1,7,19.146944444444443,1,0,44
