Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
1,4,2,0,9,503.5075,1,0,36
1,7,1,1,15,316.6575,1,0,38
2,4,38,9,13,274.53194444444443,3,0,57
2,6,95,78,18,148.16083333333333,11,0,32
4,5,7,15,26,23.993333333333332,1,1,62
1,3,65,43,18,46.42166666666667,32,0,50
1,4,72,0,9,48.654444444444444,1,0,57
1,3,30,0,7,1.4777777777777779,2,0,33
1,5,2,1,13,4.151666666666666,1,0,46
2,3,48,39,15,99.0363888888889,5,1,29
1,3,0,12,21,120.88944444444445,2,0,25
1,4,3,3,8,13.541944444444445,1,0,36
1,3,7,4,6,3.028888888888889,3,0,39
1,4,13,2,8,7.838333333333333,3,0,29
1,2,173,7,7,7.7175,7,0,55
1,2,135,0,7,7.711388888888889,3,0,53
1,2,28,1,6,6.410555555555556,2,0,45
1,2,21,0,7,5.2875,1,0,36
1,4,23,2,9,16.432777777777776,4,0,48
1,4,62,32,42,29.989166666666666,3,0,42
1,2,7,1,7,2.2016666666666667,2,0,44
1,3,7,0,7,27.165,3,0,27
4,3,82,52,14,45.87138888888889,10,1,51
1,4,50,18,15,33.739444444444445,3,0,47
1,3,1,1,7,27.788055555555555,1,0,17
1,3,1,3,8,2.602222222222222,1,0,36
3,5,11,1,13,29.695555555555554,2,1,47
1,3,93,238,11,1.3888888888888888,20,1,29
1,3,0,50,8,7.5008333333333335,4,0,22
1,3,12,17,7,1.4855555555555555,1,0,32
1,5,3,26,8,3.312777777777778,2,0,40
1,3,2,0,8,5.005,1,0,53
1,3,1,1,15,41.76972222222222,1,0,47
5,4,108,83,24,52.24,11,0,21
1,3,2,4,7,5.409166666666667,1,0,49
1,3,12,2,9,31.7575,3,0,52
4,6,140,141,22,95.35638888888889,8,0,29
2,3,492,10,16,20.747777777777777,14,0,31
3,4,34,0,12,20.630555555555556,4,0,42
2,4,3,1,12,20.525277777777777,1,0,37
1,4,2,8,7,2.4483333333333333,4,0,37
2,3,14,16,11,15.433055555555555,2,0,49
2,3,6,5,13,15.369444444444444,4,0,49
1,3,4,5,7,3.5933333333333333,3,0,49
1,3,6,5,8,3.5444444444444443,4,0,49
1,3,3,3,10,3.4586111111111113,2,0,49
1,3,2,2,7,3.4391666666666665,1,0,49
1,3,5,5,7,2.671111111111111,3,0,46
1,4,45,33,8,17.565277777777776,3,0,33
1,3,3,0,7,19.314166666666665,1,0,37
1,4,68,41,8,2.027222222222222,10,0,33
1,4,90,112,8,2.930277777777778,11,0,42
1,3,1,1,11,8.029444444444444,1,0,33
1,3,6,0,7,1.0969444444444445,2,0,44
