Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
1,3,20,0,8,3696.531111111111,1,0,28
2,4,0,2,9,548.9086111111111,1,0,20
1,5,6,5,19,478.2447222222222,1,0,54
2,7,3,4,13,335.49,2,0,27
2,4,23,5,13,244.12166666666667,4,0,43
4,5,21,38,19,118.66277777777778,30,0,39
1,5,7,4,24,187.01055555555556,2,0,36
1,4,127,14,8,54.03472222222222,8,0,55
1,4,9,9,8,49.29833333333333,5,0,46
1,3,17,165,7,49.29805555555556,10,0,46
5,4,37,18,17,114.6975,6,0,46
7,3,7,6,15,2.3647222222222224,2,0,55
1,3,1,6,8,84.56,1,0,49
1,3,15,2,8,9.809444444444445,1,0,50
1,3,15,2,8,9.338611111111112,1,0,50
2,3,35,7,11,5.0136111111111115,1,0,50
1,3,9,9,7,5.161111111111111,1,0,50
1,2,2,2,6,5.216111111111111,1,0,51
1,4,44,71,8,25.025,3,0,29
1,3,126,88,8,2.852222222222222,5,0,53
1,4,42,35,10,73.97694444444444,3,0,41
1,3,65,43,8,73.0425,2,0,40
2,3,2,0,11,94.4825,1,0,30
2,4,6,13,12,112.70666666666666,3,2,37
1,3,25,0,7,91.9125,3,0,46
1,3,2,0,10,5.923333333333333,1,0,34
4,4,18,18,17,33.933055555555555,3,0,33
1,4,0,66,9,2.756111111111111,8,0,21
3,4,16,16,12,5.499722222222222,4,0,33
2,3,8,8,11,3.5836111111111113,2,0,33
1,3,1,1,8,15.795277777777779,1,0,24
2,3,71,0,10,16.755,5,0,40
