Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
2,3,2,2,12,55.4225,1,0,54
2,4,63,7,11,23.798055555555557,3,0,39
2,3,0,1,8,17.7175,1,0,30
2,3,20,18,11,123.58111111111111,7,0,55
1,3,15,5,12,382.35,1,0,60
1,2,29,3,8,45.586666666666666,2,0,69
3,6,50,2,25,76.43833333333333,6,2,39
1,3,22,2,8,64.91944444444445,5,0,34
1,6,70,0,15,1807.8663888888889,2,0,56
1,6,21,0,22,480.725,4,1,52
1,3,1,0,9,49.285833333333336,1,0,44
2,3,1,1,16,146.4947222222222,1,0,57
1,5,27,0,9,30.3275,3,0,41
1,5,0,9,9,29.273888888888887,2,0,32
1,3,29,5,13,1638.6463888888889,5,0,40
1,4,98,0,8,37.5375,3,0,36
1,3,60,60,22,139.33027777777778,4,0,29
1,3,11,4,10,90.01333333333334,3,0,59
1,4,25,0,13,50.602222222222224,3,0,34
1,3,8,0,18,34.54944444444445,1,0,23
2,4,1,1,17,163.26833333333335,1,0,23
5,5,53,734,16,72.10194444444444,16,2,57
1,3,103,55,10,121.95805555555556,5,0,59
1,3,17,10,9,135.9025,4,0,55
1,3,64,0,10,126.88444444444444,3,0,29
2,4,20,2,13,125.15,2,0,78
1,4,17,2,9,110.20138888888889,2,0,32
2,4,1,1,9,147.51583333333335,1,0,43
1,3,4,2,10,74.605,1,0,55
1,3,2,0,8,24.37611111111111,1,0,32
3,6,1616,140,14,598.6513888888888,52,0,17
1,7,19,1,11,26.10361111111111,2,0,40
1,3,1,1,7,299.42083333333335,1,0,51
1,8,33,15,9,295.17583333333334,5,0,64
1,4,60,5,10,26.052222222222223,4,0,53
2,4,1,1,17,312.04805555555555,1,0,26
1,2,8,0,13,122.3386111111111,2,0,56
5,6,74,69,35,437.50555555555553,4,0,29
2,7,347,17,33,396.04805555555555,18,0,30
3,5,231,215,15,237.76361111111112,43,0,25
2,5,7,7,9,28.638055555555557,3,0,34
3,3,21,2,12,377.3913888888889,6,0,45
4,6,54,53,26,225.21,24,2,25
1,3,5,15,7,21.335555555555555,5,0,21
3,4,3,3,14,628.2569444444445,2,0,57
1,3,9,7,8,3.7019444444444445,2,0,31
1,3,7,7,8,23.6875,2,0,32
1,4,25,9,22,628.9525,4,0,28
1,2,6,5,6,0.8875,2,0,26
1,3,18,0,14,145.18138888888888,1,0,45
1,2,8,0,6,13.989444444444445,2,0,42
1,3,25,0,26,217.13222222222223,2,0,41
1,2,6,6,6,26.18638888888889,1,0,41
1,6,12,0,8,11.823611111111111,2,0,50
1,2,1,1,6,3.881111111111111,1,0,33
1,6,4,1,12,444.4261111111111,1,0,45
1,5,139,19,9,200.60111111111112,7,0,42
1,3,19,0,8,11.7825,3,0,46
1,3,26,14,8,15.368333333333334,3,0,24
1,6,151,45,14,436.75305555555553,23,0,37
1,3,2,3,14,119.88972222222222,2,0,36
2,5,62,0,11,429.2963888888889,3,0,29
1,5,54,0,8,163.20527777777778,3,0,30
1,5,62,0,9,171.32722222222222,3,0,29
2,3,3,1,14,96.03166666666667,1,0,37
1,3,1,1,14,22.353055555555557,1,0,40
1,3,1,1,8,14.71888888888889,1,0,40
1,3,4,4,8,14.495,1,0,40
2,3,1,1,10,27.425,1,0,42
1,3,10,0,14,32.32472222222222,2,0,57
6,9,768,0,21,133.69555555555556,19,0,45
1,3,0,39,14,103.82277777777777,2,0,23
3,3,2,1,23,98.27055555555556,1,0,25
2,4,1,0,11,19.11916666666667,1,0,57
1,3,62,0,10,276.6191666666667,3,0,29
1,9,11,0,15,302.5463888888889,6,0,38
1,2,16,0,7,19.552777777777777,2,0,55
2,4,11,9,13,81.02222222222223,2,0,49
4,6,7,17,16,149.37694444444443,3,1,67
1,3,42,40,8,68.89777777777778,3,0,64
1,3,30,5,8,67.65583333333333,8,0,40
2,3,0,1,15,187.56972222222223,1,0,40
1,2,4,2,37,88.10111111111111,1,0,28
2,7,7,1,14,18.48611111111111,2,0,50
1,4,50,37,13,171.40333333333334,11,0,50
1,3,58,36,8,10.4025,4,0,39
1,3,6,0,6,3.193611111111111,1,0,50
2,7,1,3,20,151.12194444444444,1,0,60
5,4,70,70,29,194.62472222222223,4,0,29
1,4,105,0,20,69.58638888888889,3,0,38
1,3,4,5,10,164.11444444444444,2,0,43
12,8,1135,0,38,1349.3447222222221,26,0,49
3,9,134,184,13,1135.9802777777777,20,0,54
1,3,32,18,10,6.311388888888889,9,0,17
1,3,2,2,8,44.021388888888886,2,0,44
1,5,1,15,19,33.3675,2,0,47
3,4,6,5,35,151.94861111111112,2,0,44
1,4,18,0,14,120.19611111111111,3,0,49
1,3,14,2,8,5.966111111111111,2,0,38
2,4,0,7,9,74.03916666666667,1,0,59
1,3,1,1,24,99.23194444444445,1,0,38
2,6,8,0,15,86.13222222222223,2,0,38
1,3,11,9,6,21.01888888888889,3,0,47
1,3,8,1,8,349.0375,1,0,50
7,6,18,45,72,251.08388888888888,20,15,41
1,4,2,2,9,8.043888888888889,1,0,38
1,3,3,3,7,48.22555555555556,2,0,26
1,3,31,1,8,43.088055555555556,2,0,54
1,3,15,14,8,37.01611111111111,4,0,45
1,3,4,8,10,112.73944444444444,1,0,24
1,3,118,40,11,277.06305555555554,3,0,27
1,3,35,0,9,10.815555555555555,2,0,37
1,4,2,0,8,11.047222222222222,1,0,32
1,3,4,1,17,178.85555555555555,1,0,38
4,8,3,0,29,80.09444444444445,2,0,47
1,4,1,1,9,2.424722222222222,1,0,47
1,6,0,5,30,365.4683333333333,1,0,41
1,3,1,0,8,19.141111111111112,1,0,40
1,3,2,1,8,17.493333333333332,1,0,50
3,4,126,116,53,105.925,6,0,29
1,3,11,1,10,8.228333333333333,2,0,38
1,3,28,0,7,12.81861111111111,4,0,61
1,6,29,7,13,166.935,5,2,37
1,3,6,6,7,131.4336111111111,2,0,41
1,3,4,0,8,34.46861111111111,1,0,48
1,2,70,9,7,3.9183333333333334,3,0,31
2,2,18,0,8,368.64916666666664,1,0,52
1,2,6,0,6,26.72222222222222,1,0,57
1,4,20,17,7,36.05083333333334,3,0,68
2,7,942,756,11,63.45583333333333,91,0,30
1,3,29,12,8,5.206944444444445,2,0,36
3,4,14,0,32,737.735,1,0,48
1,3,2,0,16,45.89111111111111,1,0,32
1,4,132,1,8,19.490833333333335,23,0,61
1,4,5,3,9,27.03611111111111,1,0,22
1,6,178,8,9,32.81611111111111,7,0,40
4,3,25,0,17,193.8425,3,0,41
1,3,12,5,8,199.0536111111111,3,0,32
1,3,1,0,9,3.3916666666666666,1,0,42
1,4,42,31,8,4.407222222222222,3,0,21
1,3,1,1,14,164.67361111111111,1,0,31
1,3,10,0,7,403.84777777777776,1,0,33
1,2,18,21,13,214.215,5,0,36
1,3,15,15,16,517.0777777777778,5,0,18
1,2,7,7,7,146.93055555555554,1,0,36
1,3,97,15,7,0.2658333333333333,11,0,45
1,2,7,7,7,146.8411111111111,1,0,36
1,2,7,7,7,146.8275,1,0,36
1,2,22,15,7,146.71138888888888,3,0,36
1,3,10,1,8,69.87027777777777,3,0,64
2,3,1,1,11,69.63472222222222,1,0,26
1,3,6,3,7,14.447777777777778,5,0,37
2,4,6,1,17,532.4005555555556,2,2,38
1,4,16,6,8,45.16833333333334,2,0,42
3,3,52,17,34,98.74444444444444,6,0,20
1,3,9,18,9,35.209722222222226,2,0,54
1,3,8,0,10,41.69722222222222,1,0,35
1,4,27,18,13,28.668333333333333,1,0,43
1,3,19,0,28,309.77694444444444,1,0,45
1,3,72,70,9,10.267222222222221,70,0,56
1,3,7,1,9,7.9591666666666665,2,0,41
1,3,70,72,10,6.901666666666666,70,0,47
1,4,23,18,9,503.9161111111111,1,0,49
1,7,81,0,21,288.97194444444443,2,0,39
1,3,0,39,14,400.2677777777778,39,0,41
1,4,7,1,20,33.219722222222224,2,0,33
1,3,15,8,8,31.918055555555554,5,0,17
1,4,30,41,9,27.288888888888888,3,0,57
2,6,7,3,20,43.96805555555556,1,0,53
1,3,50,23,7,29.8225,8,0,41
1,3,45,17,9,17.2075,6,0,55
3,3,47,20,11,278.8252777777778,7,0,48
1,4,6,0,19,821.46,1,0,53
1,5,3,0,22,124.86,3,0,39
1,4,0,113,10,18.00611111111111,2,0,41
2,3,72,3,11,102.8125,4,0,35
2,4,12,1,15,91.92416666666666,1,0,50
1,2,20,3,7,15.811111111111112,2,0,31
1,3,1,0,7,247.42555555555555,1,0,45
1,2,14,6,7,124.04583333333333,3,0,64
1,3,7,0,9,22.98361111111111,1,0,34
1,5,20,0,9,63.85944444444444,1,0,41
1,3,12,3,9,19.990833333333335,2,0,45
