Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
18,8,103,126,61,448.09277777777777,5,1,12
2,6,102,334,13,481.2997222222222,11,0,14
2,2,1,1,8,146.02972222222223,1,0,36
1,2,7,7,5,388.84305555555557,4,0,47
1,3,1,1,7,4.0905555555555555,1,0,31
1,3,5,0,7,48.76277777777778,1,0,72
1,8,9,9,13,114.785,2,0,47
2,5,56,5,11,7.264444444444444,3,0,47
2,4,1,1,14,87.72555555555556,1,0,47
1,5,10,10,9,16.569444444444443,7,0,47
1,5,8,8,9,12.490555555555556,4,0,47
1,3,5,5,7,12.32,2,0,47
1,2,2,2,7,1.7138888888888888,1,0,47
