Revisions,Reviewer,AddedLines,DeletedLines,Messages,TimeToMerge,Nbfiles,Comments,Description
1,4,2,2,16,58.396388888888886,1,0,55
3,7,345,82,14,106.76666666666667,10,0,46
1,8,1,0,19,538.6294444444444,1,0,61
1,7,1,0,12,529.9097222222222,1,0,46
1,9,22,0,16,126.14027777777778,6,0,55
1,3,7,7,7,5.343055555555556,1,0,42
1,3,11,11,7,6.143055555555556,1,0,42
1,3,25,17,7,4.473888888888889,1,0,42
1,3,16,16,7,4.686111111111111,2,0,42
1,3,18,17,7,5.049444444444444,2,0,42
3,3,5,5,10,4.4302777777777775,1,0,42
1,3,17,17,7,4.3436111111111115,2,0,42
1,3,6,6,7,4.200555555555556,1,0,42
1,3,15,15,7,5.0552777777777775,3,0,42
1,3,17,17,7,5.014444444444444,2,0,42
2,3,28,28,9,3.895277777777778,2,0,42
1,3,16,16,7,3.7358333333333333,2,0,42
1,3,6,13,7,4.981388888888889,2,0,42
1,8,3,2,15,40.82,1,0,58
1,6,38,20,8,30.44361111111111,3,0,50
1,5,64,64,19,77.61805555555556,4,0,26
1,6,0,73,11,96.99833333333333,34,0,29
1,4,0,36,8,77.11166666666666,1,0,23
1,3,1,1,12,602.3102777777777,1,0,36
1,3,1,1,13,602.3358333333333,1,0,36
2,5,8,8,19,1558.2694444444444,4,0,36
1,2,1,1,11,601.6052777777778,1,0,36
1,5,28,0,9,118.43277777777777,3,0,61
1,10,2,2,19,100.77944444444445,2,0,45
3,9,0,77,22,2275.1911111111112,2,0,54
13,8,190,2315,60,2568.9225,6,2,34
1,4,29,0,12,41.102777777777774,3,0,48
1,5,1,28,9,698.5658333333333,3,0,29
1,5,42,11,16,53.513333333333335,3,0,65
3,7,11,1,19,24.13722222222222,1,0,51
9,13,2,2,143,3352.9441666666667,1,2,45
1,4,7,2,8,11.474722222222223,1,0,54
1,4,79,70,12,222.59833333333333,5,0,26
1,4,9,8,8,22.275,1,0,27
1,6,2,2,10,17.595,2,0,39
1,4,19,0,10,107.355,3,0,44
1,7,2,2,8,99.03444444444445,1,0,52
14,7,294,17,66,240.38055555555556,1,8,39
6,15,21,9,41,5682.7575,1,12,63
1,3,16,6,7,3.9894444444444446,5,0,47
6,7,403,17,29,369.0411111111111,201,0,31
1,3,61,42,7,137.205,5,0,39
1,5,6,6,13,451.0083333333333,1,0,52
1,4,13,0,8,18.842222222222222,3,0,29
1,4,2,2,10,166.45,1,0,54
1,6,4,4,10,5.853055555555556,2,0,29
1,5,2,0,9,471.72444444444443,1,0,45
1,5,39,18,10,127.54055555555556,6,0,41
3,7,0,4,20,4459.7363888888885,1,0,39
2,6,22,18,12,146.08944444444444,1,0,42
3,7,0,4,21,4457.862222222222,1,0,39
1,3,117,118,9,4.716111111111111,13,0,49
26,7,467,1,57,2710.0558333333333,12,2,67
6,11,58,31,33,3157.7008333333333,14,12,27
1,3,2,1,7,3.9480555555555554,1,0,62
1,4,32,16,12,23.875833333333333,1,0,68
1,3,1,1,11,87.96527777777777,1,0,36
1,3,1,1,12,87.8313888888889,1,0,36
1,3,1,1,8,86.51861111111111,1,0,36
1,2,1,1,7,85.22083333333333,1,0,36
1,4,1,1,8,39.84583333333333,1,0,48
1,3,1,1,9,20.36611111111111,1,0,36
1,4,1,1,8,19.157777777777778,1,0,36
1,4,1,1,11,18.508333333333333,1,0,36
1,3,1,1,9,14.092777777777778,1,0,36
1,4,1,1,8,13.803055555555556,1,0,36
1,3,1,1,7,12.59388888888889,1,0,36
1,4,1,1,8,12.579166666666667,1,0,36
1,3,1,1,7,12.45111111111111,1,0,36
1,5,4,4,28,66.7088888888889,3,0,28
1,3,1,1,7,4.089722222222222,1,0,36
1,3,1,1,7,3.7713888888888887,1,0,36
1,3,1,1,7,3.5277777777777777,1,0,36
1,3,1,1,7,3.5533333333333332,1,0,36
1,3,1,1,7,3.4947222222222223,1,0,36
1,3,1,1,7,3.431111111111111,1,0,36
1,3,1,1,7,3.4,1,0,36
1,3,1,1,7,2.437777777777778,1,0,36
1,3,2,2,18,45.966944444444444,1,0,26
1,5,0,1,13,34.10027777777778,1,0,41
1,5,239,98,9,45.38027777777778,8,0,43
1,5,1,0,12,40.373333333333335,1,0,41
1,5,2,14,9,30.30638888888889,1,0,66
1,4,4,0,7,28.574444444444445,2,0,37
1,5,8,0,11,368.33722222222224,7,1,38
1,4,1,0,7,19.587777777777777,1,0,47
1,4,1,0,7,18.24416666666667,1,0,50
1,4,0,1,7,15.691944444444445,1,0,47
1,6,64,11,7,151.74972222222223,3,0,53
1,3,2,2,7,4.398611111111111,1,0,26
1,7,1,0,9,37.78888888888889,1,0,27
8,10,29,4,44,1825.4516666666666,1,0,15
2,5,5,1,10,34.52583333333333,1,0,52
2,3,33,7,9,16.906111111111112,3,0,43
2,6,1,0,11,28.809166666666666,1,0,59
1,8,29,4,18,89.19472222222223,2,0,60
1,3,56,56,7,46.65555555555556,4,0,26
2,3,6,22,9,39.208888888888886,2,0,36
1,3,0,24,10,38.940555555555555,1,0,30
3,5,7,2,16,3530.804166666667,1,0,36
1,5,97,0,8,45.44305555555555,4,0,28
1,6,29,8,9,61.54666666666667,5,0,50
1,7,5,13,28,3834.9755555555557,2,0,33
5,5,24,12,25,410.1675,2,1,42
2,7,0,1,18,18.92361111111111,1,1,60
1,5,186,0,12,73.12777777777778,3,0,29
3,9,80,8,37,77.41638888888889,46,0,44
5,8,97,0,20,1534.211388888889,4,0,28
14,12,8,8,58,1655.2586111111111,4,17,41
1,4,6,5,7,273.73805555555555,1,0,32
1,3,11,0,7,13.621944444444445,1,0,31
1,2,47,0,6,13.092222222222222,5,0,47
5,4,11,243,23,5189.948888888889,7,7,38
1,4,35,3,9,8.084444444444445,2,0,51
6,10,17,16,35,4569.044444444445,4,2,55
2,4,47,0,18,1836.8725,4,3,47
1,8,69,2,10,19.254722222222224,2,0,26
1,3,7,6,7,18.421388888888888,2,0,28
1,4,24,1,9,22.003611111111113,7,0,42
1,5,12,0,14,80.82138888888889,3,0,45
2,6,33,0,21,2064.5480555555555,1,0,37
5,5,400,17,27,1414.6925,200,0,31
